tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2008-338,Sydney,Hard,32,A,20080107,296,103553,102512,,WC,102388,102382,3,,6-3 7-5,3,QF,Alun Jones,R,180,AUS,27.6988364134,Joseph Sirianni,R,175,AUS,32.9719370294,Simon Aspelin,R,185,SWE,33.659137577,Julian Knowle,L,188,AUT,33.6919917864,333,162,223,259,8,3390,6,3600,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,295,104755,104542,,,102093,101779,4,,6-3 3-6 10-5,3,QF,Richard Gasquet,R,185,FRA,21.5550992471,Jo Wilfried Tsonga,R,188,FRA,22.7241615332,Martin Damm,R,188,CZE,35.4332648871,Pavel Vizner,R,183,CZE,37.4811772758,85,655,112,476,14,2770,5,3610,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,294,103586,103690,,,104607,103285,,,W/O,3,QF,Mariusz Fyrstenberg,L,193,POL,27.498973306,Marcin Matkowski,R,188,POL,26.9760438056,Tomas Berdych,R,196,CZE,22.3052703628,Radek Stepanek,R,185,CZE,29.1115674196,24,1800,23,1800,160,345,41,1180,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,293,103184,103185,1,,103018,104679,,,6-4 6-2,3,R16,Bob Bryan,L,193,USA,29.6919917864,Mike Bryan,R,190,USA,29.6919917864,Max Mirnyi,R,196,BLR,30.5051334702,Jamie Murray,L,190,GBR,21.8973305955,1,6075,1,6075,16,2660,36,1370,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,292,103586,103690,,,102110,102800,2,,7-6 6-4,3,R16,Mariusz Fyrstenberg,L,193,POL,27.498973306,Marcin Matkowski,R,188,POL,26.9760438056,Daniel Nestor,L,190,CAN,35.3401779603,Nenad Zimonjic,R,190,SRB,31.5920602327,24,1800,23,1800,3,4300,7,3515,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,291,102388,102382,3,,103917,102148,,,6-3 6-3,3,R16,Simon Aspelin,R,185,SWE,33.659137577,Julian Knowle,L,188,AUT,33.6919917864,Nicolas Mahut,R,190,FRA,25.9603011636,Fabrice Santoro,R,178,FRA,35.0773442847,8,3390,6,3600,37,1296,20,2491,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,290,102093,101779,4,,103080,102233,,,7-6 6-4,3,R16,Martin Damm,R,188,CZE,35.4332648871,Pavel Vizner,R,183,CZE,37.4811772758,Paul Hanley,R,183,AUS,30.1519507187,Leander Paes,R,178,IND,34.5571526352,14,2770,5,3610,10,3070,13,2770,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,289,104607,103285,,,102405,101956,,,6-4 6-4,3,R16,Tomas Berdych,R,196,CZE,22.3052703628,Radek Stepanek,R,185,CZE,29.1115674196,Mahesh Bhupathi,R,185,IND,33.5852156057,Mark Knowles,R,190,BAH,36.3422313484,160,345,41,1180,21,2210,4,3995,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,288,102968,103544,,,104468,104269,,,7-5 6-2,3,R16,Jonathan Erlich,R,180,ISR,30.7570157426,Andy Ram,R,180,ISR,27.742642026,Gilles Simon,R,183,FRA,23.0280629706,Fernando Verdasco,L,188,ESP,24.1451060917,18,2495,18,2495,135,395,113,475,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,287,104755,104542,,,104589,104635,,WC,6-4 2-6 10-6,3,R16,Richard Gasquet,R,185,FRA,21.5550992471,Jo Wilfried Tsonga,R,188,FRA,22.7241615332,Chris Guccione,L,201,AUS,22.4394250513,Robert Smeets,L,188,AUS,22.1574264203,85,655,112,476,304,176,120,442,,,,,,,,,,,,,,,,,,,,
2008-338,Sydney,Hard,32,A,20080107,286,103553,102512,,WC,103780,102061,,,6-3 7-6,3,R16,Alun Jones,R,180,AUS,27.6988364134,Joseph Sirianni,R,175,AUS,32.9719370294,Eric Butorac,L,190,USA,26.6283367556,Kevin Ullyett,R,178,ZIM,35.6249144422,333,162,223,259,34,1405,10,3070,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,300,103096,103566,2,,103586,103690,1,,5-7 6-3 10-8,3,F,Arnaud Clement,R,173,FRA,30.7843942505,Michael Llodra,L,190,FRA,28.3668720055,Mariusz Fyrstenberg,L,193,POL,28.2272416153,Marcin Matkowski,R,188,POL,27.704312115,24,1725,21,1755,16,2000,16,2000,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,299,103586,103690,1,,104249,102987,4,,6-4 5-7 10-4,3,SF,Mariusz Fyrstenberg,L,193,POL,28.2272416153,Marcin Matkowski,R,188,POL,27.704312115,Marcelo Melo,R,203,BRA,25.0184804928,Andre Sa,R,185,BRA,31.4004106776,16,2000,16,2000,22,1735,27,1690,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,298,103096,103566,2,,103693,102967,,WC,4-6 7-6 11-9,3,SF,Arnaud Clement,R,173,FRA,30.7843942505,Michael Llodra,L,190,FRA,28.3668720055,Thierry Ascione,R,188,FRA,27.6988364134,Marc Gicquel,R,188,FRA,31.5017111567,24,1725,21,1755,515,88,44,1110,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,297,103586,103690,1,,102979,103573,,,7-6 7-6,3,QF,Mariusz Fyrstenberg,L,193,POL,28.2272416153,Marcin Matkowski,R,188,POL,27.704312115,Jeff Coetzee,R,173,RSA,31.4305270363,Rik De Voest,R,180,RSA,28.3175906913,16,2000,16,2000,13,2135,52,1050,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,296,103096,103566,2,,103898,103917,,,3-6 7-5 10-6,3,QF,Arnaud Clement,R,173,FRA,30.7843942505,Michael Llodra,L,190,FRA,28.3668720055,Julien Benneteau,R,185,FRA,26.7761806982,Nicolas Mahut,R,190,FRA,26.688569473,24,1725,21,1755,41,1145,62,970,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,295,103693,102967,,WC,102093,101779,3,,6-3 4-6 13-11,3,QF,Thierry Ascione,R,188,FRA,27.6988364134,Marc Gicquel,R,188,FRA,31.5017111567,Martin Damm,R,188,CZE,36.1615331964,Pavel Vizner,R,183,CZE,38.2094455852,515,88,44,1110,29,1650,19,1955,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,294,104249,102987,4,,104339,103344,,,2-6 6-2 10-4,3,QF,Marcelo Melo,R,203,BRA,25.0184804928,Andre Sa,R,185,BRA,31.4004106776,Mario Ancic,R,196,CRO,24.501026694,Ivan Ljubicic,R,193,CRO,29.5331964408,22,1735,27,1690,153,395,206,300,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,293,103586,103690,1,,103852,104679,,,6-3 7-5,3,R16,Mariusz Fyrstenberg,L,193,POL,28.2272416153,Marcin Matkowski,R,188,POL,27.704312115,Feliciano Lopez,L,188,ESP,27.0253251198,Jamie Murray,L,190,GBR,22.6255989049,16,2000,16,2000,59,1000,33,1455,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,292,103096,103566,2,,103133,103984,,WC,6-4 6-4,3,R16,Arnaud Clement,R,173,FRA,30.7843942505,Michael Llodra,L,190,FRA,28.3668720055,Olivier Mutis,R,175,FRA,30.6557152635,Julien Mathieu,R,,FRA,26.4394250513,24,1725,21,1755,,,1357,8,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,291,102093,101779,3,,102463,103946,,,6-1 3-6 10-7,3,R16,Martin Damm,R,188,CZE,36.1615331964,Pavel Vizner,R,183,CZE,38.2094455852,Lucas Arnold Ker,R,180,ARG,33.9657768652,Bruno Soares,R,180,BRA,26.5872689938,29,1650,19,1955,48,1067,32,1572,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,290,104249,102987,4,,103103,103285,,,7-5 6-1,3,R16,Marcelo Melo,R,203,BRA,25.0184804928,Andre Sa,R,185,BRA,31.4004106776,Dominik Hrbaty,R,183,SVK,30.7351129363,Radek Stepanek,R,185,CZE,29.839835729,22,1735,27,1690,246,233,355,150,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,289,104339,103344,,,104871,104468,,,7-5 7-6,3,R16,Mario Ancic,R,196,CRO,24.501026694,Ivan Ljubicic,R,193,CRO,29.5331964408,Jeremy Chardy,R,188,FRA,21.6290212183,Gilles Simon,R,183,FRA,23.7563312799,153,395,206,300,406,124,402,125,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,288,103693,102967,,WC,103534,103908,,,7-6 7-6,3,R16,Thierry Ascione,R,188,FRA,27.6988364134,Marc Gicquel,R,188,FRA,31.5017111567,Nicolas Devilder,L,173,FRA,28.514715948,Paul Henri Mathieu,R,185,FRA,26.71321013,515,88,44,1110,218,276,104,620,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,287,103898,103917,,,103084,102860,,AL,7-5 6-7 11-9,3,R16,Julien Benneteau,R,185,FRA,26.7761806982,Nicolas Mahut,R,190,FRA,26.688569473,Guillermo Canas,R,185,ARG,30.8446269678,Agustin Calleri,R,183,ARG,32.0410677618,41,1145,62,970,109,585,67,925,,,,,,,,,,,,,,,,,,,,
2008-341,Metz,Hard,32,A,20080929,286,102979,103573,,,104719,103656,,,6-2 6-0,3,R16,Jeff Coetzee,R,173,RSA,31.4305270363,Rik De Voest,R,180,RSA,28.3175906913,Marcel Granollers,R,190,ESP,22.4668035592,Albert Montanes,R,175,ESP,27.8412046543,13,2135,52,1050,45,1104,102,636,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,300,102035,102061,5,,102979,103325,6,,6-2 6-2,3,F,Jonas Bjorkman,R,183,SWE,36.5968514716,Kevin Ullyett,R,178,ZIM,36.4298425736,Jeff Coetzee,R,173,RSA,31.5071868583,Wesley Moodie,R,196,RSA,29.7002053388,12,2765,9,2990,13,2260,15,2085,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,299,102035,102061,5,,103096,103566,,,6-3 6-2,3,SF,Jonas Bjorkman,R,183,SWE,36.5968514716,Kevin Ullyett,R,178,ZIM,36.4298425736,Arnaud Clement,R,173,FRA,30.8610540726,Michael Llodra,L,190,FRA,28.4435318275,12,2765,9,2990,31,1470,17,2010,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,298,102979,103325,6,,103586,103690,,,6-4 6-3,3,SF,Jeff Coetzee,R,173,RSA,31.5071868583,Wesley Moodie,R,196,RSA,29.7002053388,Mariusz Fyrstenberg,L,193,POL,28.3039014374,Marcin Matkowski,R,188,POL,27.780971937,13,2260,15,2085,19,1975,19,1975,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,297,102035,102061,5,,104249,102987,,,6-4 3-6 10-7,3,QF,Jonas Bjorkman,R,183,SWE,36.5968514716,Kevin Ullyett,R,178,ZIM,36.4298425736,Marcelo Melo,R,203,BRA,25.0951403149,Andre Sa,R,185,BRA,31.4770704997,12,2765,9,2990,22,1740,23,1690,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,296,102979,103325,6,,104338,104745,,,W/O,3,QF,Jeff Coetzee,R,173,RSA,31.5071868583,Wesley Moodie,R,196,RSA,29.7002053388,Juan Monaco,R,185,ARG,24.5804243669,Rafael Nadal,L,185,ESP,22.4010951403,13,2260,15,2085,58,1055,110,575,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,295,103586,103690,,,102388,102382,7,,6-3 6-4,3,QF,Mariusz Fyrstenberg,L,193,POL,28.3039014374,Marcin Matkowski,R,188,POL,27.780971937,Simon Aspelin,R,185,SWE,34.4640657084,Julian Knowle,L,188,AUT,34.4969199179,19,1975,19,1975,14,2105,16,2065,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,294,103096,103566,,,103544,103946,8,,6-2 7-6,3,QF,Arnaud Clement,R,173,FRA,30.8610540726,Michael Llodra,L,190,FRA,28.4435318275,Andy Ram,R,180,ISR,28.5475701574,Bruno Soares,R,180,BRA,26.6639288159,31,1470,17,2010,6,3345,29,1573,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,293,103586,103690,,,103184,103185,1,,6-4 4-6 10-5,3,R16,Mariusz Fyrstenberg,L,193,POL,28.3039014374,Marcin Matkowski,R,188,POL,27.780971937,Bob Bryan,L,193,USA,30.4969199179,Mike Bryan,R,190,USA,30.4969199179,19,1975,19,1975,2,5325,2,5325,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,292,103096,103566,,,102110,102800,2,,6-4 7-5,3,R16,Arnaud Clement,R,173,FRA,30.8610540726,Michael Llodra,L,190,FRA,28.4435318275,Daniel Nestor,L,190,CAN,36.1451060917,Nenad Zimonjic,R,190,SRB,32.3969883641,31,1470,17,2010,1,5510,4,4920,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,291,104338,104745,,,102405,101956,3,,6-4 6-2,3,R16,Juan Monaco,R,185,ARG,24.5804243669,Rafael Nadal,L,185,ESP,22.4010951403,Mahesh Bhupathi,R,185,IND,34.3901437372,Mark Knowles,R,190,BAH,37.1471594798,58,1055,110,575,7,3295,5,3825,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,290,104249,102987,,,104160,102233,4,,6-3 6-2,3,R16,Marcelo Melo,R,203,BRA,25.0951403149,Andre Sa,R,185,BRA,31.4770704997,Lukas Dlouhy,R,185,CZE,25.5523613963,Leander Paes,R,178,IND,35.3620807666,22,1740,23,1690,11,2805,8,3025,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,289,102035,102061,5,,102463,103900,,,7-6 6-4,3,R16,Jonas Bjorkman,R,183,SWE,36.5968514716,Kevin Ullyett,R,178,ZIM,36.4298425736,Lucas Arnold Ker,R,180,ARG,34.0424366872,David Nalbandian,R,180,ARG,26.8199863107,12,2765,9,2990,47,1155,171,335,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,288,102979,103325,6,,104679,101779,,,7-5 7-5,3,R16,Jeff Coetzee,R,173,RSA,31.5071868583,Wesley Moodie,R,196,RSA,29.7002053388,Jamie Murray,L,190,GBR,22.7022587269,Pavel Vizner,R,183,CZE,38.2861054073,13,2260,15,2085,32,1455,21,1800,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,287,102388,102382,7,,104076,103970,,,6-2 6-2,3,R16,Simon Aspelin,R,185,SWE,34.4640657084,Julian Knowle,L,188,AUT,34.4969199179,Jose Acasuso,R,190,ARG,26.0205338809,David Ferrer,R,175,ESP,26.5708418891,14,2105,16,2065,93,695,421,115,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,286,103544,103946,8,,104792,104468,,,6-1 7-6,3,R16,Andy Ram,R,180,ISR,28.5475701574,Bruno Soares,R,180,BRA,26.6639288159,Gael Monfils,R,193,FRA,22.1546885695,Gilles Simon,R,183,FRA,23.832991102,6,3345,29,1573,,,401,125,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,285,104076,103970,,,104925,104678,,,6-4 6-4,3,R32,Jose Acasuso,R,190,ARG,26.0205338809,David Ferrer,R,175,ESP,26.5708418891,Novak Djokovic,R,188,SRB,21.4346338125,Viktor Troicki,R,193,SRB,22.7104722793,93,695,421,115,579,75,127,461,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,284,102463,103900,,,104721,104542,,WC,6-2 7-5,3,R32,Lucas Arnold Ker,R,180,ARG,34.0424366872,David Nalbandian,R,180,ARG,26.8199863107,Josselin Ouanna,R,193,FRA,22.5379876797,Jo Wilfried Tsonga,R,188,FRA,23.5290896646,47,1155,171,335,447,107,117,525,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,283,103096,103566,,,102963,104417,,,7-6 5-7 10-8,3,R32,Arnaud Clement,R,173,FRA,30.8610540726,Michael Llodra,L,190,FRA,28.4435318275,Robert Lindstedt,R,190,SWE,31.6084873374,Robin Soderling,R,193,SWE,24.2026009582,31,1470,17,2010,28,1580,134,440,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,282,103586,103690,,,103852,104269,,,7-6 6-2,3,R32,Mariusz Fyrstenberg,L,193,POL,28.3039014374,Marcin Matkowski,R,188,POL,27.780971937,Feliciano Lopez,L,188,ESP,27.1019849418,Fernando Verdasco,L,188,ESP,24.9500342231,19,1975,19,1975,44,1185,51,1090,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,281,104249,102987,,,103459,103813,,,6-1 6-4,3,R32,Marcelo Melo,R,203,BRA,25.0951403149,Andre Sa,R,185,BRA,31.4770704997,Jordan Kerr,R,180,AUS,29.0047912389,Jarkko Nieminen,L,185,FIN,27.2635181383,22,1740,23,1690,30,1485,74,921,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,280,104338,104745,,,103908,103917,,WC,6-2 6-4,3,R32,Juan Monaco,R,185,ARG,24.5804243669,Rafael Nadal,L,185,ESP,22.4010951403,Paul Henri Mathieu,R,185,FRA,26.7898699521,Nicolas Mahut,R,190,FRA,26.765229295,58,1055,110,575,109,580,80,835,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,279,104792,104468,,,102093,103285,,,6-1 2-6 10-8,3,R32,Gael Monfils,R,193,FRA,22.1546885695,Gilles Simon,R,183,FRA,23.832991102,Martin Damm,R,188,CZE,36.2381930185,Radek Stepanek,R,185,CZE,29.916495551,,,401,125,26,1640,349,150,,,,,,,,,,,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,278,104679,101779,,,105227,103018,,,6-2 6-7 10-8,3,R32,Jamie Murray,L,190,GBR,22.7022587269,Pavel Vizner,R,183,CZE,38.2861054073,Marin Cilic,R,198,CRO,20.0793976728,Max Mirnyi,R,196,BLR,31.3100616016,32,1455,21,1800,298,185,27,1590,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,300,103656,103490,,,103859,102751,,,6-1 6-2,3,F,Albert Montanes,R,175,ESP,27.4770704997,Santiago Ventura,R,183,ESP,28.3696098563,James Cerretani,L,185,USA,26.6283367556,Todd Perry,R,175,AUS,32.1724845996,178,344,56,914,90,671,95,625,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,299,103656,103490,,,102860,104655,2,,6-3 6-4,3,SF,Albert Montanes,R,175,ESP,27.4770704997,Santiago Ventura,R,183,ESP,28.3696098563,Agustin Calleri,R,183,ARG,31.6769336071,Pablo Cuevas,R,180,URU,22.379192334,178,344,56,914,58,880,52,956,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,298,103859,102751,,,104252,102783,,,6-3 6-2,3,SF,James Cerretani,L,185,USA,26.6283367556,Todd Perry,R,175,AUS,32.1724845996,Florian Mayer,R,190,GER,24.6214921287,Rainer Schuettler,R,180,GER,32.0657084189,90,671,95,625,244,247,74,804,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,297,102860,104655,2,,110662,104807,,WC,7-6 7-5,3,QF,Agustin Calleri,R,183,ARG,31.6769336071,Pablo Cuevas,R,180,URU,22.379192334,Mohamed Nazim Saber,R,,MAR,20.7063655031,Mehdi Ziadi,R,,MAR,21.6618754278,58,880,52,956,1009,18,716,46,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,296,104252,102783,,,103711,102881,3,,7-6 6-2,3,QF,Florian Mayer,R,190,GER,24.6214921287,Rainer Schuettler,R,180,GER,32.0657084189,Jaroslav Levinsky,R,196,CZE,27.266255989,David Skoch,R,183,CZE,31.5318275154,244,247,74,804,65,848,43,1084,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,295,103859,102751,,,103909,103828,,WC,6-4 7-6,3,QF,James Cerretani,L,185,USA,26.6283367556,Todd Perry,R,175,AUS,32.1724845996,Guillermo Coria,R,175,ARG,26.3463381246,Jean Julien Rojer,R,183,AHO,26.7323750856,90,671,95,625,675,50,145,412,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,294,103656,103490,,,103228,103946,,,6-4 7-5,3,QF,Albert Montanes,R,175,ESP,27.4770704997,Santiago Ventura,R,183,ESP,28.3696098563,Marcos Daniel,R,180,BRA,29.8754277892,Bruno Soares,R,180,BRA,26.2231348392,178,344,56,914,190,321,97,615,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,293,103909,103828,,WC,102886,103459,1,,3-6 6-4 10-7,3,R16,Guillermo Coria,R,175,ARG,26.3463381246,Jean Julien Rojer,R,183,AHO,26.7323750856,Frantisek Cermak,R,193,CZE,31.5099247091,Jordan Kerr,R,180,AUS,28.5639972621,675,50,145,412,29,1505,26,1645,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,292,102860,104655,2,,102697,104504,,,3-6 6-3 10-4,3,R16,Agustin Calleri,R,183,ARG,31.6769336071,Pablo Cuevas,R,180,URU,22.379192334,Stephen Huss,R,180,AUS,32.4407939767,Ross Hutchins,R,190,GBR,23.2361396304,58,880,52,956,88,684,85,689,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,291,103711,102881,3,,103540,104589,,,6-4 6-2,3,R16,Jaroslav Levinsky,R,196,CZE,27.266255989,David Skoch,R,183,CZE,31.5318275154,Johan Brunstrom,L,193,SWE,28.1259411362,Chris Guccione,L,201,AUS,22.803559206,65,848,43,1084,107,539,260,227,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,290,103228,103946,,,103254,104486,4,,1-6 7-5 10-7,3,R16,Marcos Daniel,R,180,BRA,29.8754277892,Bruno Soares,R,180,BRA,26.2231348392,Yves Allegro,R,183,SUI,29.735797399,Horia Tecau,R,193,ROU,23.3292265572,190,321,97,615,53,941,117,490,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,289,103859,102751,,,104198,103169,,,7-5 6-2,3,R16,James Cerretani,L,185,USA,26.6283367556,Todd Perry,R,175,AUS,32.1724845996,Guillermo Garcia Lopez,R,188,ESP,24.9582477755,Oscar Hernandez,R,180,ESP,30.1081451061,90,671,95,625,151,403,153,398,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,288,104252,102783,,,103103,102458,,,6-3 7-6,3,R16,Florian Mayer,R,190,GER,24.6214921287,Rainer Schuettler,R,180,GER,32.0657084189,Dominik Hrbaty,R,183,SVK,30.3709787817,Jim Thomas,R,193,USA,33.6509240246,244,247,74,804,466,94,60,862,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,287,103656,103490,,,102251,104081,,AL,6-4 6-4,3,R16,Albert Montanes,R,175,ESP,27.4770704997,Santiago Ventura,R,183,ESP,28.3696098563,Mariano Hood,L,178,ARG,34.7624914442,Boris Pashanski,R,180,SRB,25.5414099932,178,344,56,914,185,326,300,184,,,,,,,,,,,,,,,,,,,,
2008-360,Casablanca,Clay,32,A,20080518,286,110662,104807,,WC,103794,103115,,,6-4 1-6 10-8,3,R16,Mohamed Nazim Saber,R,,MAR,20.7063655031,Mehdi Ziadi,R,,MAR,21.6618754278,Benjamin Becker,R,178,GER,26.9240246407,Tomas Cibulec,R,180,CZE,30.340862423,1009,18,716,46,131,455,78,731,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,300,102405,101956,1,,103920,103921,,,7-6 6-2,3,F,Mahesh Bhupathi,R,185,IND,33.7193702943,Mark Knowles,R,190,BAH,36.476386037,Sanchai Ratiwatana,R,175,THA,26.0889801506,Sonchat Ratiwatana,R,175,THA,26.0889801506,19,2320,4,3930,49,1014,49,1014,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,299,102405,101956,1,,101904,103781,,,7-6 6-2,3,SF,Mahesh Bhupathi,R,185,IND,33.7193702943,Mark Knowles,R,190,BAH,36.476386037,Chris Haggard,L,178,RSA,36.8295687885,Jurgen Melzer,L,183,AUT,26.7624914442,19,2320,4,3930,72,760,52,1003,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,298,103920,103921,,,104249,102987,4,,3-6 6-3 15-13,3,SF,Sanchai Ratiwatana,R,175,THA,26.0889801506,Sonchat Ratiwatana,R,175,THA,26.0889801506,Marcelo Melo,R,203,BRA,24.424366872,Andre Sa,R,185,BRA,30.8062970568,49,1014,49,1014,29,1569,26,1677,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,297,102405,101956,1,,103857,102458,,,6-3 6-2,3,QF,Mahesh Bhupathi,R,185,IND,33.7193702943,Mark Knowles,R,190,BAH,36.476386037,Igor Kunitsyn,R,180,RUS,26.4038329911,Jim Thomas,R,193,USA,33.4209445585,19,2320,4,3930,78,733,45,1075,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,296,104249,102987,4,,105023,102434,,,6-1 6-4,3,QF,Marcelo Melo,R,203,BRA,24.424366872,Andre Sa,R,185,BRA,30.8062970568,Sam Querrey,R,198,USA,20.386036961,Vincent Spadea,R,183,USA,33.6043805613,29,1569,26,1677,132,418,270,210,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,295,101904,103781,,,102563,102963,,,7-6 3-6 10-6,3,QF,Chris Haggard,L,178,RSA,36.8295687885,Jurgen Melzer,L,183,AUT,26.7624914442,Thomas Johansson,R,180,SWE,32.9253935661,Robert Lindstedt,R,190,SWE,30.9377138946,72,760,52,1003,99,573,41,1130,,,,,,,,,,,,,,,,,,,,
2008-402,Memphis,Hard,32,A,20080225,294,103920,103921,,,103822,103718,,,6-4 7-5,3,QF,Sanchai Ratiwatana,R,175,THA,26.0889801506,Sonchat Ratiwatana,R,175,THA,26.0889801506,Scott Lipsky,R,185,USA,26.5325119781,David Martin,L,185,USA,27.0061601643,49,1014,49,1014,46,1062,47,1050,,,,,,,,,,,,,,,,,,,,
