tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2007-328,Basel,Hard,32,A,20071022,294,103484,101956,,,102963,103813,,,6-4 7-5,3,QF,James Blake,R,185,USA,27.8165639973,Mark Knowles,R,190,BAH,36.1314168378,Robert Lindstedt,R,190,SWE,30.5927446954,Jarkko Nieminen,L,185,FIN,26.2477754962,385,125,3,3825,43,1170,54,995,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,293,103184,103185,1,,104025,103188,,AL,6-3 6-4,3,R16,Bob Bryan,L,193,USA,29.4811772758,Mike Bryan,R,190,USA,29.4811772758,Amer Delic,R,196,BIH,25.311430527,Michael Russell,R,173,USA,29.4757015743,1,5725,1,5725,85,673,286,189,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,292,103080,102061,2,,102567,103238,,WC,7-5 6-4,3,R16,Paul Hanley,R,183,AUS,29.9411362081,Kevin Ullyett,R,178,ZIM,35.4140999316,George Bastl,R,183,SUI,32.5585215606,Jean Claude Scherrer,R,188,SUI,29.2566735113,11,3135,11,3135,750,36,116,474,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,291,103484,101956,,,102388,102382,3,,5-7 7-6 10-4,3,R16,James Blake,R,185,USA,27.8165639973,Mark Knowles,R,190,BAH,36.1314168378,Simon Aspelin,R,185,SWE,33.4483230664,Julian Knowle,L,188,AUT,33.4811772758,385,125,3,3825,13,3055,9,3260,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,290,104571,104527,,,103586,103690,4,,2-6 6-3 10-8,3,R16,Marcos Baghdatis,R,183,CYP,22.3463381246,Stanislas Wawrinka,R,183,SUI,22.5681040383,Mariusz Fyrstenberg,L,193,POL,27.2881587953,Marcin Matkowski,R,188,POL,26.765229295,139,390,586,60,23,1950,22,1950,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,289,103254,103843,,WC,103428,105223,,,6-4 3-6 10-8,3,R16,Yves Allegro,R,183,SUI,29.1608487337,Marco Chiudinelli,R,185,SUI,26.1136208077,Juan Ignacio Chela,R,190,ARG,28.1451060917,Juan Martin Del Potro,R,198,ARG,19.0773442847,52,1020,480,88,186,295,157,353,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,288,102860,103169,,,104607,102664,,,7-5 5-7 10-8,3,R16,Agustin Calleri,R,183,ARG,31.1019849418,Oscar Hernandez,R,180,ESP,29.5331964408,Tomas Berdych,R,196,CZE,22.0944558522,Petr Pala,R,193,CZE,32.0547570157,103,515,121,453,159,350,63,841,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,287,103084,103602,,,102494,103577,,,7-5 6-2,3,R16,Guillermo Canas,R,185,ARG,29.9055441478,Fernando Gonzalez,R,183,CHI,27.2306639288,Tomas Behrend,R,193,GER,32.8596851472,Christopher Kas,R,188,GER,27.356605065,205,274,131,405,44,1098,45,1097,,,,,,,,,,,,,,,,,,,,
2007-328,Basel,Hard,32,A,20071022,286,102963,103813,,,103115,102881,,,7-6 6-4,3,R16,Robert Lindstedt,R,190,SWE,30.5927446954,Jarkko Nieminen,L,185,FIN,26.2477754962,Tomas Cibulec,R,180,CZE,29.7659137577,David Skoch,R,183,CZE,30.9568788501,43,1170,54,995,60,887,34,1349,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,300,103459,102963,,,104433,102697,,,6-4 6-4,3,F,Jordan Kerr,R,180,AUS,27.9315537303,Robert Lindstedt,R,190,SWE,30.5352498289,Frank Dancevic,R,185,CAN,23.0116358658,Stephen Huss,R,180,AUS,31.8083504449,34,1369,51,1060,419,111,81,681,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,299,103459,102963,,,102659,102458,4,,6-4 6-4,3,SF,Jordan Kerr,R,180,AUS,27.9315537303,Robert Lindstedt,R,190,SWE,30.5352498289,Ashley Fisher,R,183,AUS,32.0164271047,Jim Thomas,R,193,USA,33.0184804928,34,1369,51,1060,40,1212,44,1155,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,298,104433,102697,,,103470,103188,,,7-5 7-6,3,SF,Frank Dancevic,R,185,CAN,23.0116358658,Stephen Huss,R,180,AUS,31.8083504449,Robert Kendrick,R,190,USA,27.8767967146,Michael Russell,R,173,USA,29.4182067077,419,111,81,681,102,529,496,79,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,297,103470,103188,,,102664,102881,3,,7-6 7-5,3,QF,Robert Kendrick,R,190,USA,27.8767967146,Michael Russell,R,173,USA,29.4182067077,Petr Pala,R,193,CZE,31.9972621492,David Skoch,R,183,CZE,30.8993839836,102,529,496,79,45,1141,35,1352,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,296,102659,102458,4,,103794,102863,,WC,6-1 6-7 10-8,3,QF,Ashley Fisher,R,183,AUS,32.0164271047,Jim Thomas,R,193,USA,33.0184804928,Benjamin Becker,R,178,GER,26.2915811088,Takao Suzuki,R,175,JPN,31.0280629706,40,1212,44,1155,91,592,580,60,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,295,104433,102697,,,104559,102434,,,3-6 6-2 11-9,3,QF,Frank Dancevic,R,185,CAN,23.0116358658,Stephen Huss,R,180,AUS,31.8083504449,Teymuraz Gabashvili,R,188,RUS,22.3572895277,Vincent Spadea,R,183,USA,33.2019164956,419,111,81,681,165,340,176,310,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,294,103459,102963,,,103997,103325,,,6-2 6-7 10-7,3,QF,Jordan Kerr,R,180,AUS,27.9315537303,Robert Lindstedt,R,190,SWE,30.5352498289,Lukasz Kubot,R,190,POL,25.3771389459,Wesley Moodie,R,196,RSA,28.6269678303,34,1369,51,1060,52,1023,50,1062,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,293,104433,102697,,,102979,102836,1,,7-6 7-5,3,R16,Frank Dancevic,R,185,CAN,23.0116358658,Stephen Huss,R,180,AUS,31.8083504449,Jeff Coetzee,R,173,RSA,30.4339493498,Rogier Wassen,R,190,NED,31.1430527036,419,111,81,681,29,1495,24,1660,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,292,103997,103325,,,103780,102751,2,,1-6 6-3 10-4,3,R16,Lukasz Kubot,R,190,POL,25.3771389459,Wesley Moodie,R,196,RSA,28.6269678303,Eric Butorac,L,190,USA,26.3600273785,Todd Perry,R,175,AUS,31.5400410678,52,1023,50,1062,32,1432,42,1190,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,291,102664,102881,3,,101904,103333,,,6-4 6-4,3,R16,Petr Pala,R,193,CZE,31.9972621492,David Skoch,R,183,CZE,30.8993839836,Chris Haggard,L,178,RSA,36.4271047228,Ivo Karlovic,R,208,CRO,28.5886379192,45,1141,35,1352,57,942,193,285,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,290,102659,102458,4,,103822,103718,,,2-6 6-2 10-5,3,R16,Ashley Fisher,R,183,AUS,32.0164271047,Jim Thomas,R,193,USA,33.0184804928,Scott Lipsky,R,185,USA,26.1300479124,David Martin,L,185,USA,26.6036960986,40,1212,44,1155,62,876,64,848,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,289,103794,102863,,WC,105453,104424,,,6-2 7-6,3,R16,Benjamin Becker,R,178,GER,26.2915811088,Takao Suzuki,R,175,JPN,31.0280629706,Kei Nishikori,R,178,JPN,17.7549623546,Go Soeda,R,178,JPN,23.0691307324,91,592,580,60,959,18,738,38,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,288,104559,102434,,,104620,103373,,,6-1 7-5,3,R16,Teymuraz Gabashvili,R,188,RUS,22.3572895277,Vincent Spadea,R,183,USA,33.2019164956,Simone Bolelli,R,183,ITA,21.9794661191,Sergio Roitman,R,185,ARG,28.3778234086,165,340,176,310,345,147,93,565,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,287,103470,103188,,,104154,102783,,,6-4 6-2,3,R16,Robert Kendrick,R,190,USA,27.8767967146,Michael Russell,R,173,USA,29.4182067077,Paul Capdeville,R,190,CHI,24.4982888433,Rainer Schuettler,R,180,GER,31.4332648871,102,529,496,79,178,307,66,815,,,,,,,,,,,,,,,,,,,,
2007-329,Tokyo,Hard,48,A,20071001,286,103459,102963,,,104025,102925,,,6-7 6-3 10-4,3,R16,Jordan Kerr,R,180,AUS,27.9315537303,Robert Lindstedt,R,190,SWE,30.5352498289,Amer Delic,R,196,BIH,25.2539356605,Justin Gimelstob,R,196,USA,30.6776180698,34,1369,51,1060,77,716,151,355,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,300,102405,102800,1,,103586,103690,4,,6-3 6-3,3,F,Mahesh Bhupathi,R,185,IND,33.2019164956,Nenad Zimonjic,R,190,SRB,31.2087611225,Mariusz Fyrstenberg,L,193,POL,27.1156741958,Marcin Matkowski,R,188,POL,26.5927446954,20,2320,6,3790,24,1650,23,1650,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,299,102405,102800,1,,103780,102659,,,7-5 7-6,3,SF,Mahesh Bhupathi,R,185,IND,33.2019164956,Nenad Zimonjic,R,190,SRB,31.2087611225,Eric Butorac,L,190,USA,26.2450376454,Ashley Fisher,R,183,AUS,31.9014373717,20,2320,6,3790,38,1312,31,1410,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,298,103586,103690,4,,103459,104679,,,6-2 6-3,3,SF,Mariusz Fyrstenberg,L,193,POL,27.1156741958,Marcin Matkowski,R,188,POL,26.5927446954,Jordan Kerr,R,180,AUS,27.8165639973,Jamie Murray,L,190,GBR,21.5140314853,24,1650,23,1650,43,1244,30,1446,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,297,102405,102800,1,,103970,103656,,,7-6 7-6,3,QF,Mahesh Bhupathi,R,185,IND,33.2019164956,Nenad Zimonjic,R,190,SRB,31.2087611225,David Ferrer,R,175,ESP,25.3826146475,Albert Montanes,R,175,ESP,26.7296372348,20,2320,6,3790,204,260,75,714,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,296,103586,103690,4,,103711,102751,,,6-2 6-2,3,QF,Mariusz Fyrstenberg,L,193,POL,27.1156741958,Marcin Matkowski,R,188,POL,26.5927446954,Jaroslav Levinsky,R,196,CZE,26.5188227242,Todd Perry,R,175,AUS,31.4250513347,24,1650,23,1650,29,1460,44,1215,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,295,103780,102659,,,102886,102904,,,6-2 6-4,3,QF,Eric Butorac,L,190,USA,26.2450376454,Ashley Fisher,R,183,AUS,31.9014373717,Frantisek Cermak,R,193,CZE,30.7624914442,Leos Friedl,R,183,CZE,30.6310746064,38,1312,31,1410,27,1540,41,1285,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,294,103459,104679,,,104864,104976,,WC,3-6 6-3 10-5,3,QF,Jordan Kerr,R,180,AUS,27.8165639973,Jamie Murray,L,190,GBR,21.5140314853,Alex Kuznetsov,R,183,USA,20.5366187543,Ryan Sweeting,R,196,USA,20.1013004791,43,1244,30,1446,106,487,229,238,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,293,102405,102800,1,,104597,104269,,,7-5 6-3,3,R16,Mahesh Bhupathi,R,185,IND,33.2019164956,Nenad Zimonjic,R,190,SRB,31.2087611225,Nicolas Almagro,R,183,ESP,21.9958932238,Fernando Verdasco,L,188,ESP,23.7618069815,20,2320,6,3790,100,525,160,335,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,292,104864,104976,,WC,102968,103544,2,,7-6 6-2,3,R16,Alex Kuznetsov,R,183,USA,20.5366187543,Ryan Sweeting,R,196,USA,20.1013004791,Jonathan Erlich,R,180,ISR,30.3737166324,Andy Ram,R,180,ISR,27.3593429158,106,487,229,238,15,2755,15,2755,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,291,102886,102904,,,102388,102382,3,,7-5 6-4,3,R16,Frantisek Cermak,R,193,CZE,30.7624914442,Leos Friedl,R,183,CZE,30.6310746064,Simon Aspelin,R,185,SWE,33.2758384668,Julian Knowle,L,188,AUT,33.3086926762,27,1540,41,1285,21,2105,18,2430,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,290,103586,103690,4,,103254,103096,,,6-3 7-6,3,R16,Mariusz Fyrstenberg,L,193,POL,27.1156741958,Marcin Matkowski,R,188,POL,26.5927446954,Yves Allegro,R,183,SUI,28.9883641342,Arnaud Clement,R,173,FRA,29.6728268309,24,1650,23,1650,51,1020,13,3175,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,289,103780,102659,,,103808,103835,,,6-3 6-2,3,R16,Eric Butorac,L,190,USA,26.2450376454,Ashley Fisher,R,183,AUS,31.9014373717,Potito Starace,R,188,ITA,26.0999315537,Filippo Volandri,R,183,ITA,25.954825462,38,1312,31,1410,76,704,467,90,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,288,103970,103656,,,102860,104338,,,7-6 7-6,3,R16,David Ferrer,R,175,ESP,25.3826146475,Albert Montanes,R,175,ESP,26.7296372348,Agustin Calleri,R,183,ARG,30.9295003422,Juan Monaco,R,185,ARG,23.3921971253,204,260,75,714,110,470,236,231,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,287,103459,104679,,,103822,103718,,WC,6-4 7-5,3,R16,Jordan Kerr,R,180,AUS,27.8165639973,Jamie Murray,L,190,GBR,21.5140314853,Scott Lipsky,R,185,USA,26.0150581793,David Martin,L,185,USA,26.4887063655,43,1244,30,1446,62,867,67,829,,,,,,,,,,,,,,,,,,,,
2007-3348,New Haven,Hard,48,A,20070819,286,103711,102751,,,103103,102306,,,7-6 6-1,3,R16,Jaroslav Levinsky,R,196,CZE,26.5188227242,Todd Perry,R,175,AUS,31.4250513347,Dominik Hrbaty,R,183,SVK,29.6235455168,Michael Kohlmann,R,188,GER,33.6043805613,29,1460,44,1215,175,310,42,1265,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,300,103586,103690,4,,102494,103577,,,6-4 6-2,3,F,Mariusz Fyrstenberg,L,193,POL,27.2498288843,Marcin Matkowski,R,188,POL,26.726899384,Tomas Behrend,R,193,GER,32.8213552361,Christopher Kas,R,188,GER,27.318275154,27,1550,26,1550,55,973,56,957,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,299,103586,103690,4,,102093,102233,2,,2-6 7-5 12-10,3,SF,Mariusz Fyrstenberg,L,193,POL,27.2498288843,Marcin Matkowski,R,188,POL,26.726899384,Martin Damm,R,188,CZE,35.1841204654,Leander Paes,R,178,IND,34.3080082136,27,1550,26,1550,18,2735,17,2735,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,298,102494,103577,,,103428,103602,,,4-6 7-6 10-8,3,SF,Tomas Behrend,R,193,GER,32.8213552361,Christopher Kas,R,188,GER,27.318275154,Juan Ignacio Chela,R,190,ARG,28.1067761807,Fernando Gonzalez,R,183,CHI,27.1923340178,55,973,56,957,279,190,189,285,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,297,103428,103602,,,102388,102382,1,,6-2 7-6,3,QF,Juan Ignacio Chela,R,190,ARG,28.1067761807,Fernando Gonzalez,R,183,CHI,27.1923340178,Simon Aspelin,R,185,SWE,33.4099931554,Julian Knowle,L,188,AUT,33.4428473648,279,190,189,285,14,3030,9,3310,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,296,102093,102233,2,,103888,104068,,,6-4 6-3,3,QF,Martin Damm,R,188,CZE,35.1841204654,Leander Paes,R,178,IND,34.3080082136,Mardy Fish,R,188,USA,25.8288843258,Robby Ginepri,R,183,USA,25.0020533881,18,2735,17,2735,193,280,495,80,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,295,102494,103577,,,102968,103544,3,,7-6 1-6 10-7,3,QF,Tomas Behrend,R,193,GER,32.8213552361,Christopher Kas,R,188,GER,27.318275154,Jonathan Erlich,R,180,ISR,30.507871321,Andy Ram,R,180,ISR,27.4934976044,55,973,56,957,19,2555,19,2555,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,294,103586,103690,4,,103781,103580,,,7-6 5-7 10-7,3,QF,Mariusz Fyrstenberg,L,193,POL,27.2498288843,Marcin Matkowski,R,188,POL,26.726899384,Jurgen Melzer,L,183,AUT,26.379192334,Alexander Peya,R,183,AUT,27.279945243,27,1550,26,1550,49,1075,63,874,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,293,102388,102382,1,,102381,102905,,WC,7-6 3-6 10-6,3,R16,Simon Aspelin,R,185,SWE,33.4099931554,Julian Knowle,L,188,AUT,33.4428473648,Werner Eschauer,R,188,AUT,33.4510609172,Stefan Koubek,L,175,AUT,30.7624914442,14,3030,9,3310,220,244,178,298,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,292,102093,102233,2,,102860,104312,,,4-6 6-2 10-7,3,R16,Martin Damm,R,188,CZE,35.1841204654,Leander Paes,R,178,IND,34.3080082136,Agustin Calleri,R,183,ARG,31.0636550308,Andreas Seppi,R,190,ITA,23.627652293,18,2735,17,2735,92,575,359,136,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,291,102968,103544,3,,102984,102585,,,4-6 6-2 10-7,3,R16,Jonathan Erlich,R,180,ISR,30.507871321,Andy Ram,R,180,ISR,27.4934976044,Martin Garcia,R,190,ARG,30.4339493498,Sebastian Prieto,R,180,ARG,32.3887748118,19,2555,19,2555,40,1220,39,1246,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,290,103586,103690,4,,103459,104679,,,6-4 6-1,3,R16,Mariusz Fyrstenberg,L,193,POL,27.2498288843,Marcin Matkowski,R,188,POL,26.726899384,Jordan Kerr,R,180,AUS,27.9507186858,Jamie Murray,L,190,GBR,21.6481861739,27,1550,26,1550,25,1556,33,1421,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,289,102494,103577,,,103898,103084,,,3-6 6-4 10-5,3,R16,Tomas Behrend,R,193,GER,32.8213552361,Christopher Kas,R,188,GER,27.318275154,Julien Benneteau,R,185,FRA,25.7987679671,Guillermo Canas,R,185,ARG,29.8672142368,55,973,56,957,22,1920,661,49,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,288,103428,103602,,,102664,102881,,,7-6 6-2,3,R16,Juan Ignacio Chela,R,190,ARG,28.1067761807,Fernando Gonzalez,R,183,CHI,27.1923340178,Petr Pala,R,193,CZE,32.0164271047,David Skoch,R,183,CZE,30.9185489391,279,190,189,285,47,1091,36,1349,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,287,103888,104068,,,104770,104667,,WC,2-6 6-2 10-7,3,R16,Mardy Fish,R,188,USA,25.8288843258,Robby Ginepri,R,183,USA,25.0020533881,Martin Fischer,R,,AUT,21.2156057495,Philipp Oswald,R,,AUT,21.7056810404,193,280,495,80,338,152,298,182,,,,,,,,,,,,,,,,,,,,
2007-337,Vienna,Hard,32,A,20071007,286,103781,103580,,,103997,103711,,,6-2 6-3,3,R16,Jurgen Melzer,L,183,AUT,26.379192334,Alexander Peya,R,183,AUT,27.279945243,Lukasz Kubot,R,190,POL,25.3963039014,Jaroslav Levinsky,R,196,CZE,26.6529774127,49,1075,63,874,52,1064,35,1350,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,300,103080,102061,3,,101956,102110,2,,6-4 6-7 10-6,3,F,Paul Hanley,R,183,AUS,29.1553730322,Kevin Ullyett,R,178,ZIM,34.6283367556,Mark Knowles,R,190,BAH,35.3456536619,Daniel Nestor,L,190,CAN,34.3436002738,7,4065,8,4015,5,4125,5,4125,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,299,101956,102110,2,,102093,102233,4,,6-2 6-3,3,SF,Mark Knowles,R,190,BAH,35.3456536619,Daniel Nestor,L,190,CAN,34.3436002738,Martin Damm,R,188,CZE,34.4366872005,Leander Paes,R,178,IND,33.5605749487,5,4125,5,4125,9,3755,11,3420,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,298,103080,102061,3,,103586,103690,,,6-2 7-6,3,SF,Paul Hanley,R,183,AUS,29.1553730322,Kevin Ullyett,R,178,ZIM,34.6283367556,Mariusz Fyrstenberg,L,193,POL,26.5023956194,Marcin Matkowski,R,188,POL,25.9794661191,7,4065,8,4015,16,2190,17,2190,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,297,101956,102110,2,,102834,102458,,,6-4 6-1,3,QF,Mark Knowles,R,190,BAH,35.3456536619,Daniel Nestor,L,190,CAN,34.3436002738,Paul Goldstein,R,178,USA,30.4284736482,Jim Thomas,R,193,USA,32.2902121834,5,4125,5,4125,43,1111,33,1334,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,296,103080,102061,3,,102405,102148,,,6-1 7-6,3,QF,Paul Hanley,R,183,AUS,29.1553730322,Kevin Ullyett,R,178,ZIM,34.6283367556,Mahesh Bhupathi,R,185,IND,32.5886379192,Fabrice Santoro,R,178,FRA,34.0807665982,7,4065,8,4015,30,1400,12,3360,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,295,102093,102233,4,,102659,103039,,,6-2 5-7 10-5,3,QF,Martin Damm,R,188,CZE,34.4366872005,Leander Paes,R,178,IND,33.5605749487,Ashley Fisher,R,183,AUS,31.2881587953,Tripp Phillips,R,185,USA,29.3689253936,9,3755,11,3420,25,1632,31,1370,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,294,103586,103690,,,103096,103566,,,6-7 6-2 11-9,3,QF,Mariusz Fyrstenberg,L,193,POL,26.5023956194,Marcin Matkowski,R,188,POL,25.9794661191,Arnaud Clement,R,173,FRA,29.0595482546,Michael Llodra,L,190,FRA,26.6420260096,16,2190,17,2190,27,1495,35,1294,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,293,103096,103566,,,103184,103185,1,,4-6 7-6 10-5,3,R16,Arnaud Clement,R,173,FRA,29.0595482546,Michael Llodra,L,190,FRA,26.6420260096,Bob Bryan,L,193,USA,28.6954140999,Mike Bryan,R,190,USA,28.6954140999,27,1495,35,1294,1,5900,1,5900,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,292,101956,102110,2,,102886,103711,,,6-7 6-3 10-6,3,R16,Mark Knowles,R,190,BAH,35.3456536619,Daniel Nestor,L,190,CAN,34.3436002738,Frantisek Cermak,R,193,CZE,30.1492128679,Jaroslav Levinsky,R,196,CZE,25.9055441478,5,4125,5,4125,24,1725,28,1485,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,291,103080,102061,3,,103898,102382,,,6-4 6-3,3,R16,Paul Hanley,R,183,AUS,29.1553730322,Kevin Ullyett,R,178,ZIM,34.6283367556,Julien Benneteau,R,185,FRA,25.0513347023,Julian Knowle,L,188,AUT,32.6954140999,7,4065,8,4015,70,745,23,1740,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,290,102093,102233,4,,104160,101779,,,7-6 6-2,3,R16,Martin Damm,R,188,CZE,34.4366872005,Leander Paes,R,178,IND,33.5605749487,Lukas Dlouhy,R,185,CZE,23.7508555784,Pavel Vizner,R,183,CZE,36.4845995893,9,3755,11,3420,20,2003,15,2305,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,289,102405,102148,,,102968,103544,,,6-4 6-3,3,R16,Mahesh Bhupathi,R,185,IND,32.5886379192,Fabrice Santoro,R,178,FRA,34.0807665982,Jonathan Erlich,R,180,ISR,29.7604380561,Andy Ram,R,180,ISR,26.7460643395,30,1400,12,3360,13,2375,13,2375,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,288,102659,103039,,,103553,104635,,WC,6-4 6-2,3,R16,Ashley Fisher,R,183,AUS,31.2881587953,Tripp Phillips,R,185,USA,29.3689253936,Alun Jones,R,180,AUS,26.7022587269,Robert Smeets,L,188,AUS,21.1608487337,25,1632,31,1370,239,233,113,475,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,287,103586,103690,,,102697,102751,,,4-6 6-3 10-6,3,R16,Mariusz Fyrstenberg,L,193,POL,26.5023956194,Marcin Matkowski,R,188,POL,25.9794661191,Stephen Huss,R,180,AUS,31.0800821355,Todd Perry,R,175,AUS,30.8117727584,16,2190,17,2190,56,888,18,2180,,,,,,,,,,,,,,,,,,,,
2007-338,Sydney,Hard,32,A,20070108,286,102834,102458,,,102945,103459,,WC,6-4 7-6,3,R16,Paul Goldstein,R,178,USA,30.4284736482,Jim Thomas,R,193,USA,32.2902121834,Luke Bourgeois,R,188,AUS,29.8507871321,Jordan Kerr,R,180,AUS,27.2032854209,43,1111,33,1334,344,153,79,668,,,,,,,,,,,,,,,,,,,,
2007-341,Metz,Hard,32,A,20071001,300,103096,103566,2,,103586,103690,3,,6-1 6-4,3,F,Arnaud Clement,R,173,FRA,29.787816564,Michael Llodra,L,190,FRA,27.370294319,Mariusz Fyrstenberg,L,193,POL,27.2306639288,Marcin Matkowski,R,188,POL,26.7077344285,14,3000,18,2581,27,1505,26,1505,,,,,,,,,,,,,,,,,,,,
2007-341,Metz,Hard,32,A,20071001,299,103586,103690,3,,102388,102382,1,,6-7 6-4 10-8,3,SF,Mariusz Fyrstenberg,L,193,POL,27.2306639288,Marcin Matkowski,R,188,POL,26.7077344285,Simon Aspelin,R,185,SWE,33.3908281999,Julian Knowle,L,188,AUT,33.4236824093,27,1505,26,1505,13,3030,10,3320,,,,,,,,,,,,,,,,,,,,
