player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
107242,Ivan,Perez,R,,CUB,,
107243,Ivan,Pridankin,U,,RUS,,
107244,Ivan,Trevino,R,,MEX,,
107245,Ivano,Cappelloni,R,,ITA,,
107246,Ives,Lemaitre,R,,MEX,,
107247,Ivo,Pastika,R,,CZE,,
107248,J,Alvarino,R,,ESP,,
107249,J,Francisco Naves,R,,ESP,,
107250,J,Neville,R,,AUS,,
107251,J,Potgieter,R,,RSA,,
107252,J,Spinnenweber,R,,USA,,
107253,J,Thorpe,R,,AUS,,
107254,Jacco,Van Duyn,R,19680213,NED,,
107255,Jacek,Niedzwiedzki,R,19510107,POL,,Q14174828
107256,Jack,Bushman,R,,USA,,
107257,Jack,Griffin,R,19650821,USA,,
107258,Jack,Kruger,R,,USA,,
107259,Jack,Oates,R,,USA,,
107260,Jack,Reader,R,,NZL,,
107261,Jacques,Bonnemaison,R,,FRA,,
107262,Jacques,Grandjean,R,19540301,BEL,,
107263,Jacques,Radoux,R,19690523,LUX,,
107264,Jaidip,Mukherjea,R,,IND,,
107265,James,Edwards,R,,USA,,
107266,James,Hevron,R,,USA,,
107267,James,Ilako,R,,KEN,,
107268,James,Pade,U,,USA,,
107269,James,Snyder,R,,USA,,
107270,James,Thompson,R,,USA,,
107271,Jamie,Harty,R,,AUS,,
107272,Jamil,Al Agba,U,,USA,,
107273,Jan Eric,Palm,R,,SWE,,
107274,Jan,Hedman,R,,SWE,,
107275,Jan,Hordijk,R,19500205,NED,,Q4288968
107276,Jan,Lorincik,R,,SVK,,
107277,Jan,Pisecky,R,,CZE,,
107278,Jan,Sandberg,R,19630504,SWE,188,
107279,Jan,Simbera,R,,CZE,,
107280,Jan,Svensen,R,19650320,NOR,,
107281,Jan,Zabrodsky,R,,SWE,,
107282,Janne,Kiilavirta,R,19680623,FIN,,
107283,Janne,Vilhunen,R,,FIN,,
107284,Janos,Benyik,R,19510604,HUN,,Q88826869
107285,Janos,Guti,R,,HUN,,
107286,Jari,Koho,R,,FIN,180,
107287,Jari,Pakkanen,R,,FIN,,
107288,Jaroslav,Cestr,R,,CZE,,
107289,Jason,Barnett,R,19750302,GBR,,
107290,Jason,Giavara,R,,USA,,
107291,Jason,Mccarthy,R,,AUS,,
107292,Jason,Noonan,R,,AUS,,
107293,Jason,Sher,R,,RSA,,
107294,Jason,Wilkie,R,,AUS,,
107295,Javier,Duarte,R,,ESP,,
107296,Javier,Gonzalez,R,19990504,MEX,,
107297,Javier,Ordaz,R,19550404,MEX,,Q55314961
107298,Javier,Restrepo,R,19530214,COL,,
107299,Javier,Ruiz,R,19711224,MEX,,
107300,Javier,Terns,R,,ESP,,
107301,Jay,Harvey,R,,AUS,,
107302,Jay,Royappa,R,,IND,,
107303,Jean,Barcu,R,,FRA,,
107304,Jean,Fisette,R,19660430,BEL,,
107305,Jean Francois,Blain,R,,FRA,,
107306,Jean Francois,Mathieu,R,,CAN,,
107307,Jean Francois,Mattieu,R,,CAN,,
107308,Jean,Leclercq,R,,FRA,,
107309,Jean Loup,Rouyer,R,19450804,FRA,,Q3167068
107310,Jean,Nabi,R,19731104,CIV,,
107311,Jean Paul,Meyer,R,,FRA,,
107312,Jean Pierre,Olivier,R,,FRA,,
107313,Jean Pierre,Richer,R,19560824,BEL,,
107314,Jean,Desdunes,R,,FRA,,
107315,Jean Van,Rensburg,R,,RSA,,
107316,Jeff,Banwer,R,,USA,,
107317,Jeff,Crowne,R,,USA,,
107318,Jeff,Davis,R,,USA,,
107319,Jeff,Gross,R,,USA,,
107320,Jeff,Hamilton,R,,AUS,,
107321,Jeff,Horine,R,,CAN,,
107322,Jeff,Martinez,R,,USA,,
107323,Jeff,Player,R,,RSA,,
107324,Jeff,Robinson,R,,USA,,
107325,Jeff,Schneider,R,,AUS,,
107326,Jeff,Twist,R,,AUS,,
107327,Jeff,Waters,R,,USA,,
107328,Jeremy,Cohen,R,,USA,,
107329,Jeremy,Grubi,R,19650209,NZL,,
107330,Jeremy,Jones,R,,USA,,
107331,Jeroen,Heinhuis,R,,NED,,
107332,Jerome,Jones,L,,USA,,
107333,Jerry,Karzen,R,,USA,,
107334,Jerry,Van Linge,R,,USA,,
107335,Jesper,Joergensen,R,,DEN,,
107336,Jesus,Manteca,R,,ESP,,
107337,Jett,Jones,R,,USA,,
107338,Ji Heon,Im,R,,KOR,,
107339,Jian,Guo,R,19720505,CHN,,
107340,Jim,Hawkins,R,,USA,,
107341,Jim,Kohlberg,R,,USA,,
107342,Jim,Moore,R,,AUS,,
107343,Jim,Somerville,R,,USA,,
107344,Jim,Wynn,R,,USA,,
107345,Jin So,Lee,R,,KOR,,
107346,Jin Soo,Lee,R,,KOR,,
107347,Joakim,Appelqvist,R,19681103,SWE,,
107348,Joakim,Bengtsson,R,,SWE,,
107349,Joao,Coutinho,R,,POR,,
107350,Joao,Couto,R,,POR,,
107351,Joao,Guedes,R,19620419,BRA,,
107352,Joaquin,Lopez San Roman,R,,ESP,,
107353,Joe,Bouquin,R,,USA,,
107354,Joe,Giuliano,R,,USA,,
107355,Joe,Globisch,R,,USA,,
107356,Joe,Mcdonough,R,,USA,,
107357,Joe,Meyers,R,,USA,,
107358,Joe,Ragland,R,,USA,,
107359,Joe,Shaheen,R,,USA,,
107360,Joe,Vassen,R,,USA,,
107361,Joel,Finnigan,R,,USA,,
107362,Joel,Ross,R,,USA,,
107363,Joern,Grunewald,R,,GER,,
107364,Johan,Burke,R,,RSA,,
107365,Johan,Dahlberg,R,,SWE,,
107366,Johan,De Preter,R,19620419,BEL,,
107367,Johan,Evergaard,R,,SWE,,
107368,Johan,Karlen,R,,SWE,183,
107369,Johan,Kjellsten,R,19650903,SWE,,
107370,Johan,Milbrimk,R,,SWE,,
107371,Johan,Sjogren,R,,SWE,,
107372,Johan,Sunnemark,R,,SWE,,
107373,Johan,Westerberg,R,,SWE,,
107374,John,Antonas,R,19510912,BAH,,
107375,John,Arbanas,R,19700207,AUS,,Q55106281
107376,John,Atiomo,R,,NGR,,
107377,John,Botica,R,,YUG,,
107378,John,Burrman,R,,USA,,
107379,John Chris,Lewis,R,,USA,,
107380,John,Rustad,R,,NOR,,
107381,John,Eagleton,R,,RSA,,
107382,John,Farrington,R,19580926,BAH,,
107383,John,Fraser,R,,AUS,,
107384,John,Geraghty,R,,USA,,
107385,John,Holladay,R,,USA,,
107386,John,Kapakoglu,R,,GRE,,
107387,John,Larsen,R,,DEN,,
107388,John,Marinov,R,,AUS,,
107389,John,Mclean,R,,USA,,
107390,John,Molin,R,,USA,,
107391,John,Muller,R,,RSA,,
107392,John,Mwalongo,R,,ZAM,,
107393,John,Paley,R,,USA,,
107394,John,Peckskamp,R,,USA,,
107395,John,Rigas,R,,GRE,,
107396,John,Sevely,R,,USA,,
107397,John,Stoddart,R,,AUS,,
107398,John,Trickey,R,,AUS,,
107399,John,Werner,R,,AUS,,
107400,John,Whiteford,R,,GBR,,
107401,Johnaton,Haycock,R,,GBR,,
107402,Johnies,Sauer,R,,RSA,,
107403,Johnny,Mattice,R,,USA,,
107404,Jon,Ramthun,R,,USA,,
107405,Jon,Treml,R,,USA,,
107406,Jonas,Gustafsson,R,,SWE,,
107407,Jonathan,Cardi,R,,USA,,
107408,Jonathan,Wawrinka,U,,SUI,,
107409,Jong Hyun,Choi,R,,KOR,,
107410,Joost,Wijnhoud,R,,NED,,
107411,Joran,Bergwall,R,,SWE,,
107412,Jordi,Ortiga,R,,ESP,,
107413,Jorge,Cano,R,,ARG,,
107414,Jorge,Falla,R,19611010,COL,,
107415,Jorge,Lemann,R,,BRA,,
107416,Jorge,Martinez Alonso,R,,ESP,,
107417,Jorge,Mir,R,,ESP,,
107418,Jorge,Salkeld,R,,PER,,
107419,Jorge,Sedeno,R,,ESP,,
107420,Jorge,Todero,R,,ARG,,
107421,Jorge,Vila,R,,ESP,,
107422,Jorn,Dankaart,R,,NED,,
107423,Jos,Warmoes,R,,BEL,,
107424,Jose,Delafuente,R,,ESP,,
107425,Jose,Moreno,R,,ESP,,
107426,Jose Antonio,Pellejero,R,,ESP,,
107427,Jose,Schmidt,R,,BRA,,
107428,Jose,Carranza,R,,MEX,,
107429,Jose,Castanon,R,,ESP,,
107430,Jose,Cordeiro,R,19610528,POR,,
107431,Jose,De Miguel,R,,ESP,,
107432,Jose,Demeterco,R,,BRA,,
107433,Jose,Di Camino,R,,CHI,,
107434,Jose,Fernandez,R,,CHI,,
107435,Jose,Fontes,R,,POR,,
107436,Jose,Guerrero,R,,ESP,,
107437,Jose,Llamas,R,,MEX,,
107438,Jose Maria,Arenas,R,,ESP,,
107439,Jose Maria,Blasi,R,,ESP,,
107440,Jose Maria,Oltra,R,,ESP,,
107441,Jose Mario,Silva,R,,POR,,
107442,Jose,Martins,R,,BRA,,
107443,Jose Ramon,Roca,R,,ESP,,
107444,Jose,Tort,R,,CHI,,
107445,Josef,Nobl,R,,CZE,,
107446,Joseph,Annan,R,,NGR,,
107447,Juan,Boyanovich,R,,PER,,
107448,Juan,Jimenez,R,,CHI,,
107449,Juan,Martin Bra,R,,BRA,,
107450,Juan,Rivera,R,,ARG,,
107451,Juan Carlos,Ferri,R,,ESP,,
107452,Juan Carlos,Rodriguez,R,,ARG,,
107453,Juan,Couder,R,,ESP,,
107454,Juan,Diaz,R,,USA,,
107455,Juan,Hernandez,R,,MEX,,Q85772227
107456,Juan,Herrera,R,,ESP,,
107457,Juan Ignacio,Muntanola,R,,ESP,,
107458,Juan,Leal,R,,MEX,,
107459,Juan Manuel,Hidalgo,R,,ESP,,
107460,Juan Pablo,Etchecoin,R,,BRA,,
107461,Juan Perez,De Mezquia,R,,ESP,,
107462,Juan,Ajuanqa,R,,ESP,,
107463,Juan,Torralbo,R,,ESP,,
107464,Juha,Lemponen,R,19680823,FIN,,
107465,Juha,Pesola,R,19680120,FIN,,
107466,Juhani,Makinen,R,,FIN,,
107467,Julian,Dujmovic,U,,ARG,,
107468,Julian,Stamatov,R,19630318,BUL,,Q12299508
107469,Julien,Dupuy,R,,FRA,,
107470,Julio,Noriega,R,,PER,,
107471,Junichi,Maruyama,R,,JPN,,
107472,Jurgen,Hager,R,,AUT,,
107473,Justedjo,Tarik,R,19530830,INA,,
107474,Justin,Mackenzie,R,,NZL,,
107475,Justin,Stead,R,,AUS,,
107476,K,Somnath,R,,IND,,
107477,Kai Lung,Chang,R,,TPE,,
107478,Kaoru,Maruyama,R,19650206,JPN,,
107479,Karathozuvu,Ramesh,R,,IND,,
107480,Karel,Demuynck,R,19650321,BEL,,Q107238944
107481,Karl,Hale,R,19670829,JAM,,
107482,Karoly,Gyorgy,R,,HUN,,
107483,Karsten,Popp,R,,GER,,
107484,Kazuya,Morita,R,,JPN,,
107485,Ke Qin,Ma,R,19620101,CHN,,Q55760935
107486,Keith,Begley,R,,AUS,,
107487,Keith,Gilbert,R,,GBR,,
107488,Keith,Hancock,R,,AUS,,
107489,Keith,West,R,,USA,,
107490,Kelly,Durant,R,,AUS,,
107491,Kelly,Junkerman,R,,USA,,
107492,Kelly,Kerner,R,,USA,,
107493,Kelly,Moore,R,,USA,,
107494,Kelvin,Maclean,R,,AUS,,
107495,Ken,Barton,R,,AUS,,
107496,Ken,Olivier,R,,USA,,
107497,Kenichi,Kiyomiya,R,,JPN,,
107498,Kenichi,Tagashira,R,,JPN,,
107499,Kenneth,Lee,R,,USA,,
107500,Kenneth,Schmidt,R,,DEN,,
107501,Kent,Seton,R,,USA,,
107502,Kenzo,Ukon U004,R,,JPN,,
107503,Kerman,Urresti,R,,CHI,,
107504,Kevin,Cahill,R,,USA,,
107505,Kevin,Cook,R,,USA,,
107506,Kevin,Dykes,R,,GBR,,
107507,Kevin,Gillette,R,,USA,,
107508,Kevin,Lubbers,R,,USA,,
107509,Kevin,Werwie,R,,USA,,
107510,Kgetil,Raaness,R,,NOR,,
107511,Khaled,Baligh,R,19590115,EGY,,
107512,Ki Ju,Chung,R,,KOR,,
107513,Kile,Sherry,R,,USA,,
107514,Kim,Andersson,R,,SWE,,
107515,Kim,Forsythe,R,,USA,,
107516,Kimmo,Hurme,R,19700520,FIN,,
107517,Kinsei,Nakajima,R,,JPN,,
107518,Kiyoski,Tanabe,R,,JPN,,
107519,Klaus,Bergstrom,R,,SWE,,
107520,Klaus,Gobel,R,,RSA,,
107521,Klaus,Oberparleiter,R,19621006,AUT,,
107522,Kobus,Botha,R,,RSA,,
107523,Kobus,Visage,R,,RSA,,
107524,Kodzo,Apeti,R,19671109,TOG,,
107525,Koen,Geenen,R,,BEL,,
107526,Konrad,Schmid,R,,GER,,
107527,Konstantin,Pugayev,R,,RUS,,
107528,Kosta,Denchev,R,,BUL,,
107529,Kouichi,Sayama,R,,JPN,,
107530,Krisztian,Keresztes,R,,HUN,,
107531,Kurt,Lechner,R,,AUT,,
107532,Kurt,Robinson,R,,AUS,,
107533,Kurt,Streeter,R,,USA,,
107534,Kush,Bhardwaj,R,19631201,KEN,,
107535,Kuyoshi,Ueda,R,,JPN,,
107536,Kwassie,Van Der Merwe,R,,RSA,,
107537,Kyrian,Nwokedi,R,19691227,NGR,,
107538,Ladislav,Travnicek,R,,RUS,,
107539,Lamar,Morris,R,,USA,,
107540,Laneal,Vaughn,R,,USA,,
107541,Larry,Collins,R,,USA,,
107542,Larry,Katz,R,,USA,,
107543,Larry,King,R,,USA,,
107544,Larry,Loeb,R,,USA,,
107545,Lars Eric,Gruner,R,,GER,,
107546,Lars,Ewaldsen,R,,GER,,
107547,Lars,Lampe,R,19720423,GER,,
107548,Lars,Malmgren,R,,SWE,,
107549,Lars,Samuelson,R,,SWE,,
107550,Lasse,Mannisto,R,,FIN,,
107551,Laszlo,Vago,R,,HUN,,
107552,Laurent,Bram,R,19840331,LUX,,Q6501053
107553,Laurent,Gabail,U,,FRA,,
107554,Laurent,Guersan,R,19680523,FRA,,
107555,Laurent,Rizzo,R,,FRA,,
107556,Laurentio,Bucur,R,,ROU,,
107557,Lawrence,Hall,R,,AUS,,
107558,Leandro,Almeida,R,,BRA,,
107559,Leandro,Festino,R,19760128,ARG,,
107560,Leeh,Bienkowski,R,19640820,POL,,
107561,Leif,Johansson,R,19520101,SWE,,Q5886970
107562,Lennart,Jonason,R,19711019,SWE,,
107563,Leon,Naude,R,,RSA,,
107564,Leonardo,Pacchiarotti,R,19690606,ITA,,
107565,Leopoldino,Pupo,R,19581025,BRA,,
107566,Levente,Baratosi,R,19710607,HUN,,
107567,Levente,Nandori,R,,HUN,,
107568,Lew,Norgarb,R,,RSA,,
107569,Li Wu,Zhang,R,,CHN,,
107570,Liberal,Tome,R,,POR,,
107571,Lindsay,Rawstorne,R,,FRA,,
107572,Lior,Rusinek,R,,USA,,
107573,Lior,Zimmerman,R,19730920,ISR,,
107574,Liviu,Mancas,R,,ROU,,
107575,Long,Phan,R,19720101,USA,,
107576,Loren,Peters,R,19741211,USA,,
107577,Lorenzo,Soriano,R,,ARG,,
107578,Lorne,Goldberg,R,,CAN,,
107579,Louis,Heyl,R,,RSA,,
107580,Louis,Segbeaya,R,,TOG,,
107581,Luca,Dangelo,R,,ITA,,
107582,Luca,Gasparini,R,,ITA,,
107583,Lucian,Sosnowski,R,,RSA,,
107584,Luciano,Dandrea,R,,BRA,,
107585,Lucio,Pontoni,R,19730201,ARG,,
107586,Lui,Pang,R,19691121,HKG,,
107587,Luis,Motivar,R,,COL,,
107588,Luis,Zuleta,R,,ECU,,
107589,Luis,Andreotti,R,,ARG,,
107590,Luis,Borfiga,R,19541029,MON,,
107591,Luis,Bruguera,R,,ESP,,
107592,Luis Carlos,Enck,R,19560217,BRA,,
107593,Luis,Castro Malaga,R,,ESP,,
107594,Luis,Chacon,R,,COL,,
107595,Luis,Filipe Silva,R,,POR,,
107596,Luis,Largacha,R,,COL,,
107597,Luis,Nascimento,R,,BRA,,
107598,Luis,Perez P114,R,,MEX,,
107599,Luis,Riba,R,,ESP,,
107600,Luis,Ruette,R,,BRA,,
107601,Luis,Sanchis,R,,ESP,,
107602,Luis,Tadeu,R,,BRA,,
107603,Luis,Valdez,R,,ARG,,
107604,Luis,Varela,R,,ARG,,
107605,Luiz,Muller,R,,BRA,,
107606,Lukas,Hovorka,R,,CZE,,
107607,Lukas,Thomas,R,,CZE,,
107608,Luke,Leighton,R,,AUS,,
107609,Lutz,Mieschke,R,,GER,,
107610,Ly,Thierno,R,,SEN,,
107611,Lyuben,Petrov,R,19511214,BUL,,Q12285433
107612,M,Arenzon,R,,BRA,,
107613,M,Castigliano,R,,ITA,,
107614,M,Harner,R,,USA,,
107615,Maarten,Koopman,R,,NED,,
107616,Maciej,Koska,R,,POL,,
107617,Magnus,Nilsson,R,,SWE,,
107618,Malcolm,Elley,R,,NZL,,
107619,Malte,Masuth,R,,GER,,
107620,Manuel,Bonati,R,,ITA,,
107621,Manuel,Diaz,R,,USA,,
107622,Manuel,Faure,R,,SUI,,
107623,Manuel,Gasbarri,R,19720307,ITA,,
107624,Manuel,Moure,R,,ESP,,
107625,Manuel,Nicolae,R,,ROU,,
107626,Manuel,Rodriguez,R,,CHI,,
107627,Manuel,Ruiz,R,,MEX,,
107628,Manuel,Sousa,R,,POR,,
107629,Manuel,Tolentino,R,19660327,PHI,,Q6751061
107630,Marc,Albert,R,19600614,NED,,
107631,Marc,Becker,R,,GER,,
107632,Marc,Coseo,R,,USA,,
107633,Marc,Krippendorf,R,,SUI,,
107634,Marc,Rothchild,R,,USA,,
107635,Marc,Urbainczyk,R,,USA,,
107636,Marc,Van Eekeren,R,19671012,NED,,
107637,Marcel,Reuter,R,,NED,,
107638,Marcel,Schuler,R,,SUI,,
107639,Marcel,Van Der Merwe,R,,RSA,,
107640,Marcello,Bassanelli,L,,ITA,,
107641,Marcelo,Cesana,R,19750401,BRA,,
107642,Marcelo,Cubas,R,,ARG,,
107643,Marcelo,Ferlin,R,,BRA,,
107644,Marcelo,Giaverini,R,,CHI,,
107645,Marcelo,Grassi,R,,ITA,,
107646,Marcelo,Morrelli,R,,ARG,,
107647,Marcelo,Pacheco,R,,ESP,,
107648,Marco,Martin,R,,ARG,,
107649,Marco,Alciati,R,,ITA,,
107650,Marco,Azevedo,R,,BRA,,
107651,Marco,Bellini,R,,ITA,,
107652,Marco,Bobzin,R,,BRA,,
107653,Marco,Cacopardo,R,,USA,,
107654,Marco,Consolini,R,,ITA,,
107655,Marco,Ferrari,R,,ITA,,
107656,Marco,Gualdi,U,,ITA,,
107657,Marco,Gudino,R,,ECU,,
107658,Marco,Meeldijk,R,,NED,,
107659,Marco,Mencaglia,R,,ITA,,
107660,Marco,Morales,R,,CHI,,
107661,Marco,Saliola,R,,BRA,,
107662,Marco,Seruca,R,19670118,POR,,
107663,Marcos,Fernandes,R,,BRA,,
107664,Marcos,Garzo,R,,ESP,,
107665,Marcos,Leite,R,,BRA,,
107666,Marcus,Ekstrand,R,,SWE,,
107667,Marcus,Smith,R,,AUS,,
107668,Marek,Miskolci,R,,CZE,,
107669,Marian,Laudin,R,,NED,,
107670,Mariano,Pettigrosso,U,,ARG,,
107671,Mariano,Vantini,R,,ITA,,
107672,Mario,Calautti,R,,ITA,,
107673,Mario,Cleto,R,,BRA,,
107674,Mario,Comanescu,R,,ROU,,
107675,Mario,Mertens,R,19720809,BEL,,
107676,Mario,Naturalli,R,,ITA,,
107677,Mario,Piuk,R,,ITA,,
107678,Marius,Masencamp,R,19660906,RSA,,Q83202456
107679,Mark,Farren,R,,USA,,
107680,Mark,Bailey,R,19630309,HKG,,
107681,Mark,Bertalli,R,,AUS,,
107682,Mark,Billone,R,19670627,USA,,
107683,Mark,Brandenburg,R,,USA,,
107684,Mark,Andrews,R,,USA,,
107685,Mark,Erasmus,R,,RSA,,
107686,Mark,Fairchilds,R,,USA,,
107687,Mark,Friedman,R,,USA,,
107688,Mark,Greenan,R,19660630,CAN,,
107689,Mark,Gurr,R,19660218,ZIM,,Q6767844
107690,Mark,Hardy,R,,USA,,
107691,Mark,Hartnett,L,,AUS,,
107692,Mark,Heather,R,,AUS,,
107693,Mark,Holland,R,,GBR,,
107694,Mark,Hopkins,R,19690827,AUS,,
107695,Mark,Hosking,R,,USA,,
107696,Mark,Jeffrey,R,,AUS,,
107697,Mark,Johnson,R,,RSA,,
107698,Mark,Leschly,R,19680915,DEN,,
107699,Mark,Lewis,R,,NZL,,
107700,Mark,Long,R,,NZL,,
107701,Mark,Mckee,R,,AUS,,
107702,Mark,Riley,R,,USA,,
107703,Mark,Scribner,R,,USA,,
107704,Mark,Shires,R,,USA,,
107705,Mark,Spearman,R,,USA,,
107706,Mark,Wagner,R,,USA,,
107707,Mark,Wilder,R,,USA,,
107708,Marko,Srdanovic,R,,CRO,,
107709,Markus,Hintermeier,R,,GER,,
107710,Markus,Nacke,R,,GER,,
107711,Markus,Nagel,R,,GER,,
107712,Markus,Neuhausen,R,19680313,GER,,
107713,Markus,Pfannkuchen,R,,GER,,
107714,Martin,Dionne,R,,CAN,,
107715,Martin,Dyotte,R,,CAN,,
107716,Martin,Errecalde,R,,ARG,,
107717,Martin,Koek,R,,NED,,
107718,Martin,Krulis,R,,SUI,,
107719,Martin,Lorenzoni,R,,ITA,,
107720,Martin,Sjoqvist,R,,SWE,,
107721,Martin,Valenti,R,,ESP,,
107722,Marty,Hennessey,R,,USA,,
107723,Marzio,Miloro,R,,ITA,,
107724,Masaru,Suishu,R,,JPN,,
107725,Masayoshi,Takeyari,R,19630730,JPN,,
107726,Massimiliano,Botta,R,,ITA,,
107727,Massimiliano,Troiani,R,,ITA,,
107728,Massimo,Di Domenico,R,19451215,ITA,,Q56706783
107729,Massimo,Rivaroli,R,,ITA,,
107730,Matias,Carlstein,R,,SWE,,
107731,Matias,Marin,U,,ARG,,
107732,Mats,Ljungman,R,,SWE,,
107733,Mats,Oleen,R,,SWE,,
107734,Mats,Sandstrom,R,19650722,SWE,,
107735,Matt,Brown,U,,GBR,,
107736,Matt,Grace,R,,USA,,
107737,Matt,Hewitt,R,,USA,,
107738,Matt,Wooldridge,R,,USA,,
107739,Matt,Zisette,R,19690425,USA,,
107740,Matthew,Akman,R,19670224,CAN,,
107741,Matthew,Macmahon,R,,AUS,,
107742,Matthias,Frisk,R,,SWE,,
107743,Matthias,Wellermann,U,,GER,,
107744,Matti,Timonen,R,19531010,FIN,,
107745,Mattias,Mander,R,,GER,,
107746,Mattias,Rohlin,R,,SWE,,
107747,Mattias,Sundberg,R,,SWE,,
107748,Mauriceo,Yoma,R,,ARG,,
107749,Mauricio,Achondo,R,,CHI,,
107750,Mauricio,Aquino,R,,BRA,,
107751,Mauricio,Behar,R,,COL,,
107752,Mauricio,Daza,R,,BRA,,
107753,Mauricio,Lederman,R,19660930,COL,,
107754,Mauricio,Pocco,R,,COL,,
107755,Mauricio,Silva,R,,BRA,,
107756,Maurizio,Bonaiti,R,,ITA,,
107757,Mauro,Elia,R,19661227,ITA,,
107758,Max,Bates,R,,AUS,,
107759,Max,Pettman,R,,AUS,,
107760,Max,Senior,R,,AUS,,
107761,Max,Wunschig,R,19500404,GER,,Q24263723
107762,Maxsy,Jimenez,R,19730613,VEN,,
107763,Mbioka,Douat,R,,CAF,,
107764,Mehdi,Benyebka,R,19690926,ALG,,
107765,Menashe,Tzur,R,,ISR,,
107766,Menashe,Zur,R,,ISR,,
107767,Mert,Ertunga,R,19670616,TUR,,
107768,Michael,Burgener,R,19490601,SUI,,Q22003511
107769,Michael,Feldbausch,R,,GER,,
107770,Michael,Franchi,R,,USA,,
107771,Michael,Hammett,R,,USA,,
107772,Michael,Hegarty,R,,AUS,,
107773,Michael,Karbacher,R,,GER,,
107774,Michael,Katz,R,,FRA,,
107775,Michael,Kocher,R,,GER,,
107776,Michael,Kupferschmid,R,,GER,,
107777,Michael,Morrison,R,,USA,170,
107778,Michael,Nugent,R,19670519,IRL,,
107779,Michael,Penman,R,,RSA,,
107780,Michael,Phillips,R,,AUS,,
107781,Michael,Pumpr,R,,CZE,,
107782,Michael,Rice,R,,RSA,,
107783,Michael,Roberts,R,,USA,,
107784,Michael,Sistek,R,,CZE,,
107785,Michael,Staniak,U,,AUS,,
107786,Michael,Stump,R,19720504,GER,,
107787,Michael,Zoricich,R,,NZL,,
107788,Michal,Ach,R,,NED,,
107789,Michal,Domanski,R,,POL,,
107790,Michal,Jordan,R,,POL,,
107791,Michal,Lewandowski,L,,POL,,
107792,Michal,Vesely,R,,CZE,,
107793,Michel,Galey,R,,FRA,,
107794,Michel,Lunesu,R,,FRA,,
107795,Michiel,Zegveld,R,,NED,,
107796,Miecyslav,Rybarczyk,R,,POL,,
107797,Miguel,Kelbert,R,19700806,BRA,,
107798,Miguel,Merz,R,19670609,ESA,,Q83784486
107799,Miguel,Olvera,R,19381114,ECU,,Q924716
107800,Miguel,Puig,R,,ESP,,
107801,Miguel,Jimenez,R,,CHI,,
107802,Miguel,Varella,R,,MEX,,
107803,Miguel,Soares,R,19570729,POR,,
107804,Mihai,Vanta,R,19660125,ROU,,
107805,Mika,Niemi,R,,FIN,,
107806,Mike,Chwalek,R,,USA,,
107807,Mike,Fedderly,R,,USA,,
107808,Mike,Freer,R,,RSA,,
107809,Mike,Harrington,R,,USA,,
107810,Mike,Kreiss,R,,USA,,
107811,Mike,Lynch,R,,AUS,,
107812,Mike,Nissley,R,,USA,,
107813,Mike,Oosterveen,R,19681221,NED,,
107814,Mike,Sassano,R,,USA,,
107815,Mike,Styles,R,,RSA,,
107816,Mike,Van Den Berg,R,,NED,,
107817,Milan,Turkovic,R,19780404,SVK,,
107818,Miles,Walker,R,19610724,USA,,
107819,Minoru,Ueda,R,,JPN,,
107820,Mitch,Nichols,R,,USA,,
107821,Mitch,Perkins,R,,CAN,,
107822,Mitchell,Bridge,R,19631224,USA,,
107823,Mitsuru,Motoi,R,19410829,JPN,,
107824,Mohamed,Dlimi,R,19591023,MAR,,
107825,Mohammad Hossein,Akbari,R,,IRI,,
107826,Mohammed,Khalid,R,19660906,PAK,,
107827,Moncef,Zehar,R,19680218,ALG,,
107828,Morees,Dubruyn,R,,RSA,,
107829,Morten,Ronneberg,R,19640909,NOR,,Q63986082
107830,Munawar,Iqbal,R,19480227,PAK,,Q6935619
107831,Murray,Garrott,R,,USA,,
107832,Murri,Ajibade,R,,NGR,,
107833,Mushaf,Zia,R,19650123,PAK,,
107834,Muyiwa,Akinniyi,R,,NGR,,
107835,N,Raghuveer,R,,IND,,
107836,Na,Klay,R,,USA,,
107837,Na,Sulistyono,R,19641127,INA,,Q100988130
107838,Nael,Zaki,R,19550601,EGY,,
107839,Nanad,Ilekovlc,R,,YUG,,
107840,Nandan,Bal,R,19590901,IND,,Q99254347
107841,Naomi,Uemura,R,,JPN,,
107842,Narc,Rodrigues,R,,BRA,,
107843,Narender,Nath,R,,IND,,
107844,Neal,Stapp,R,,USA,,
107845,Necvet,Demir,R,19611102,TUR,,
107846,Ned,Eames,R,,USA,,
107847,Neil,Prickett,R,,AUS,,
107848,Nelson,Banes,R,,USA,,
107849,Neville,Olivier,R,,RSA,,
107850,Nial,Brash,R,,USA,,
107851,Nicholas,Sido,R,,FRA,,
107852,Nick,Badenhorst,R,,RSA,,
107853,Nick,Barone,R,,USA,,
107854,Nick,Jones,R,,GBR,,
107855,Nick,Mohtadi,R,,CAN,,
107856,Nick,Papac,L,19911008,USA,,
107857,Nickolas,Galatianos,R,,GRE,,
107858,Nicky,Crawley,U,,GBR,,
107859,Nicola,Canessa,R,,ITA,,
107860,Nicolas,Copin,R,,FRA,,
107861,Nicolas,Romero,R,19691205,ESP,,
107862,Nigel,Orourke,R,,CAN,,
107863,Niki,Patzak,R,,AUT,,
107864,Nobuya,Tamura,R,,JPN,,
107865,Noel,Callaghan,R,,AUS,,
