tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2003-338,Sydney,Hard,32,A,20030106,296,103184,103185,2,,101373,102783,,,7-6 6-3,3,QF,Bob Bryan,L,193,USA,24.6899383984,Mike Bryan,R,190,USA,24.6899383984,Karsten Braasch,L,180,GER,35.4825462012,Rainer Schuettler,R,180,GER,26.6995208761,8,3575,7,3700,59,977,165,280,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,295,102405,102215,3,,101983,102061,,,6-2 3-6 7-6,3,QF,Mahesh Bhupathi,R,185,IND,28.5831622177,Joshua Eagle,R,183,AUS,29.659137577,Andrew Kratzmann,R,193,AUS,31.1759069131,Kevin Ullyett,R,178,ZIM,30.6228610541,4,4020,16,2345,45,1220,13,2570,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,294,103080,103516,,WC,102093,101327,4,,4-6 6-4 6-3,3,QF,Paul Hanley,R,183,AUS,25.1498973306,Nathan Healey,R,180,AUS,22.8583162218,Martin Damm,R,188,CZE,30.431211499,Cyril Suk,R,180,CZE,35.9370294319,51,1150,80,747,11,2845,12,2615,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,293,101956,102110,1,,103018,103166,,,6-7 6-3 6-3,3,R16,Mark Knowles,R,190,BAH,31.3401779603,Daniel Nestor,L,190,CAN,30.3381245722,Max Mirnyi,R,196,BLR,25.5030800821,Vladimir Voltchkov,R,180,BLR,24.7501711157,1,5700,2,5680,3,4170,110,545,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,292,103184,103185,2,,103292,102839,,,4-6 6-3 6-2,3,R16,Bob Bryan,L,193,USA,24.6899383984,Mike Bryan,R,190,USA,24.6899383984,Gaston Gaudio,R,175,ARG,24.076659822,Nicolas Lapentti,R,188,ECU,26.3983572895,8,3575,7,3700,625,45,121,475,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,291,102405,102215,3,,103507,103990,,,7-6 6-2,3,R16,Mahesh Bhupathi,R,185,IND,28.5831622177,Joshua Eagle,R,183,AUS,29.659137577,Juan Carlos Ferrero,R,183,ESP,22.8993839836,Tommy Robredo,R,180,ESP,20.6844626968,4,4020,16,2345,200,220,152,325,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,290,102093,101327,4,,102388,102422,,,6-3 6-2,3,R16,Martin Damm,R,188,CZE,30.431211499,Cyril Suk,R,180,CZE,35.9370294319,Simon Aspelin,R,185,SWE,28.6570841889,Michael Hill,R,188,AUS,28.5201916496,11,2845,12,2615,56,1060,38,1380,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,289,101373,102783,,,102369,103566,,,2-1 RET,3,R16,Karsten Braasch,L,180,GER,35.4825462012,Rainer Schuettler,R,180,GER,26.6995208761,Julien Boutter,R,190,FRA,28.7556468172,Michael Llodra,L,190,FRA,22.636550308,59,977,165,280,31,1535,29,1554,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,288,103080,103516,,WC,102233,101866,,,2-6 6-3 6-1,3,R16,Paul Hanley,R,183,AUS,25.1498973306,Nathan Healey,R,180,AUS,22.8583162218,Leander Paes,R,178,IND,29.5550992471,David Rikl,L,178,CZE,31.8576317591,51,1150,80,747,39,1360,20,2040,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,287,101983,102061,,,101817,101776,,WC,6-3 6-4,3,R16,Andrew Kratzmann,R,193,AUS,31.1759069131,Kevin Ullyett,R,178,ZIM,30.6228610541,Andrew Florent,R,188,AUS,32.2026009582,Sandon Stolle,R,193,AUS,32.4845995893,45,1220,13,2570,78,762,18,2170,,,,,,,,,,,,,,,,,,,,
2003-338,Sydney,Hard,32,A,20030106,286,102529,103387,,,103498,102800,,,2-1 RET,3,R16,Thomas Shimada,R,178,JPN,27.9041752225,Paradorn Srichaphan,R,185,THA,23.5646817248,Marat Safin,R,193,RUS,22.9431895962,Nenad Zimonjic,R,190,SRB,26.5900068446,65,864,813,27,107,565,46,1204,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,300,103898,103917,,WC,103566,102148,1,,7-6 6-3,3,F,Julien Benneteau,R,185,FRA,21.7741273101,Nicolas Mahut,R,190,FRA,21.6865160849,Michael Llodra,L,190,FRA,23.3648186174,Fabrice Santoro,R,178,FRA,30.803559206,182,270,136,373,13,2864,9,3725,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,299,103566,102148,1,,103103,102092,,,7-6 6-4,3,SF,Michael Llodra,L,190,FRA,23.3648186174,Fabrice Santoro,R,178,FRA,30.803559206,Dominik Hrbaty,R,183,SVK,25.7330595483,Tom Vanhoudt,R,183,BEL,31.1704312115,13,2864,9,3725,71,726,61,844,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,298,103898,103917,,WC,102382,102306,,,6-4 1-6 6-3,3,SF,Julien Benneteau,R,185,FRA,21.7741273101,Nicolas Mahut,R,190,FRA,21.6865160849,Julian Knowle,L,188,AUT,29.4182067077,Michael Kohlmann,R,188,GER,29.7138945927,182,270,136,373,58,880,69,764,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,297,103566,102148,1,,103693,103003,,WC,6-4 6-1,3,QF,Michael Llodra,L,190,FRA,23.3648186174,Fabrice Santoro,R,178,FRA,30.803559206,Thierry Ascione,R,188,FRA,22.6967830253,Jean Francois Bachelot,R,183,FRA,26.2997946612,13,2864,9,3725,249,187,153,312,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,296,102306,102382,,,102388,102398,4,,6-2 4-6 7-6,3,QF,Michael Kohlmann,R,188,GER,29.7138945927,Julian Knowle,L,188,AUT,29.4182067077,Simon Aspelin,R,185,SWE,29.3853524983,Massimo Bertolini,R,188,ITA,29.3333333333,69,764,58,880,38,1167,41,1087,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,295,103898,103917,,WC,102501,102106,,,6-3 6-3,3,QF,Julien Benneteau,R,185,FRA,21.7741273101,Nicolas Mahut,R,190,FRA,21.6865160849,Johan Landsberg,R,183,SWE,28.7474332649,Davide Sanguinetti,R,188,ITA,31.0937713895,182,270,136,373,75,711,87,615,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,294,103103,102092,,,102426,103990,,,6-4 1-6 6-3,3,QF,Dominik Hrbaty,R,183,SVK,25.7330595483,Tom Vanhoudt,R,183,BEL,31.1704312115,Juan Ignacio Carrasco,L,185,ESP,29.2238193018,Tommy Robredo,R,180,ESP,21.4127310062,71,726,61,844,102,523,76,710,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,293,103566,102148,1,,101826,102950,,,4-6 6-3 6-3,3,R16,Michael Llodra,L,190,FRA,23.3648186174,Fabrice Santoro,R,178,FRA,30.803559206,Alex Lopez Moron,R,175,ESP,32.8350444901,Fernando Vicente,R,180,ESP,26.559890486,13,2864,9,3725,72,726,130,400,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,292,103898,103917,,WC,102477,101675,2,,6-3 7-6,3,R16,Julien Benneteau,R,185,FRA,21.7741273101,Nicolas Mahut,R,190,FRA,21.6865160849,Gaston Etlis,R,185,ARG,28.900752909,Martin Rodriguez,R,178,ARG,33.7796030116,182,270,136,373,22,1875,20,1920,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,291,103103,102092,,,102463,102251,3,,6-3 3-6 7-6,3,R16,Dominik Hrbaty,R,183,SVK,25.7330595483,Tom Vanhoudt,R,183,BEL,31.1704312115,Lucas Arnold Ker,R,180,ARG,28.9637234771,Mariano Hood,L,178,ARG,30.1245722108,71,726,61,844,30,1505,24,1780,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,290,102388,102398,4,,103602,103166,,,7-6 7-5,3,R16,Simon Aspelin,R,185,SWE,29.3853524983,Massimo Bertolini,R,188,ITA,29.3333333333,Fernando Gonzalez,R,183,CHI,23.1676933607,Vladimir Voltchkov,R,180,BLR,25.4784394251,38,1167,41,1087,125,430,127,427,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,289,103693,103003,,WC,102057,102659,,,7-6 7-5,3,R16,Thierry Ascione,R,188,FRA,22.6967830253,Jean Francois Bachelot,R,183,FRA,26.2997946612,Devin Bowen,R,183,USA,31.3648186174,Ashley Fisher,R,183,AUS,28.0109514031,249,187,153,312,50,978,48,999,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,288,102426,103990,,,101373,103781,,,7-6 6-4,3,R16,Juan Ignacio Carrasco,L,185,ESP,29.2238193018,Tommy Robredo,R,180,ESP,21.4127310062,Karsten Braasch,L,180,GER,36.2108145106,Jurgen Melzer,L,183,AUT,22.3545516769,102,523,76,710,66,772,96,544,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,287,102306,102382,,,102179,104755,,,4-6 6-4 6-3,3,R16,Michael Kohlmann,R,188,GER,29.7138945927,Julian Knowle,L,188,AUT,29.4182067077,Antony Dupuis,R,185,FRA,30.5927446954,Richard Gasquet,R,185,FRA,17.2813141684,69,764,58,880,170,293,446,90,,,,,,,,,,,,,,,,,,,,
2003-341,Metz,Hard,32,A,20030929,286,102501,102106,,,103096,103133,,,7-5 6-3,3,R16,Johan Landsberg,R,183,SWE,28.7474332649,Davide Sanguinetti,R,188,ITA,31.0937713895,Arnaud Clement,R,173,FRA,25.7823408624,Olivier Mutis,R,175,FRA,25.6536618754,75,711,87,615,157,306,1169,12,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,300,101885,103080,,,103566,102148,4,,6-3 1-6 6-3,3,F,Wayne Arthurs,L,190,AUS,32.6105407255,Paul Hanley,R,183,AUS,25.954825462,Michael Llodra,L,190,FRA,23.4414784394,Fabrice Santoro,R,178,FRA,30.8802190281,13,2965,10,3130,11,3074,9,3745,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,299,103566,102148,4,,102035,101889,2,,7-6 2-6 6-2,3,SF,Michael Llodra,L,190,FRA,23.4414784394,Fabrice Santoro,R,178,FRA,30.8802190281,Jonas Bjorkman,R,183,SWE,31.5947980835,Todd Woodbridge,R,178,AUS,32.5694729637,11,3074,9,3745,6,4045,5,4220,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,298,101885,103080,,,101956,102110,3,,7-6 7-6,3,SF,Wayne Arthurs,L,190,AUS,32.6105407255,Paul Hanley,R,183,AUS,25.954825462,Mark Knowles,R,190,BAH,32.1451060917,Daniel Nestor,L,190,CAN,31.1430527036,13,2965,10,3130,8,3850,7,3850,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,297,102035,101889,2,,101904,101779,,,7-6 6-4,3,QF,Jonas Bjorkman,R,183,SWE,31.5947980835,Todd Woodbridge,R,178,AUS,32.5694729637,Chris Haggard,L,178,RSA,32.4982888433,Pavel Vizner,R,183,CZE,33.2840520192,6,4045,5,4220,22,1815,23,1815,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,296,101956,102110,3,,102477,101675,,,6-3 6-4,3,QF,Mark Knowles,R,190,BAH,32.1451060917,Daniel Nestor,L,190,CAN,31.1430527036,Gaston Etlis,R,185,ARG,28.977412731,Martin Rodriguez,R,178,ARG,33.8562628337,8,3850,7,3850,21,1850,19,1975,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,295,103566,102148,4,,102374,103852,,WC,6-0 6-3,3,QF,Michael Llodra,L,190,FRA,23.4414784394,Fabrice Santoro,R,178,FRA,30.8802190281,Alex Corretja,R,180,ESP,29.5441478439,Feliciano Lopez,L,188,ESP,22.0999315537,11,3074,9,3745,171,290,111,500,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,294,101885,103080,,,102286,102061,,,7-6 6-3,3,QF,Wayne Arthurs,L,190,AUS,32.6105407255,Paul Hanley,R,183,AUS,25.954825462,Wayne Black,R,170,ZIM,29.9493497604,Kevin Ullyett,R,178,ZIM,31.4277891855,13,2965,10,3130,26,1720,18,2110,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,293,102286,102061,,,103184,103185,1,,7-6 6-3,3,R16,Wayne Black,R,170,ZIM,29.9493497604,Kevin Ullyett,R,178,ZIM,31.4277891855,Bob Bryan,L,193,USA,25.4948665298,Mike Bryan,R,190,USA,25.4948665298,26,1720,18,2110,2,4510,2,4510,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,292,102035,101889,2,,102463,103909,,,6-3 1-0 RET,3,R16,Jonas Bjorkman,R,183,SWE,31.5947980835,Todd Woodbridge,R,178,AUS,32.5694729637,Lucas Arnold Ker,R,180,ARG,29.0403832991,Guillermo Coria,R,175,ARG,21.7850787132,6,4045,5,4220,25,1725,217,220,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,291,101956,102110,3,,102860,103454,,,6-1 6-4,3,R16,Mark Knowles,R,190,BAH,32.1451060917,Daniel Nestor,L,190,CAN,31.1430527036,Agustin Calleri,R,183,ARG,27.1156741958,Nicolas Massu,R,183,CHI,24.0465434634,8,3850,7,3850,126,430,299,147,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,290,103566,102148,4,,102093,101327,,,7-6 7-6,3,R16,Michael Llodra,L,190,FRA,23.4414784394,Fabrice Santoro,R,178,FRA,30.8802190281,Martin Damm,R,188,CZE,31.2361396304,Cyril Suk,R,180,CZE,36.7419575633,11,3074,9,3745,15,2605,16,2605,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,289,101885,103080,,,103990,102783,,,6-3 6-4,3,R16,Wayne Arthurs,L,190,AUS,32.6105407255,Paul Hanley,R,183,AUS,25.954825462,Tommy Robredo,R,180,ESP,21.4893908282,Rainer Schuettler,R,180,GER,27.5044490075,13,2965,10,3130,65,800,73,720,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,288,102374,103852,,WC,103898,103917,,WC,6-7 6-4 3-1 RET,3,R16,Alex Corretja,R,180,ESP,29.5441478439,Feliciano Lopez,L,188,ESP,22.0999315537,Julien Benneteau,R,185,FRA,21.8507871321,Nicolas Mahut,R,190,FRA,21.7631759069,171,290,111,500,93,600,76,703,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,287,102477,101675,,,101932,101866,,,4-6 6-3 6-1,3,R16,Gaston Etlis,R,185,ARG,28.977412731,Martin Rodriguez,R,178,ARG,33.8562628337,Jared Palmer,R,190,USA,32.3203285421,David Rikl,L,178,CZE,32.6625598905,21,1850,19,1975,24,1775,14,2875,,,,,,,,,,,,,,,,,,,,
2003-352,Paris Masters,Carpet,48,M,20031027,286,101904,101779,,,103888,103018,,,6-2 7-6,3,R16,Chris Haggard,L,178,RSA,32.4982888433,Pavel Vizner,R,183,CZE,33.2840520192,Mardy Fish,R,188,USA,21.8809034908,Max Mirnyi,R,196,BLR,26.3080082136,22,1815,23,1815,199,237,1,4775,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,300,102886,102904,2,,102057,102659,,,6-3 7-5,3,F,Frantisek Cermak,R,193,CZE,26.392881588,Leos Friedl,R,183,CZE,26.2614647502,Devin Bowen,R,183,USA,30.8856947296,Ashley Fisher,R,183,AUS,27.5318275154,38,1423,42,1308,57,947,77,733,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,299,102886,102904,2,,102585,102987,,,6-4 6-4,3,SF,Frantisek Cermak,R,193,CZE,26.392881588,Leos Friedl,R,183,CZE,26.2614647502,Sebastian Prieto,R,180,ARG,27.8850102669,Andre Sa,R,185,BRA,25.9192334018,38,1423,42,1308,62,841,67,809,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,298,102057,102659,,,102382,102306,,,6-4 6-4,3,SF,Devin Bowen,R,183,USA,30.8856947296,Ashley Fisher,R,183,AUS,27.5318275154,Julian Knowle,L,188,AUT,28.93908282,Michael Kohlmann,R,188,GER,29.234770705,57,947,77,733,56,972,50,1057,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,297,102306,102382,,,101904,101937,1,,6-4 6-4,3,QF,Michael Kohlmann,R,188,GER,29.234770705,Julian Knowle,L,188,AUT,28.93908282,Chris Haggard,L,178,RSA,31.9425051335,Robbie Koenig,R,173,RSA,31.7563312799,50,1057,56,972,33,1510,34,1505,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,296,102886,102904,2,,101897,103581,,AL,6-4 2-6 6-2,3,QF,Frantisek Cermak,R,193,CZE,26.392881588,Leos Friedl,R,183,CZE,26.2614647502,Fernando Meligeni,L,180,BRA,31.9863107461,Flavio Saretta,R,183,BRA,22.7734428474,38,1423,42,1308,347,105,404,86,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,295,102585,102987,,,101932,101543,3,,6-3 7-6,3,QF,Sebastian Prieto,R,180,ARG,27.8850102669,Andre Sa,R,185,BRA,25.9192334018,Jared Palmer,R,190,USA,31.7645448323,Jeff Tarango,L,180,USA,34.3764544832,62,841,67,809,16,2405,63,841,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,294,102057,102659,,,102223,102271,,WC,4-6 7-6 6-2,3,QF,Devin Bowen,R,183,USA,30.8856947296,Ashley Fisher,R,183,AUS,27.5318275154,Karim Alami,R,185,MAR,29.8699520876,Hicham Arazi,L,175,MAR,29.4647501711,57,947,77,733,414,84,259,160,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,293,101904,101937,1,,103096,103133,,,6-1 1-6 6-3,3,R16,Chris Haggard,L,178,RSA,31.9425051335,Robbie Koenig,R,173,RSA,31.7563312799,Arnaud Clement,R,173,FRA,25.3032169747,Olivier Mutis,R,175,FRA,25.1745379877,33,1510,34,1505,103,575,1549,1,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,292,102886,102904,2,,102287,102950,,,7-6 6-2,3,R16,Frantisek Cermak,R,193,CZE,26.392881588,Leos Friedl,R,183,CZE,26.2614647502,Albert Portas,R,188,ESP,29.3908281999,Fernando Vicente,R,180,ESP,26.0807665982,38,1423,42,1308,58,897,106,551,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,291,101932,101543,3,,102398,102769,,,6-4 6-1,3,R16,Jared Palmer,R,190,USA,31.7645448323,Jeff Tarango,L,180,USA,34.3764544832,Massimo Bertolini,R,188,ITA,28.8542094456,Andres Schneiter,R,,ARG,26.9952087611,16,2405,63,841,75,738,70,801,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,290,102057,102659,,,102023,102881,4,,6-3 3-6 6-1,3,R16,Devin Bowen,R,183,USA,30.8856947296,Ashley Fisher,R,183,AUS,27.5318275154,Petr Luxa,R,190,CZE,31.0937713895,David Skoch,R,183,CZE,26.4147843943,57,947,77,733,48,1125,59,894,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,289,102223,102271,,WC,102106,102227,,,6-2 3-6 7-6,3,R16,Karim Alami,R,185,MAR,29.8699520876,Hicham Arazi,L,175,MAR,29.4647501711,Davide Sanguinetti,R,188,ITA,30.6146475017,Sargis Sargsian,R,180,ARM,29.8425735797,414,84,259,160,117,504,204,225,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,288,102306,102382,,,102718,103632,,,6-4 6-1,3,R16,Michael Kohlmann,R,188,GER,29.234770705,Julian Knowle,L,188,AUT,28.93908282,Enzo Artoni,R,,ITA,27.1923340178,Luis Horna,R,180,PER,22.559890486,50,1057,56,972,311,122,170,281,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,287,101897,103581,,AL,103449,103007,,WC,6-2 6-4,3,R16,Fernando Meligeni,L,180,BRA,31.9863107461,Flavio Saretta,R,183,BRA,22.7734428474,Mohamed Dakki,U,,MAR,23.5181382615,Mounir El Aarej,R,,MAR,25.8069815195,347,105,404,86,1154,11,699,38,,,,,,,,,,,,,,,,,,,,
2003-360,Casablanca,Clay,32,A,20030407,286,102585,102987,,,102388,103103,,,6-0 6-4,3,R16,Sebastian Prieto,R,180,ARG,27.8850102669,Andre Sa,R,185,BRA,25.9192334018,Simon Aspelin,R,185,SWE,28.9062286105,Dominik Hrbaty,R,183,SVK,25.2539356605,62,841,67,809,54,1000,85,655,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,300,101956,102110,1,,103184,103185,2,,6-2 7-6,3,F,Mark Knowles,R,190,BAH,31.4551676934,Daniel Nestor,L,190,CAN,30.4531143053,Bob Bryan,L,193,USA,24.8049281314,Mike Bryan,R,190,USA,24.8049281314,1,5400,2,5380,8,3475,7,3600,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,299,101956,102110,1,,103484,102925,,WC,6-4 7-6,3,SF,Mark Knowles,R,190,BAH,31.4551676934,Daniel Nestor,L,190,CAN,30.4531143053,James Blake,R,185,USA,23.1403148528,Justin Gimelstob,R,196,USA,26.0588637919,1,5400,2,5380,40,1300,90,666,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,298,103184,103185,2,,102106,102227,,,6-3 6-4,3,SF,Bob Bryan,L,193,USA,24.8049281314,Mike Bryan,R,190,USA,24.8049281314,Davide Sanguinetti,R,188,ITA,30.4804928131,Sargis Sargsian,R,180,ARM,29.7084188912,8,3475,7,3600,141,365,249,175,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,297,101956,102110,1,,101682,101937,,,6-3 6-4,3,QF,Mark Knowles,R,190,BAH,31.4551676934,Daniel Nestor,L,190,CAN,30.4531143053,David Adams,R,188,RSA,33.1170431211,Robbie Koenig,R,173,RSA,31.6221765914,1,5400,2,5380,31,1615,32,1565,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,296,103184,103185,2,,103888,103319,,WC,7-5 4-4 RET,3,QF,Bob Bryan,L,193,USA,24.8049281314,Mike Bryan,R,190,USA,24.8049281314,Mardy Fish,R,188,USA,21.1909650924,Jeff Morrison,R,185,USA,24.0355920602,8,3475,7,3600,96,648,100,627,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,295,103484,102925,,WC,102405,102215,3,,7-6 6-2,3,QF,James Blake,R,185,USA,23.1403148528,Justin Gimelstob,R,196,USA,26.0588637919,Mahesh Bhupathi,R,185,IND,28.6981519507,Joshua Eagle,R,183,AUS,29.7741273101,40,1300,90,666,4,4065,17,2305,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,294,102106,102227,,,101904,102053,4,,7-5 7-6,3,QF,Davide Sanguinetti,R,188,ITA,30.4804928131,Sargis Sargsian,R,180,ARM,29.7084188912,Chris Haggard,L,178,RSA,31.8083504449,Brian Macphie,L,180,USA,30.7707049966,141,365,249,175,27,1730,29,1690,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,293,101956,102110,1,,102607,102558,,AL,6-3 6-4,3,R16,Mark Knowles,R,190,BAH,31.4551676934,Daniel Nestor,L,190,CAN,30.4531143053,Juan Balcells,R,190,ESP,27.6632443532,Eric Taino,L,175,PHI,27.9206023272,1,5400,2,5380,151,331,168,276,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,292,103184,103185,2,,103758,104068,,,6-7 7-6 6-2,3,R16,Bob Bryan,L,193,USA,24.8049281314,Mike Bryan,R,190,USA,24.8049281314,Taylor Dent,R,188,USA,21.8179329227,Robby Ginepri,R,183,USA,20.3641341547,8,3475,7,3600,836,26,387,95,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,291,102405,102215,3,,102187,102703,,,6-4 6-3,3,R16,Mahesh Bhupathi,R,185,IND,28.6981519507,Joshua Eagle,R,183,AUS,29.7741273101,John Laffnie De Jager,R,193,RSA,29.9219712526,Hyung Taik Lee,R,180,KOR,27.1238877481,4,4065,17,2305,115,495,162,284,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,290,101904,102053,4,,104053,103387,,,6-3 6-7 6-3,3,R16,Chris Haggard,L,178,RSA,31.8083504449,Brian Macphie,L,180,USA,30.7707049966,Andy Roddick,R,188,USA,20.4681724846,Paradorn Srichaphan,R,185,THA,23.6796714579,27,1730,29,1690,113,525,499,67,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,289,101682,101937,,,102076,102529,,,7-5 7-6,3,R16,David Adams,R,188,RSA,33.1170431211,Robbie Koenig,R,173,RSA,31.6221765914,Mark Merklein,R,188,BAH,30.6392881588,Thomas Shimada,R,178,JPN,28.0191649555,31,1615,32,1565,68,840,65,864,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,288,103484,102925,,WC,101704,102411,,,6-4 4-6 6-3,3,R16,James Blake,R,185,USA,23.1403148528,Justin Gimelstob,R,196,USA,26.0588637919,Ellis Ferreira,L,188,RSA,32.9938398357,Myles Wakefield,R,196,RSA,28.681724846,40,1300,90,666,61,885,98,637,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,287,103888,103319,,WC,102998,103219,,,5-7 6-3 6-2,3,R16,Mardy Fish,R,188,USA,21.1909650924,Jeff Morrison,R,185,USA,24.0355920602,Jan Michael Gambill,R,190,USA,25.7084188912,Graydon Oliver,R,193,USA,24.6762491444,96,648,100,627,25,1785,45,1215,,,,,,,,,,,,,,,,,,,,
2003-402,Memphis,Hard,32,A,20030217,286,102106,102227,,,102458,103166,,,6-4 1-1 RET,3,R16,Davide Sanguinetti,R,188,ITA,30.4804928131,Sargis Sargsian,R,180,ARM,29.7084188912,Jim Thomas,R,193,USA,28.3997262149,Vladimir Voltchkov,R,180,BLR,24.8651608487,141,365,249,175,70,835,82,715,,,,,,,,,,,,,,,,,,,,
