tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-329,Tokyo,Hard,56,A,20020930,290,102979,101904,,,102664,101779,4,,6-2 6-2,3,R16,Jeff Coetzee,R,173,RSA,25.4318959617,Chris Haggard,L,178,RSA,31.4250513347,Petr Pala,R,193,CZE,26.9952087611,Pavel Vizner,R,183,CZE,32.2108145106,57,981,61,898,38,1415,42,1315,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,289,102902,103484,,,102382,102306,5,,6-4 4-6 6-4,3,R16,Thomas Blake,R,,USA,25.7522245038,James Blake,R,185,USA,22.7570157426,Julian Knowle,L,188,AUT,28.4216290212,Michael Kohlmann,R,188,GER,28.7173169062,168,293,51,1052,47,1136,46,1139,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,288,102388,102529,7,,102021,103103,,S,6-2 6-3,3,R16,Simon Aspelin,R,185,SWE,28.3887748118,Thomas Shimada,R,178,JPN,27.6358658453,Michael Chang,R,175,USA,30.6036960986,Dominik Hrbaty,R,183,SVK,24.7364818617,58,959,63,895,1159,11,108,565,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,287,102567,102785,,,102921,102023,8,,6-3 6-3,3,R16,George Bastl,R,183,SUI,27.498973306,Glenn Weiner,R,188,USA,26.4257357974,Ota Fukarek,R,190,CZE,25.697467488,Petr Luxa,R,190,CZE,30.5763175907,88,694,111,549,64,889,68,864,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,286,103647,102300,,WC,103516,103459,,,2-6 6-1 7-6,3,R16,Jun Kato,R,173,JPN,21.9301848049,Gouichi Motomura,R,173,JPN,28.7638603696,Nathan Healey,R,180,AUS,22.5900068446,Jordan Kerr,R,180,AUS,22.9295003422,245,180,668,43,62,897,91,677,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,285,102306,102382,5,,102694,103174,,S,4-6 7-6 6-3,3,R32,Michael Kohlmann,R,188,GER,28.7173169062,Julian Knowle,L,188,AUT,28.4216290212,Lars Burgsmuller,R,183,GER,26.81724846,Noam Okun,R,185,ISR,24.4572210815,46,1139,47,1136,317,122,621,49,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,284,103516,103459,,,101885,101983,6,,7-6 2-6 7-6,3,R32,Nathan Healey,R,180,AUS,22.5900068446,Jordan Kerr,R,180,AUS,22.9295003422,Wayne Arthurs,L,190,AUS,31.537303217,Andrew Kratzmann,R,193,AUS,30.9075975359,62,897,91,677,48,1120,45,1235,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,283,102388,102529,7,,102795,102076,,,6-3 7-6,3,R32,Simon Aspelin,R,185,SWE,28.3887748118,Thomas Shimada,R,178,JPN,27.6358658453,Scott Humphries,R,185,USA,26.3463381246,Mark Merklein,R,188,BAH,30.2559890486,58,959,63,895,76,779,99,633,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,282,102921,102023,8,,101817,102811,,,1-6 6-2 6-4,3,R32,Ota Fukarek,R,190,CZE,25.697467488,Petr Luxa,R,190,CZE,30.5763175907,Andrew Florent,R,188,AUS,31.9342915811,Dusan Vemic,R,190,SRB,26.2861054073,64,889,68,864,81,742,129,408,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,281,102567,102785,,,102860,102887,,S,6-7 6-4 6-2,3,R32,George Bastl,R,183,SUI,27.498973306,Glenn Weiner,R,188,USA,26.4257357974,Agustin Calleri,R,183,ARG,26.0424366872,Ramon Delgado,R,185,PAR,25.8754277892,88,694,111,549,156,324,409,89,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,280,102902,103484,,,102697,102852,,,6-2 7-6,3,R32,Thomas Blake,R,,USA,25.7522245038,James Blake,R,185,USA,22.7570157426,Stephen Huss,R,180,AUS,26.8062970568,Lee Pearson,R,,AUS,26.0643394935,168,293,51,1052,67,870,255,170,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,279,102021,103103,,S,109658,103146,,,6-1 7-6,3,R32,Michael Chang,R,175,USA,30.6036960986,Dominik Hrbaty,R,183,SVK,24.7364818617,Anthony Ross,R,,AUS,25.7796030116,Shaun Rudman,R,,RSA,24.6160164271,1159,11,108,565,157,323,128,421,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,278,102979,101904,,,103888,103319,,,6-4 6-4,3,R32,Jeff Coetzee,R,173,RSA,25.4318959617,Chris Haggard,L,178,RSA,31.4250513347,Mardy Fish,R,188,USA,20.8076659822,Jeff Morrison,R,185,USA,23.65229295,57,981,61,898,72,822,86,707,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,277,102998,103219,,,102458,102092,,,7-6 6-3,3,R32,Jan Michael Gambill,R,190,USA,25.325119781,Graydon Oliver,R,193,USA,24.2929500342,Jim Thomas,R,193,USA,28.0164271047,Tom Vanhoudt,R,183,BEL,30.173853525,33,1485,69,859,66,870,71,825,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,276,102667,102863,,WC,102839,102192,,WC,6-1 3-6 6-3,3,R32,Satoshi Iwabuchi,L,175,JPN,26.9815195072,Takao Suzuki,R,175,JPN,26.0260095825,Nicolas Lapentti,R,188,ECU,26.1300479124,Luis Adrian Morejon,R,178,ECU,29.5085557837,997,17,414,87,123,465,386,94,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,275,103647,102300,,WC,102057,102659,,,4-6 6-3 6-2,3,R32,Jun Kato,R,173,JPN,21.9301848049,Gouichi Motomura,R,173,JPN,28.7638603696,Devin Bowen,R,183,USA,30.3682409309,Ashley Fisher,R,183,AUS,27.0143737166,245,180,668,43,60,907,85,714,,,,,,,,,,,,,,,,,,,,
2002-329,Tokyo,Hard,56,A,20020930,274,102821,103408,,AL,102042,102565,,,7-6 6-2,3,R32,Cecil Mamiit,R,173,PHI,26.2587268994,Brian Vahaly,R,183,USA,23.2005475702,Brandon Coupe,R,183,USA,30.46954141,Alexander Waske,R,188,GER,27.5017111567,274,154,250,176,98,638,131,399,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,300,102998,103219,,,101885,101983,,,6-7 6-4 7-6,3,F,Jan Michael Gambill,R,190,USA,25.3059548255,Graydon Oliver,R,193,USA,24.2737850787,Wayne Arthurs,L,190,AUS,31.5181382615,Andrew Kratzmann,R,193,AUS,30.8884325804,41,1315,87,696,54,1040,44,1190,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,299,101885,101983,,,102382,102306,,,6-3 7-6,3,SF,Wayne Arthurs,L,190,AUS,31.5181382615,Andrew Kratzmann,R,193,AUS,30.8884325804,Julian Knowle,L,188,AUT,28.4024640657,Michael Kohlmann,R,188,GER,28.6981519507,54,1040,44,1190,49,1088,47,1104,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,298,102998,103219,,,103428,103454,,S,6-3 7-5,3,SF,Jan Michael Gambill,R,190,USA,25.3059548255,Graydon Oliver,R,193,USA,24.2737850787,Juan Ignacio Chela,R,190,ARG,23.0663928816,Nicolas Massu,R,183,CHI,22.9541409993,41,1315,87,696,356,108,1038,15,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,297,102998,103219,,,102215,101776,2,,6-4 6-4,3,QF,Jan Michael Gambill,R,190,USA,25.3059548255,Graydon Oliver,R,193,USA,24.2737850787,Joshua Eagle,R,183,AUS,29.3716632444,Sandon Stolle,R,193,AUS,32.1971252567,41,1315,87,696,20,2155,12,2530,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,296,102306,102382,,,102422,102233,3,,6-3 6-3,3,QF,Michael Kohlmann,R,188,GER,28.6981519507,Julian Knowle,L,188,AUT,28.4024640657,Michael Hill,R,188,AUS,28.2327173169,Leander Paes,R,178,IND,29.2676249144,47,1104,49,1088,34,1450,22,1955,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,295,101885,101983,,,102374,102839,,S,4-6 6-4 7-6,3,QF,Wayne Arthurs,L,190,AUS,31.5181382615,Andrew Kratzmann,R,193,AUS,30.8884325804,Alex Corretja,R,180,ESP,28.4517453799,Nicolas Lapentti,R,188,ECU,26.1108829569,54,1040,44,1190,75,770,128,425,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,294,103428,103454,,S,101492,103498,,WC,W/O,3,QF,Juan Ignacio Chela,R,190,ARG,23.0663928816,Nicolas Massu,R,183,CHI,22.9541409993,Sander Groen,L,190,NED,34.2696783025,Marat Safin,R,193,RUS,22.6557152635,356,108,1038,15,182,268,115,545,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,293,101885,101983,,,102405,102035,1,,7-6 6-3,3,R16,Wayne Arthurs,L,190,AUS,31.5181382615,Andrew Kratzmann,R,193,AUS,30.8884325804,Mahesh Bhupathi,R,185,IND,28.295687885,Jonas Bjorkman,R,183,SWE,30.5023956194,54,1040,44,1190,4,4255,6,3685,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,292,102215,101776,2,,103102,109658,,WC,3-6 6-1 7-6,3,R16,Joshua Eagle,R,183,AUS,29.3716632444,Sandon Stolle,R,193,AUS,32.1971252567,John Hui,R,,HKG,24.720054757,Anthony Ross,R,,AUS,25.7604380561,20,2155,12,2530,176,273,156,323,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,291,102422,102233,3,,103516,103459,,,7-6 2-6 6-3,3,R16,Michael Hill,R,188,AUS,28.2327173169,Leander Paes,R,178,IND,29.2676249144,Nathan Healey,R,180,AUS,22.5708418891,Jordan Kerr,R,180,AUS,22.9103353867,34,1450,22,1955,63,897,81,736,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,290,103428,103454,,S,101682,102053,4,,6-4 6-4,3,R16,Juan Ignacio Chela,R,190,ARG,23.0663928816,Nicolas Massu,R,183,CHI,22.9541409993,David Adams,R,188,RSA,32.7145790554,Brian Macphie,L,180,USA,30.3682409309,356,108,1038,15,35,1425,36,1415,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,289,102374,102839,,S,102529,102458,,,6-7 6-3 7-5,3,R16,Alex Corretja,R,180,ESP,28.4517453799,Nicolas Lapentti,R,188,ECU,26.1108829569,Thomas Shimada,R,178,JPN,27.6167008898,Jim Thomas,R,193,USA,27.9972621492,75,770,128,425,59,965,67,870,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,288,102998,103219,,,101817,103285,,,7-5 6-3,3,R16,Jan Michael Gambill,R,190,USA,25.3059548255,Graydon Oliver,R,193,USA,24.2737850787,Andrew Florent,R,188,AUS,31.9151266256,Radek Stepanek,R,185,CZE,23.8220396988,41,1315,87,696,78,742,13,2520,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,287,101492,103498,,WC,101097,101366,,,6-4 6-4,3,R16,Sander Groen,L,190,NED,34.2696783025,Marat Safin,R,193,RUS,22.6557152635,Rick Leach,L,188,USA,37.735797399,David Macpherson,L,175,AUS,35.2251882272,182,268,115,545,23,1950,50,1080,,,,,,,,,,,,,,,,,,,,
2002-336,Hong Kong,Hard,32,A,20020923,286,102306,102382,,,102021,103103,,WC,7-6 6-7 7-6,3,R16,Michael Kohlmann,R,188,GER,28.6981519507,Julian Knowle,L,188,AUT,28.4024640657,Michael Chang,R,175,USA,30.5845311431,Dominik Hrbaty,R,183,SVK,24.7173169062,47,1104,49,1088,1307,6,111,565,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,300,102215,101776,3,,102562,103285,4,,6-4 6-3,3,F,Joshua Eagle,R,183,AUS,29.4099931554,Sandon Stolle,R,193,AUS,32.2354551677,Jiri Novak,R,190,CZE,27.5455167693,Radek Stepanek,R,185,CZE,23.8603696099,20,2220,15,2455,19,2335,17,2425,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,299,102215,101776,3,,102388,101249,,,6-4 7-6,3,SF,Joshua Eagle,R,183,AUS,29.4099931554,Sandon Stolle,R,193,AUS,32.2354551677,Simon Aspelin,R,185,SWE,28.4079397673,Andrei Olhovskiy,R,185,RUS,36.4791238877,20,2220,15,2455,56,1000,57,995,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,298,102562,103285,4,,102839,102318,,,7-6 7-5,3,SF,Jiri Novak,R,190,CZE,27.5455167693,Radek Stepanek,R,185,CZE,23.8603696099,Nicolas Lapentti,R,188,ECU,26.1492128679,Andrei Pavel,R,183,ROU,28.6926762491,19,2335,17,2425,120,465,118,480,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,297,102215,101776,3,,101682,101932,,,7-6 6-4,3,QF,Joshua Eagle,R,183,AUS,29.4099931554,Sandon Stolle,R,193,AUS,32.2354551677,David Adams,R,188,RSA,32.7529089665,Jared Palmer,R,190,USA,31.266255989,20,2220,15,2455,37,1425,10,3220,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,296,102562,103285,4,,102886,102904,,,6-2 6-7 6-4,3,QF,Jiri Novak,R,190,CZE,27.5455167693,Radek Stepanek,R,185,CZE,23.8603696099,Frantisek Cermak,R,193,CZE,25.8945927447,Leos Friedl,R,183,CZE,25.7631759069,19,2335,17,2425,44,1260,53,1067,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,295,102388,101249,,,102567,103819,,,6-4 7-6,3,QF,Simon Aspelin,R,185,SWE,28.4079397673,Andrei Olhovskiy,R,185,RUS,36.4791238877,George Bastl,R,183,SUI,27.5181382615,Roger Federer,R,185,SUI,21.1635865845,56,1000,57,995,86,723,28,1630,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,294,102839,102318,,,102979,101904,,,6-2 6-7 6-4,3,QF,Nicolas Lapentti,R,188,ECU,26.1492128679,Andrei Pavel,R,183,ROU,28.6926762491,Jeff Coetzee,R,173,RSA,25.4510609172,Chris Haggard,L,178,RSA,31.4442162902,120,465,118,480,46,1196,48,1134,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,293,102979,101904,,,103184,103185,1,,6-3 7-5,3,R16,Jeff Coetzee,R,173,RSA,25.4510609172,Chris Haggard,L,178,RSA,31.4442162902,Bob Bryan,L,193,USA,24.4407939767,Mike Bryan,R,190,USA,24.4407939767,46,1196,48,1134,8,3320,7,3475,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,292,102388,101249,,,102093,101327,2,,6-4 4-6 6-2,3,R16,Simon Aspelin,R,185,SWE,28.4079397673,Andrei Olhovskiy,R,185,RUS,36.4791238877,Martin Damm,R,188,CZE,30.1820670773,Cyril Suk,R,180,CZE,35.6878850103,56,1000,57,995,11,2945,16,2440,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,291,102215,101776,3,,103900,103990,,,6-3 6-4,3,R16,Joshua Eagle,R,183,AUS,29.4099931554,Sandon Stolle,R,193,AUS,32.2354551677,David Nalbandian,R,180,ARG,20.7638603696,Tommy Robredo,R,180,ESP,20.4353182752,20,2220,15,2455,189,245,137,380,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,290,102562,103285,4,,102664,101779,,,6-3 7-5,3,R16,Jiri Novak,R,190,CZE,27.5455167693,Radek Stepanek,R,185,CZE,23.8603696099,Petr Pala,R,193,CZE,27.0143737166,Pavel Vizner,R,183,CZE,32.2299794661,19,2335,17,2425,39,1415,42,1315,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,289,101682,101932,,,103484,102057,,,4-6 7-6 6-4,3,R16,David Adams,R,188,RSA,32.7529089665,Jared Palmer,R,190,USA,31.266255989,James Blake,R,185,USA,22.7761806982,Devin Bowen,R,183,USA,30.3874058864,37,1425,10,3220,52,1087,63,894,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,288,102567,103819,,,103163,102785,,WC,6-4 6-7 6-0,3,R16,George Bastl,R,183,SUI,27.5181382615,Roger Federer,R,185,SUI,21.1635865845,Tommy Haas,R,188,GER,24.5119780972,Glenn Weiner,R,188,USA,26.4449007529,86,723,28,1630,384,95,106,560,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,287,102886,102904,,,102905,103781,,WC,6-4 6-4,3,R16,Frantisek Cermak,R,193,CZE,25.8945927447,Leos Friedl,R,183,CZE,25.7631759069,Stefan Koubek,L,175,AUT,25.7604380561,Jurgen Melzer,L,183,AUT,21.3771389459,44,1260,53,1067,383,95,188,245,,,,,,,,,,,,,,,,,,,,
2002-337,Vienna,Hard,32,A,20021007,286,102839,102318,,,103594,103580,,WC,6-1 6-2,3,R16,Nicolas Lapentti,R,188,ECU,26.1492128679,Andrei Pavel,R,183,ROU,28.6926762491,Oliver Marach,R,185,AUT,22.2258726899,Alexander Peya,R,183,AUT,22.2778918549,120,465,118,480,166,292,207,222,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,300,101515,101932,1,,102215,101776,2,,6-4 6-4,3,F,Donald Johnson,L,190,USA,33.3278576318,Jared Palmer,R,190,USA,30.5188227242,Joshua Eagle,R,183,AUS,28.6625598905,Sandon Stolle,R,193,AUS,31.4880219028,2,4115,4,3960,23,2185,6,3375,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,299,101515,101932,1,,103185,101866,3,,7-6 6-4,3,SF,Donald Johnson,L,190,USA,33.3278576318,Jared Palmer,R,190,USA,30.5188227242,Mike Bryan,R,190,USA,23.6933607118,David Rikl,L,178,CZE,30.8610540726,2,4115,4,3960,20,2270,7,3320,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,298,102215,101776,2,,103206,102148,,S,6-3 7-5,3,SF,Joshua Eagle,R,183,AUS,28.6625598905,Sandon Stolle,R,193,AUS,31.4880219028,Sebastien Grosjean,R,175,FRA,23.6112251882,Fabrice Santoro,R,178,FRA,29.0787132101,23,2185,6,3375,116,545,85,715,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,297,101515,101932,1,,103080,103516,,WC,6-2 6-3,3,QF,Donald Johnson,L,190,USA,33.3278576318,Jared Palmer,R,190,USA,30.5188227242,Paul Hanley,R,183,AUS,24.1533196441,Nathan Healey,R,180,AUS,21.8617385352,2,4115,4,3960,61,995,76,808,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,296,102215,101776,2,,103084,102845,,S,6-4 6-3,3,QF,Joshua Eagle,R,183,AUS,28.6625598905,Sandon Stolle,R,193,AUS,31.4880219028,Guillermo Canas,R,185,ARG,24.1177275838,Carlos Moya,R,190,ESP,25.363449692,23,2185,6,3375,146,441,140,465,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,295,103185,101866,3,,102093,101888,,,6-2 6-3,3,QF,Mike Bryan,R,190,USA,23.6933607118,David Rikl,L,178,CZE,30.8610540726,Martin Damm,R,188,CZE,29.4346338125,Daniel Vacek,R,190,CZE,30.7707049966,20,2270,7,3320,33,1569,102,615,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,294,103206,102148,,S,101885,102422,,,6-4 6-4,3,QF,Sebastien Grosjean,R,175,FRA,23.6112251882,Fabrice Santoro,R,178,FRA,29.0787132101,Wayne Arthurs,L,190,AUS,30.8090349076,Michael Hill,R,188,AUS,27.523613963,116,545,85,715,34,1515,26,2060,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,293,101515,101932,1,,102776,102464,,WC,7-6 6-2,3,R16,Donald Johnson,L,190,USA,33.3278576318,Jared Palmer,R,190,USA,30.5188227242,Andrew Ilie,R,180,AUS,25.7221081451,Todd Larkham,R,178,AUS,27.2361396304,2,4115,4,3960,570,55,434,85,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,292,102215,101776,2,,101956,102053,,,6-3 2-6 6-4,3,R16,Joshua Eagle,R,183,AUS,28.6625598905,Sandon Stolle,R,193,AUS,31.4880219028,Mark Knowles,R,190,BAH,30.3436002738,Brian Macphie,L,180,USA,29.659137577,23,2185,6,3375,24,2135,25,2100,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,291,103185,101866,3,,101817,101366,,,7-5 6-3,3,R16,Mike Bryan,R,190,USA,23.6933607118,David Rikl,L,178,CZE,30.8610540726,Andrew Florent,R,188,AUS,31.2060232717,David Macpherson,L,175,AUS,34.5160848734,20,2270,7,3320,29,1875,42,1255,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,290,101885,102422,,,102664,101779,4,,6-7 6-2 6-3,3,R16,Wayne Arthurs,L,190,AUS,30.8090349076,Michael Hill,R,188,AUS,27.523613963,Petr Pala,R,193,CZE,26.2669404517,Pavel Vizner,R,183,CZE,31.4825462012,34,1515,26,2060,16,2480,17,2365,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,289,103084,102845,,S,101890,102061,,,6-4 7-6,3,R16,Guillermo Canas,R,185,ARG,24.1177275838,Carlos Moya,R,190,ESP,25.363449692,Jonathan Stark,R,188,USA,30.765229295,Kevin Ullyett,R,178,ZIM,29.6262833676,146,441,140,465,75,812,10,2780,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,288,102093,101888,,,103566,103018,,,6-1 6-4,3,R16,Martin Damm,R,188,CZE,29.4346338125,Daniel Vacek,R,190,CZE,30.7707049966,Michael Llodra,L,190,FRA,21.6399726215,Max Mirnyi,R,196,BLR,24.5065023956,33,1569,102,615,69,880,11,2735,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,287,103206,102148,,S,103459,102587,,WC,7-6 6-3,3,R16,Sebastien Grosjean,R,175,FRA,23.6112251882,Fabrice Santoro,R,178,FRA,29.0787132101,Jordan Kerr,R,180,AUS,22.2012320329,Grant Silcock,R,,AUS,26.6338124572,116,545,85,715,97,636,106,602,,,,,,,,,,,,,,,,,,,,
2002-338,Sydney,Hard,32,A,20020107,286,103080,103516,,WC,102463,102092,,,5-7 6-4 6-1,3,R16,Paul Hanley,R,183,AUS,24.1533196441,Nathan Healey,R,180,AUS,21.8617385352,Lucas Arnold Ker,R,180,ARG,27.2388774812,Tom Vanhoudt,R,183,BEL,29.4455852156,61,995,76,808,30,1675,41,1280,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,300,102765,102148,,WC,102856,101611,,WC,6-3 7-6,3,F,Nicolas Escude,R,185,FRA,26.5681040383,Fabrice Santoro,R,178,FRA,29.8836413415,Gustavo Kuerten,R,190,BRA,26.1300479124,Cedric Pioline,R,188,FRA,33.3689253936,67,870,25,1690,144,350,160,295,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,299,102856,101611,,WC,102035,101889,3,,6-7 6-4 6-3,3,SF,Gustavo Kuerten,R,190,BRA,26.1300479124,Cedric Pioline,R,188,FRA,33.3689253936,Jonas Bjorkman,R,183,SWE,30.598220397,Todd Woodbridge,R,178,AUS,31.5728952772,144,350,160,295,6,3775,5,3840,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,298,102765,102148,,WC,101704,101779,,,4-5 RET,3,SF,Nicolas Escude,R,185,FRA,26.5681040383,Fabrice Santoro,R,178,FRA,29.8836413415,Ellis Ferreira,L,188,RSA,32.6872005476,Pavel Vizner,R,183,CZE,32.2874743326,67,870,25,1690,36,1370,40,1280,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,297,102856,101611,,WC,101956,102110,1,,6-4 7-6,3,QF,Gustavo Kuerten,R,190,BRA,26.1300479124,Cedric Pioline,R,188,FRA,33.3689253936,Mark Knowles,R,190,BAH,31.1485284052,Daniel Nestor,L,190,CAN,30.1464750171,144,350,160,295,2,5680,1,5730,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,296,102035,101889,3,,103813,102318,,S,6-4 6-1,3,QF,Jonas Bjorkman,R,183,SWE,30.598220397,Todd Woodbridge,R,178,AUS,31.5728952772,Jarkko Nieminen,L,185,FIN,21.2648870637,Andrei Pavel,R,183,ROU,28.7501711157,6,3775,5,3840,326,114,77,765,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,295,102765,102148,,WC,103096,103566,,,6-4 6-4,3,QF,Nicolas Escude,R,185,FRA,26.5681040383,Fabrice Santoro,R,178,FRA,29.8836413415,Arnaud Clement,R,173,FRA,24.8624229979,Michael Llodra,L,190,FRA,22.4449007529,67,870,25,1690,43,1265,34,1455,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,294,101704,101779,,,101097,102053,,,3-6 7-6 7-6,3,QF,Ellis Ferreira,L,188,RSA,32.6872005476,Pavel Vizner,R,183,CZE,32.2874743326,Rick Leach,L,188,USA,37.8316221766,Brian Macphie,L,180,USA,30.4640657084,36,1370,40,1280,23,1755,26,1640,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,293,101956,102110,1,,101682,101937,,,6-2 7-6,3,R16,Mark Knowles,R,190,BAH,31.1485284052,Daniel Nestor,L,190,CAN,30.1464750171,David Adams,R,188,RSA,32.810403833,Robbie Koenig,R,173,RSA,31.3155373032,2,5680,1,5730,29,1625,37,1365,,,,,,,,,,,,,,,,,,,,
2002-352,Paris Masters,Carpet,48,M,20021028,292,101097,102053,,,102405,103018,2,,7-6 6-7 7-6,3,R16,Rick Leach,L,188,USA,37.8316221766,Brian Macphie,L,180,USA,30.4640657084,Mahesh Bhupathi,R,185,IND,28.3915126626,Max Mirnyi,R,196,BLR,25.311430527,23,1755,26,1640,3,4380,4,4175,,,,,,,,,,,,,,,,,,,,
