tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2005-325,Palermo,Clay,32,A,20050926,286,102950,104269,,,103294,102092,,,6-1 6-4,3,R16,Fernando Vicente,R,180,ESP,28.553045859,Fernando Verdasco,L,188,ESP,21.864476386,Christophe Rochus,R,170,BEL,26.7816563997,Tom Vanhoudt,R,183,BEL,33.1635865845,217,232,79,755,144,366,95,626,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,300,102860,103602,,,102697,103325,4,,7-5 7-5,3,F,Agustin Calleri,R,183,ARG,29.1088295688,Fernando Gonzalez,R,183,CHI,25.2375085558,Stephen Huss,R,180,AUS,29.8726899384,Wesley Moodie,R,196,RSA,26.6913073238,178,298,29,1465,27,1574,28,1528,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,299,102860,103602,,,103184,103185,1,,6-4 2-6 6-2,3,SF,Agustin Calleri,R,183,ARG,29.1088295688,Fernando Gonzalez,R,183,CHI,25.2375085558,Bob Bryan,L,193,USA,27.4880219028,Mike Bryan,R,190,USA,27.4880219028,178,298,29,1465,3,5400,3,5400,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,298,102697,103325,4,,102286,102110,2,,7-5 6-3,3,SF,Stephen Huss,R,180,AUS,29.8726899384,Wesley Moodie,R,196,RSA,26.6913073238,Wayne Black,R,170,ZIM,31.9425051335,Daniel Nestor,L,190,CAN,33.1362080767,27,1574,28,1528,5,4205,8,3200,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,297,103184,103185,1,,103900,102585,,,4-6 7-6 6-4,3,QF,Bob Bryan,L,193,USA,27.4880219028,Mike Bryan,R,190,USA,27.4880219028,David Nalbandian,R,180,ARG,23.8110882957,Sebastian Prieto,R,180,ARG,30.4339493498,3,5400,3,5400,471,85,31,1433,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,296,102286,102110,2,,104607,102562,,,6-3 6-4,3,QF,Wayne Black,R,170,ZIM,31.9425051335,Daniel Nestor,L,190,CAN,33.1362080767,Tomas Berdych,R,196,CZE,20.1013004791,Jiri Novak,R,190,CZE,30.5927446954,5,4205,8,3200,78,776,65,880,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,295,102697,103325,4,,103103,103711,,,6-4 7-6,3,QF,Stephen Huss,R,180,AUS,29.8726899384,Wesley Moodie,R,196,RSA,26.6913073238,Dominik Hrbaty,R,183,SVK,27.8028747433,Jaroslav Levinsky,R,196,CZE,24.6981519507,27,1574,28,1528,40,1239,47,1095,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,294,102860,103602,,,103333,103735,,AL,W/O,3,QF,Agustin Calleri,R,183,ARG,29.1088295688,Fernando Gonzalez,R,183,CHI,25.2375085558,Ivo Karlovic,R,208,CRO,26.6529774127,Lovro Zovko,R,190,CRO,24.6023271732,178,298,29,1465,109,492,146,370,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,293,103184,103185,1,,103254,102730,,WC,6-3 6-0,3,R16,Bob Bryan,L,193,USA,27.4880219028,Mike Bryan,R,190,USA,27.4880219028,Yves Allegro,R,183,SUI,27.1676933607,Ivo Heuberger,R,188,SUI,29.6783025325,3,5400,3,5400,50,1084,547,67,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,292,102286,102110,2,,103294,102720,,,6-3 6-2,3,R16,Wayne Black,R,170,ZIM,31.9425051335,Daniel Nestor,L,190,CAN,33.1362080767,Christophe Rochus,R,170,BEL,26.8583162218,Tomas Zib,R,178,CZE,29.7303216975,5,4205,8,3200,148,366,86,659,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,291,103333,103735,,AL,102233,102800,3,,7-6 6-3,3,R16,Ivo Karlovic,R,208,CRO,26.6529774127,Lovro Zovko,R,190,CRO,24.6023271732,Leander Paes,R,178,IND,32.3531827515,Nenad Zimonjic,R,190,SRB,29.3880903491,109,492,146,370,11,2665,10,2795,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,290,102697,103325,4,,104571,103387,,,7-6 6-2,3,R16,Stephen Huss,R,180,AUS,29.8726899384,Wesley Moodie,R,196,RSA,26.6913073238,Marcos Baghdatis,R,183,CYP,20.3531827515,Paradorn Srichaphan,R,185,THA,26.3627652293,27,1574,28,1528,1372,7,177,300,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,289,104607,102562,,,101820,104527,,WC,6-3 6-3,3,R16,Tomas Berdych,R,196,CZE,20.1013004791,Jiri Novak,R,190,CZE,30.5927446954,Marc Rosset,R,201,SUI,34.9623545517,Stanislas Wawrinka,R,183,SUI,20.5749486653,78,776,65,880,,,933,22,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,288,102860,103602,,,102306,102565,,,7-6 6-4,3,R16,Agustin Calleri,R,183,ARG,29.1088295688,Fernando Gonzalez,R,183,CHI,25.2375085558,Michael Kohlmann,R,188,GER,31.7837097878,Alexander Waske,R,188,GER,30.5681040383,178,298,29,1465,58,1007,33,1366,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,287,103103,103711,,,101826,103009,,,6-3 4-6 7-5,3,R16,Dominik Hrbaty,R,183,SVK,27.8028747433,Jaroslav Levinsky,R,196,CZE,24.6981519507,Alex Lopez Moron,R,175,ESP,34.9048596851,Razvan Sabau,R,185,ROU,28.3504449008,40,1239,47,1095,92,585,201,258,,,,,,,,,,,,,,,,,,,,
2005-328,Basel,Carpet,32,A,20051024,286,103900,102585,,,104076,103909,,,7-6 1-6 6-2,3,R16,David Nalbandian,R,180,ARG,23.8110882957,Sebastian Prieto,R,180,ARG,30.4339493498,Jose Acasuso,R,190,ARG,23.0116358658,Guillermo Coria,R,175,ARG,23.7782340862,471,85,31,1433,35,1331,510,75,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,300,102667,102863,,WC,102388,102751,2,,5-4 5-4,3,F,Satoshi Iwabuchi,L,175,JPN,29.9904175222,Takao Suzuki,R,175,JPN,29.0349075975,Simon Aspelin,R,185,SWE,31.3976728268,Todd Perry,R,175,AUS,29.5468856947,748,38,249,192,20,1955,21,1950,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,299,102667,102863,,WC,101885,103080,1,,4-5 5-2 5-4,3,SF,Satoshi Iwabuchi,L,175,JPN,29.9904175222,Takao Suzuki,R,175,JPN,29.0349075975,Wayne Arthurs,L,190,AUS,34.546201232,Paul Hanley,R,183,AUS,27.8904859685,748,38,249,192,18,2120,10,2445,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,298,102388,102751,2,,104338,104180,,,1-5 5-4 5-2,3,SF,Simon Aspelin,R,185,SWE,31.3976728268,Todd Perry,R,175,AUS,29.5468856947,Juan Monaco,R,185,ARG,21.5140314853,Gilles Muller,L,193,LUX,22.4038329911,20,1955,21,1950,244,195,204,250,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,297,101885,103080,1,,103459,103617,,,5-4 5-2,3,QF,Wayne Arthurs,L,190,AUS,34.546201232,Paul Hanley,R,183,AUS,27.8904859685,Jordan Kerr,R,180,AUS,25.9383983573,Travis Parrott,R,185,USA,25.1307323751,18,2120,10,2445,53,1085,47,1166,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,296,102388,102751,2,,102405,102925,,,5-0 5-4,3,QF,Simon Aspelin,R,185,SWE,31.3976728268,Todd Perry,R,175,AUS,29.5468856947,Mahesh Bhupathi,R,185,IND,31.3237508556,Justin Gimelstob,R,196,USA,28.6844626968,20,1955,21,1950,12,2305,82,725,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,295,102667,102863,,WC,102477,101675,3,,5-4 5-2,3,QF,Satoshi Iwabuchi,L,175,JPN,29.9904175222,Takao Suzuki,R,175,JPN,29.0349075975,Gaston Etlis,R,185,ARG,30.9130732375,Martin Rodriguez,R,178,ARG,35.7919233402,748,38,249,192,30,1480,27,1580,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,294,104338,104180,,,104371,103503,,,W/O,3,QF,Juan Monaco,R,185,ARG,21.5140314853,Gilles Muller,L,193,LUX,22.4038329911,Ivo Minar,R,183,CZE,21.3689253936,Robin Vik,R,183,CZE,25.659137577,244,195,204,250,336,134,611,52,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,293,101885,103080,1,,102300,104424,,WC,2-5 5-2 5-2,3,R16,Wayne Arthurs,L,190,AUS,34.546201232,Paul Hanley,R,183,AUS,27.8904859685,Gouichi Motomura,R,173,JPN,31.7727583847,Go Soeda,R,178,JPN,21.0759753593,18,2120,10,2445,769,36,618,51,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,292,102388,102751,2,,103758,102998,,,5-4 5-2,3,R16,Simon Aspelin,R,185,SWE,31.3976728268,Todd Perry,R,175,AUS,29.5468856947,Taylor Dent,R,188,USA,24.4435318275,Jan Michael Gambill,R,190,USA,28.334017796,20,1955,21,1950,314,145,120,459,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,291,102477,101675,3,,103632,102839,,,5-3 3-5 5-2,3,R16,Gaston Etlis,R,185,ARG,30.9130732375,Martin Rodriguez,R,178,ARG,35.7919233402,Luis Horna,R,180,PER,25.0513347023,Nicolas Lapentti,R,188,ECU,29.1389459274,30,1480,27,1580,85,676,230,214,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,290,104371,103503,,,102697,103325,4,,5-2 2-5 5-2,3,R16,Ivo Minar,R,183,CZE,21.3689253936,Robin Vik,R,183,CZE,25.659137577,Stephen Huss,R,180,AUS,29.8151950719,Wesley Moodie,R,196,RSA,26.6338124572,336,134,611,52,29,1519,28,1535,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,289,102405,102925,,,103711,103285,,,4-5 5-1 5-3,3,R16,Mahesh Bhupathi,R,185,IND,31.3237508556,Justin Gimelstob,R,196,USA,28.6844626968,Jaroslav Levinsky,R,196,CZE,24.6406570842,Radek Stepanek,R,185,CZE,26.8501026694,12,2305,82,725,58,1025,41,1245,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,288,102667,102863,,WC,103254,103219,,,5-4 5-2,3,R16,Satoshi Iwabuchi,L,175,JPN,29.9904175222,Takao Suzuki,R,175,JPN,29.0349075975,Yves Allegro,R,183,SUI,27.1101984942,Graydon Oliver,R,193,USA,27.3018480493,748,38,249,192,43,1235,44,1200,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,287,103459,103617,,,102783,102565,,,1-1 RET,3,R16,Jordan Kerr,R,180,AUS,25.9383983573,Travis Parrott,R,185,USA,25.1307323751,Rainer Schuettler,R,180,GER,29.440109514,Alexander Waske,R,188,GER,30.5106091718,53,1085,47,1166,50,1125,31,1416,,,,,,,,,,,,,,,,,,,,
2005-329,Tokyo,Hard,48,A,20051003,286,104338,104180,,,102458,102836,,,5-3 5-2,3,R16,Juan Monaco,R,185,ARG,21.5140314853,Gilles Muller,L,193,LUX,22.4038329911,Jim Thomas,R,193,USA,31.0253251198,Rogier Wassen,R,190,NED,29.1498973306,244,195,204,250,33,1395,66,901,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,300,102477,101675,,,104330,104035,,WC,6-4 6-3,3,F,Gaston Etlis,R,185,ARG,30.7980835044,Martin Rodriguez,R,178,ARG,35.6769336071,Rajeev Ram,R,193,USA,21.4291581109,Bobby Reynolds,R,183,USA,23.099247091,35,1460,28,1560,131,423,170,293,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,299,102477,101675,,,103163,103781,,,W/O,3,SF,Gaston Etlis,R,185,ARG,30.7980835044,Martin Rodriguez,R,178,ARG,35.6769336071,Tommy Haas,R,188,GER,27.3867214237,Jurgen Melzer,L,183,AUT,24.2518822724,35,1460,28,1560,545,65,44,1295,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,298,104035,104330,,WC,102925,102458,,WC,7-6 4-6 7-6,3,SF,Bobby Reynolds,R,183,USA,23.099247091,Rajeev Ram,R,193,USA,21.4291581109,Justin Gimelstob,R,196,USA,28.5694729637,Jim Thomas,R,193,USA,30.9103353867,170,293,131,423,69,915,61,1005,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,297,102477,101675,,,103566,102148,3,,6-4 3-6 7-5,3,QF,Gaston Etlis,R,185,ARG,30.7980835044,Martin Rodriguez,R,178,ARG,35.6769336071,Michael Llodra,L,190,FRA,25.2621492129,Fabrice Santoro,R,178,FRA,32.7008898015,35,1460,28,1560,10,2750,14,2244,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,296,102925,102458,,WC,102968,103544,,,1-6 6-2 6-4,3,QF,Justin Gimelstob,R,196,USA,28.5694729637,Jim Thomas,R,193,USA,30.9103353867,Jonathan Erlich,R,180,ISR,28.3805612594,Andy Ram,R,180,ISR,25.3661875428,69,915,61,1005,22,1796,24,1745,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,295,103163,103781,,,103294,103694,,,6-4 7-5,3,QF,Tommy Haas,R,188,GER,27.3867214237,Jurgen Melzer,L,183,AUT,24.2518822724,Christophe Rochus,R,170,BEL,26.6858316222,Olivier Rochus,R,168,BEL,24.59137577,545,65,44,1295,160,321,66,963,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,294,104035,104330,,WC,103254,102382,,,7-5 2-6 6-3,3,QF,Bobby Reynolds,R,183,USA,23.099247091,Rajeev Ram,R,193,USA,21.4291581109,Yves Allegro,R,183,SUI,26.9952087611,Julian Knowle,L,188,AUT,31.3155373032,170,293,131,423,36,1420,41,1320,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,293,103163,103781,,,102233,102800,1,,6-4 7-6,3,R16,Tommy Haas,R,188,GER,27.3867214237,Jurgen Melzer,L,183,AUT,24.2518822724,Leander Paes,R,178,IND,32.180698152,Nenad Zimonjic,R,190,SRB,29.2156057495,545,65,44,1295,9,2955,11,2370,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,292,102968,103544,,,102405,102093,2,,1-6 6-1 6-4,3,R16,Jonathan Erlich,R,180,ISR,28.3805612594,Andy Ram,R,180,ISR,25.3661875428,Mahesh Bhupathi,R,185,IND,31.2087611225,Martin Damm,R,188,CZE,33.0568104038,22,1796,24,1745,12,2305,15,2235,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,291,103566,102148,3,,101327,101779,,,7-5 6-3,3,R16,Michael Llodra,L,190,FRA,25.2621492129,Fabrice Santoro,R,178,FRA,32.7008898015,Cyril Suk,R,180,CZE,38.5626283368,Pavel Vizner,R,183,CZE,35.1047227926,10,2750,14,2244,21,1835,26,1720,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,290,103254,102382,,,102886,102904,4,,6-3 7-5,3,R16,Yves Allegro,R,183,SUI,26.9952087611,Julian Knowle,L,188,AUT,31.3155373032,Frantisek Cermak,R,193,CZE,28.7693360712,Leos Friedl,R,183,CZE,28.6379192334,36,1420,41,1320,23,1760,17,2030,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,289,102477,101675,,,102388,102751,,,6-2 6-7 6-3,3,R16,Gaston Etlis,R,185,ARG,30.7980835044,Martin Rodriguez,R,178,ARG,35.6769336071,Simon Aspelin,R,185,SWE,31.2826830938,Todd Perry,R,175,AUS,29.4318959617,35,1460,28,1560,19,1855,20,1850,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,288,102925,102458,,WC,102664,102434,,,4-6 6-1 6-4,3,R16,Justin Gimelstob,R,196,USA,28.5694729637,Jim Thomas,R,193,USA,30.9103353867,Petr Pala,R,193,CZE,29.8891170431,Vincent Spadea,R,183,USA,31.0937713895,69,915,61,1005,57,1047,222,215,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,287,104035,104330,,WC,104214,103970,,,6-7 6-3 7-6,3,R16,Bobby Reynolds,R,183,USA,23.099247091,Rajeev Ram,R,193,USA,21.4291581109,Igor Andreev,R,185,RUS,22.1081451061,David Ferrer,R,175,ESP,23.3894592745,170,293,131,423,67,950,56,1080,,,,,,,,,,,,,,,,,,,,
2005-3348,New Haven,Hard,48,A,20050822,286,103294,103694,,,103602,103454,,,6-4 6-2,3,R16,Christophe Rochus,R,170,BEL,26.6858316222,Olivier Rochus,R,168,BEL,24.59137577,Fernando Gonzalez,R,183,CHI,25.0650239562,Nicolas Massu,R,183,CHI,25.8672142368,160,321,66,963,32,1510,45,1290,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,300,101956,102110,1,,102968,103544,2,,5-3 5-4,3,F,Mark Knowles,R,190,BAH,34.0999315537,Daniel Nestor,L,190,CAN,33.0978781656,Jonathan Erlich,R,180,ISR,28.514715948,Andy Ram,R,180,ISR,25.5003422313,7,3200,8,3060,20,1981,22,1930,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,299,101956,102110,1,,101327,101779,3,,5-4 5-1,3,SF,Mark Knowles,R,190,BAH,34.0999315537,Daniel Nestor,L,190,CAN,33.0978781656,Cyril Suk,R,180,CZE,38.6967830253,Pavel Vizner,R,183,CZE,35.2388774812,7,3200,8,3060,21,1935,28,1530,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,298,102968,103544,2,,102477,101675,4,,3-5 5-2 5-3,3,SF,Jonathan Erlich,R,180,ISR,28.514715948,Andy Ram,R,180,ISR,25.5003422313,Gaston Etlis,R,185,ARG,30.932238193,Martin Rodriguez,R,178,ARG,35.8110882957,20,1981,22,1930,30,1480,26,1580,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,297,101956,102110,1,,104597,103990,,,5-3 5-1,3,QF,Mark Knowles,R,190,BAH,34.0999315537,Daniel Nestor,L,190,CAN,33.0978781656,Nicolas Almagro,R,183,ESP,20.1368925394,Tommy Robredo,R,180,ESP,23.4442162902,7,3200,8,3060,499,76,92,630,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,296,102968,103544,2,,103206,103285,,,5-2 5-1,3,QF,Jonathan Erlich,R,180,ISR,28.514715948,Andy Ram,R,180,ISR,25.5003422313,Sebastien Grosjean,R,175,FRA,27.3675564682,Radek Stepanek,R,185,CZE,26.8692676249,20,1981,22,1930,214,235,49,1095,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,295,101327,101779,3,,102839,103852,,,5-2 5-1,3,QF,Cyril Suk,R,180,CZE,38.6967830253,Pavel Vizner,R,183,CZE,35.2388774812,Nicolas Lapentti,R,188,ECU,29.158110883,Feliciano Lopez,L,188,ESP,24.0547570157,21,1935,28,1530,225,219,51,1085,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,294,102477,101675,4,,102860,103602,,,5-2 5-4,3,QF,Gaston Etlis,R,185,ARG,30.932238193,Martin Rodriguez,R,178,ARG,35.8110882957,Agustin Calleri,R,183,ARG,29.0704996578,Fernando Gonzalez,R,183,CHI,25.1991786448,30,1480,26,1580,210,238,32,1410,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,293,101956,102110,1,,102905,103580,,WC,5-2 2-5 5-2,3,R16,Mark Knowles,R,190,BAH,34.0999315537,Daniel Nestor,L,190,CAN,33.0978781656,Stefan Koubek,L,175,AUT,28.7693360712,Alexander Peya,R,183,AUT,25.28678987,7,3200,8,3060,518,71,107,500,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,292,102968,103544,2,,103292,103900,,,5-2 5-3,3,R16,Jonathan Erlich,R,180,ISR,28.514715948,Andy Ram,R,180,ISR,25.5003422313,Gaston Gaudio,R,175,ARG,26.8364134155,David Nalbandian,R,180,ARG,23.7727583847,20,1981,22,1930,505,75,486,80,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,291,101327,101779,3,,104607,102664,,,5-3 5-4,3,R16,Cyril Suk,R,180,CZE,38.6967830253,Pavel Vizner,R,183,CZE,35.2388774812,Tomas Berdych,R,196,CZE,20.0629705681,Petr Pala,R,193,CZE,30.0232717317,21,1935,28,1530,78,776,73,818,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,290,102477,101675,4,,102904,102720,,,5-4 4-5 5-4,3,R16,Gaston Etlis,R,185,ARG,30.932238193,Martin Rodriguez,R,178,ARG,35.8110882957,Leos Friedl,R,183,CZE,28.772073922,Tomas Zib,R,178,CZE,29.6919917864,30,1480,26,1580,19,2005,89,659,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,289,104597,103990,,,103594,101404,,WC,5-2 5-4,3,R16,Nicolas Almagro,R,183,ESP,20.1368925394,Tommy Robredo,R,180,ESP,23.4442162902,Oliver Marach,R,185,AUT,25.234770705,Thomas Muster,L,180,AUT,38.0232717317,499,76,92,630,196,263,,,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,288,102860,103602,,,102382,103781,,,5-1 4-5 5-2,3,R16,Agustin Calleri,R,183,ARG,29.0704996578,Fernando Gonzalez,R,183,CHI,25.1991786448,Julian Knowle,L,188,AUT,31.4496919918,Jurgen Melzer,L,183,AUT,24.386036961,210,238,32,1410,38,1330,36,1340,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,287,103206,103285,,,103632,102092,,,3-5 5-4 5-4,3,R16,Sebastien Grosjean,R,175,FRA,27.3675564682,Radek Stepanek,R,185,CZE,26.8692676249,Luis Horna,R,180,PER,25.0704996578,Tom Vanhoudt,R,183,BEL,33.2019164956,214,235,49,1095,86,676,91,649,,,,,,,,,,,,,,,,,,,,
2005-337,Vienna,Hard,32,A,20051010,286,102839,103852,,,102562,102881,,,5-3 5-2,3,R16,Nicolas Lapentti,R,188,ECU,29.158110883,Feliciano Lopez,L,188,ESP,24.0547570157,Jiri Novak,R,190,CZE,30.5544147844,David Skoch,R,183,CZE,28.9253935661,225,219,51,1085,65,880,82,706,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,300,102405,101889,3,,103096,103566,,,6-3 6-3,3,F,Mahesh Bhupathi,R,185,IND,30.5954825462,Todd Woodbridge,R,178,AUS,33.7768651608,Arnaud Clement,R,173,FRA,27.0663928816,Michael Llodra,L,190,FRA,24.6488706366,7,3625,4,3885,35,1415,13,2730,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,299,102405,101889,3,,103781,103018,,,6-1 6-3,3,SF,Mahesh Bhupathi,R,185,IND,30.5954825462,Todd Woodbridge,R,178,AUS,33.7768651608,Jurgen Melzer,L,183,AUT,23.6386036961,Max Mirnyi,R,196,BLR,27.5154004107,7,3625,4,3885,104,561,10,3185,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,298,103096,103566,,,104214,103786,,,7-6 6-3,3,SF,Arnaud Clement,R,173,FRA,27.0663928816,Michael Llodra,L,190,FRA,24.6488706366,Igor Andreev,R,185,RUS,21.4948665298,Nikolay Davydenko,R,178,RUS,23.6084873374,35,1415,13,2730,75,801,69,966,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,297,102405,101889,3,,102233,102800,,,1-3 RET,3,QF,Mahesh Bhupathi,R,185,IND,30.5954825462,Todd Woodbridge,R,178,AUS,33.7768651608,Leander Paes,R,178,IND,31.5674195756,Nenad Zimonjic,R,190,SRB,28.6023271732,7,3625,4,3885,12,2835,16,2220,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,296,103096,103566,,,102286,102061,4,,6-3 6-4,3,QF,Arnaud Clement,R,173,FRA,27.0663928816,Michael Llodra,L,190,FRA,24.6488706366,Wayne Black,R,170,ZIM,31.1567419576,Kevin Ullyett,R,178,ZIM,32.6351813826,35,1415,13,2730,8,3245,9,3245,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,295,104214,103786,,,104607,103285,,,2-1 RET,3,QF,Igor Andreev,R,185,RUS,21.4948665298,Nikolay Davydenko,R,178,RUS,23.6084873374,Tomas Berdych,R,196,CZE,19.3155373032,Radek Stepanek,R,185,CZE,26.12183436,75,801,69,966,405,100,29,1530,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,294,103018,103781,,,102093,101932,,,5-7 7-5 7-6,3,QF,Max Mirnyi,R,196,BLR,27.5154004107,Jurgen Melzer,L,183,AUT,23.6386036961,Martin Damm,R,188,CZE,32.4435318275,Jared Palmer,R,190,USA,33.5277207392,10,3185,104,561,19,2060,22,1875,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,293,104607,103285,,,101956,102110,1,,6-4 5-7 7-6,3,R16,Tomas Berdych,R,196,CZE,19.3155373032,Radek Stepanek,R,185,CZE,26.12183436,Mark Knowles,R,190,BAH,33.3524982888,Daniel Nestor,L,190,CAN,32.3504449008,405,100,29,1530,1,4630,1,4630,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,292,102093,101932,,,103184,103185,2,,6-2 6-3,3,R16,Martin Damm,R,188,CZE,32.4435318275,Jared Palmer,R,190,USA,33.5277207392,Bob Bryan,L,193,USA,26.7022587269,Mike Bryan,R,190,USA,26.7022587269,19,2060,22,1875,5,3870,5,3870,,,,,,,,,,,,,,,,,,,,
2005-338,Sydney,Hard,32,A,20050110,291,102405,101889,3,,103888,102053,,,6-2 6-3,3,R16,Mahesh Bhupathi,R,185,IND,30.5954825462,Todd Woodbridge,R,178,AUS,33.7768651608,Mardy Fish,R,188,USA,23.0882956879,Brian Macphie,L,180,USA,32.6680355921,7,3625,4,3885,98,590,50,1205,,,,,,,,,,,,,,,,,,,,
