tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2001-325,Palermo,Clay,32,A,20010924,296,103459,102587,,,101341,101806,2,,6-7 7-6 6-1,3,QF,Jordan Kerr,R,180,AUS,21.9137577002,Grant Silcock,R,,AUS,26.3463381246,Pablo Albano,R,178,ARG,34.4558521561,Marc Kevin Goellner,R,196,GER,31.0061601643,106,592,116,548,43,1256,84,820,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,295,102135,102718,,,102607,102287,3,,7-6 2-6 7-6,3,QF,Emilio Benfele Alvarez,R,183,ESP,28.8569472964,Enzo Artoni,R,,ITA,25.659137577,Juan Balcells,R,190,ESP,26.264202601,Albert Portas,R,188,ESP,27.8576317591,200,299,123,535,69,943,71,925,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,294,102251,102585,4,,102405,102433,,WC,6-2 6-3,3,QF,Mariano Hood,L,178,ARG,28.1122518823,Sebastian Prieto,R,180,ARG,26.3518138261,Mahesh Bhupathi,R,185,IND,27.2991101985,Mose Navarra,L,180,ITA,27.1868583162,73,913,72,918,8,3015,185,326,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,293,101507,101490,1,,102153,102769,,,6-3 6-0,3,R16,Tomas Carbonell,R,178,ESP,33.1307323751,Daniel Orsanic,L,183,ARG,33.28678987,German Puentes,R,173,ESP,28.7665982204,Andres Schneiter,R,,ARG,25.4620123203,61,1055,55,1100,96,682,86,808,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,292,101341,101806,2,,102610,103990,,WC,6-2 3-6 6-4,3,R16,Pablo Albano,R,178,ARG,34.4558521561,Marc Kevin Goellner,R,196,GER,31.0061601643,Albert Costa,R,180,ESP,26.250513347,Tommy Robredo,R,180,ESP,19.4004106776,43,1256,84,820,352,120,161,378,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,291,102607,102287,3,,101826,102312,,,6-4 7-6,3,R16,Juan Balcells,R,190,ESP,26.264202601,Albert Portas,R,188,ESP,27.8576317591,Alex Lopez Moron,R,175,ESP,30.8227241615,Jairo Velasco Jr,R,183,ESP,27.6741957563,69,943,71,925,124,535,153,404,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,290,102251,102585,4,,102659,102852,,,7-6 7-6,3,R16,Mariano Hood,L,178,ARG,28.1122518823,Sebastian Prieto,R,180,ARG,26.3518138261,Ashley Fisher,R,183,AUS,25.9986310746,Lee Pearson,R,,AUS,25.0485968515,73,913,72,918,101,626,146,439,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,289,102135,102718,,,102042,103544,,,6-3 6-1,3,R16,Emilio Benfele Alvarez,R,183,ESP,28.8569472964,Enzo Artoni,R,,ITA,25.659137577,Brandon Coupe,R,183,USA,29.453798768,Andy Ram,R,180,ISR,21.4565366188,200,299,123,535,154,394,136,477,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,288,102405,102433,,WC,103487,103714,,WC,6-4 6-3,3,R16,Mahesh Bhupathi,R,185,IND,27.2991101985,Mose Navarra,L,180,ITA,27.1868583162,Federico Luzzi,R,188,ITA,21.7248459959,Andreas Vinciguerra,L,180,SWE,20.5941136208,8,3015,185,326,1021,14,360,115,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,287,103459,102587,,,102398,101758,,,6-3 7-5,3,R16,Jordan Kerr,R,180,AUS,21.9137577002,Grant Silcock,R,,AUS,26.3463381246,Massimo Bertolini,R,188,ITA,27.3210130048,Cristian Brandi,R,183,ITA,31.2908966461,106,592,116,548,130,490,133,486,,,,,,,,,,,,,,,,,,,,
2001-325,Palermo,Clay,32,A,20010924,286,101999,102881,,,102845,103264,,WC,W/O,3,R16,Petr Kovacka,R,,CZE,29.7549623546,David Skoch,R,183,CZE,24.8815879535,Carlos Moya,R,190,ESP,25.0759753593,Mariano Puerta,L,180,ARG,23.0143737166,160,380,117,548,139,470,378,105,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,300,101704,101097,,,102405,102233,3,,7-6 6-4,3,F,Ellis Ferreira,L,188,RSA,31.6714579055,Rick Leach,L,188,USA,36.8158795346,Mahesh Bhupathi,R,185,IND,27.3757700205,Leander Paes,R,178,IND,28.34770705,25,1985,34,1655,10,3030,16,2489,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,299,101704,101097,,,102110,102800,1,,7-6 6-2,3,SF,Ellis Ferreira,L,188,RSA,31.6714579055,Rick Leach,L,188,USA,36.8158795346,Daniel Nestor,L,190,CAN,29.1307323751,Nenad Zimonjic,R,190,SRB,25.3826146475,25,1985,34,1655,8,3285,19,2285,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,298,102405,102233,3,,102567,102730,,WC,6-3 6-3,3,SF,Mahesh Bhupathi,R,185,IND,27.3757700205,Leander Paes,R,178,IND,28.34770705,George Bastl,R,183,SUI,26.559890486,Ivo Heuberger,R,188,SUI,25.6728268309,10,3030,16,2489,185,323,147,457,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,297,102110,102800,1,,101565,102458,,,4-6 7-5 6-3,3,QF,Daniel Nestor,L,190,CAN,29.1307323751,Nenad Zimonjic,R,190,SRB,25.3826146475,Marius Barnard,R,188,RSA,32.7529089665,Jim Thomas,R,193,USA,27.0773442847,8,3285,19,2285,51,1170,58,1115,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,296,102405,102233,3,,102369,103096,,,4-6 6-3 6-4,3,QF,Mahesh Bhupathi,R,185,IND,27.3757700205,Leander Paes,R,178,IND,28.34770705,Julien Boutter,R,190,FRA,27.5482546201,Arnaud Clement,R,173,FRA,23.8466803559,10,3030,16,2489,92,710,46,1255,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,295,102567,102730,,WC,102374,102845,,WC,7-5 3-6 6-1,3,QF,George Bastl,R,183,SUI,26.559890486,Ivo Heuberger,R,188,SUI,25.6728268309,Alex Corretja,R,180,ESP,27.5318275154,Carlos Moya,R,190,ESP,25.1526351814,185,323,147,457,116,575,121,545,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,294,101704,101097,,,103819,103356,,WC,W/O,3,QF,Ellis Ferreira,L,188,RSA,31.6714579055,Rick Leach,L,188,USA,36.8158795346,Roger Federer,R,185,SUI,20.205338809,Michel Kratochvil,R,185,SUI,22.5434633812,25,1985,34,1655,55,1155,497,66,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,293,102110,102800,1,,102984,101327,,,6-4 3-6 7-6,3,R16,Daniel Nestor,L,190,CAN,29.1307323751,Nenad Zimonjic,R,190,SRB,25.3826146475,Martin Garcia,R,190,ARG,24.4736481862,Cyril Suk,R,180,CZE,34.7296372348,8,3285,19,2285,38,1430,37,1455,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,292,102567,102730,,WC,102664,101779,2,,7-6 6-2,3,R16,George Bastl,R,183,SUI,26.559890486,Ivo Heuberger,R,188,SUI,25.6728268309,Petr Pala,R,193,CZE,26.0561259411,Pavel Vizner,R,183,CZE,31.2717316906,185,323,147,457,14,2595,17,2480,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,291,102405,102233,3,,103115,102904,,,6-4 6-2,3,R16,Mahesh Bhupathi,R,185,IND,27.3757700205,Leander Paes,R,178,IND,28.34770705,Tomas Cibulec,R,180,CZE,23.7672826831,Leos Friedl,R,183,CZE,24.8049281314,10,3030,16,2489,59,1100,49,1200,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,290,103819,103356,,WC,102463,102422,4,,6-1 7-5,3,R16,Roger Federer,R,185,SUI,20.205338809,Michel Kratochvil,R,185,SUI,22.5434633812,Lucas Arnold Ker,R,180,ARG,27.0280629706,Michael Hill,R,188,AUS,27.3127994524,55,1155,497,66,32,1700,20,2235,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,289,101565,102458,,,104053,101543,,WC,7-6 6-4,3,R16,Marius Barnard,R,188,RSA,32.7529089665,Jim Thomas,R,193,USA,27.0773442847,Andy Roddick,R,188,USA,19.1457905544,Jeff Tarango,L,180,USA,32.9199178645,51,1170,58,1115,125,535,13,2660,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,288,102369,103096,,,102607,102287,,,7-6 6-4,3,R16,Julien Boutter,R,190,FRA,27.5482546201,Arnaud Clement,R,173,FRA,23.8466803559,Juan Balcells,R,190,ESP,26.340862423,Albert Portas,R,188,ESP,27.9342915811,92,710,46,1255,75,883,77,820,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,287,102374,102845,,WC,101341,101366,,,6-4 4-6 6-2,3,R16,Alex Corretja,R,180,ESP,27.5318275154,Carlos Moya,R,190,ESP,25.1526351814,Pablo Albano,R,178,ARG,34.5325119781,David Macpherson,L,175,AUS,34.3052703628,116,575,121,545,50,1200,39,1430,,,,,,,,,,,,,,,,,,,,
2001-328,Basel,Carpet,32,A,20011022,286,101704,101097,,,102610,103990,,AL,6-3 7-6,3,R16,Ellis Ferreira,L,188,RSA,31.6714579055,Rick Leach,L,188,USA,36.8158795346,Albert Costa,R,180,ESP,26.3271731691,Tommy Robredo,R,180,ESP,19.4770704997,25,1985,34,1655,266,185,155,408,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,300,101097,101366,3,,103080,103516,,,1-6 7-6 7-6,3,F,Rick Leach,L,188,USA,36.758384668,David Macpherson,L,175,AUS,34.2477754962,Paul Hanley,R,183,AUS,23.8850102669,Nathan Healey,R,180,AUS,21.5934291581,37,1410,45,1185,76,904,99,645,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,299,101097,101366,3,,102697,102852,,,6-3 6-1,3,SF,Rick Leach,L,188,USA,36.758384668,David Macpherson,L,175,AUS,34.2477754962,Stephen Huss,R,180,AUS,25.8097193703,Lee Pearson,R,,AUS,25.067761807,37,1410,45,1185,156,405,146,439,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,298,103080,103516,,,101647,102524,9,,7-5 6-2,3,SF,Paul Hanley,R,183,AUS,23.8850102669,Nathan Healey,R,180,AUS,21.5934291581,Byron Black,R,175,ZIM,31.9863107461,Neville Godwin,R,173,RSA,26.6666666667,76,904,99,645,34,1570,130,492,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,297,102697,102852,,,102529,102411,2,,3-6 6-3 6-3,3,QF,Stephen Huss,R,180,AUS,25.8097193703,Lee Pearson,R,,AUS,25.067761807,Thomas Shimada,R,178,JPN,26.6392881588,Myles Wakefield,R,196,RSA,27.3018480493,156,405,146,439,40,1310,47,1175,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,296,101097,101366,3,,101492,102751,,,7-5 7-6,3,QF,Rick Leach,L,188,USA,36.758384668,David Macpherson,L,175,AUS,34.2477754962,Sander Groen,L,190,NED,33.2922655715,Todd Perry,R,175,AUS,25.5414099932,37,1410,45,1185,115,564,163,377,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,295,101647,102524,9,,102187,101937,4,,7-6 6-3,3,QF,Byron Black,R,175,ZIM,31.9863107461,Neville Godwin,R,173,RSA,26.6666666667,John Laffnie De Jager,R,193,RSA,28.5420944559,Robbie Koenig,R,173,RSA,30.2422997947,34,1570,130,492,48,1170,53,1135,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,294,103080,103516,,,102775,103566,,,6-4 6-4,3,QF,Paul Hanley,R,183,AUS,23.8850102669,Nathan Healey,R,180,AUS,21.5934291581,Tim Crichton,R,,AUS,25.4620123203,Michael Llodra,L,190,FRA,21.3716632444,76,904,99,645,101,642,68,965,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,293,102529,102411,2,,101885,103188,,,6-2 4-6 6-4,3,R16,Thomas Shimada,R,178,JPN,26.6392881588,Myles Wakefield,R,196,RSA,27.3018480493,Wayne Arthurs,L,190,AUS,30.5407255305,Michael Russell,R,173,USA,23.4195756331,40,1310,47,1175,29,1865,235,219,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,292,101097,101366,3,,102443,103789,,,7-6 6-4,3,R16,Rick Leach,L,188,USA,36.758384668,David Macpherson,L,175,AUS,34.2477754962,Barry Cowan,L,188,GBR,27.1019849418,Irakli Labadze,L,188,GEO,20.3121149897,37,1410,45,1185,190,322,135,481,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,291,102187,101937,4,,102057,102659,,,4-6 6-3 6-2,3,R16,John Laffnie De Jager,R,193,RSA,28.5420944559,Robbie Koenig,R,173,RSA,30.2422997947,Devin Bowen,R,183,USA,29.3716632444,Ashley Fisher,R,183,AUS,26.0177960301,48,1170,53,1135,88,742,103,626,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,290,103080,103516,,,102388,101983,5,,6-3 6-2,3,R16,Paul Hanley,R,183,AUS,23.8850102669,Nathan Healey,R,180,AUS,21.5934291581,Simon Aspelin,R,185,SWE,27.3921971253,Andrew Kratzmann,R,193,AUS,29.9110198494,76,904,99,645,58,1105,49,1162,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,289,101647,102524,9,,102300,103131,,WC,6-1 6-3,3,R16,Byron Black,R,175,ZIM,31.9863107461,Neville Godwin,R,173,RSA,26.6666666667,Gouichi Motomura,R,173,JPN,27.7672826831,Michihisa Onoda,R,,JPN,23.665982204,34,1570,130,492,1215,7,436,84,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,288,102775,103566,,,103484,102076,,,6-3 6-2,3,R16,Tim Crichton,R,,AUS,25.4620123203,Michael Llodra,L,190,FRA,21.3716632444,James Blake,R,185,USA,21.7604380561,Mark Merklein,R,188,BAH,29.2594113621,101,642,68,965,140,465,95,686,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,287,101492,102751,,,102558,102458,,,6-4 3-6 6-3,3,R16,Sander Groen,L,190,NED,33.2922655715,Todd Perry,R,175,AUS,25.5414099932,Eric Taino,L,175,PHI,26.5407255305,Jim Thomas,R,193,USA,27.0198494182,115,564,163,377,114,564,63,1050,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,286,102697,102852,,,102023,101888,,,6-7 6-4 7-6,3,R16,Stephen Huss,R,180,AUS,25.8097193703,Lee Pearson,R,,AUS,25.067761807,Petr Luxa,R,190,CZE,29.5797399042,Daniel Vacek,R,190,CZE,30.5023956194,156,405,146,439,84,834,161,386,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,285,102775,103566,,,101424,102854,6,,7-6 6-1,3,R32,Tim Crichton,R,,AUS,25.4620123203,Michael Llodra,L,190,FRA,21.3716632444,Brent Haygarth,R,185,RSA,33.7631759069,Sjeng Schalken,R,193,NED,25.0622861054,101,642,68,965,107,595,24,2070,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,284,102697,102852,,,102925,102795,7,,6-3 6-7 6-1,3,R32,Stephen Huss,R,180,AUS,25.8097193703,Lee Pearson,R,,AUS,25.067761807,Justin Gimelstob,R,196,USA,24.6789869952,Scott Humphries,R,185,USA,25.3497604381,156,405,146,439,80,889,54,1117,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,283,102558,102458,,,102501,101602,8,,6-1 6-4,3,R32,Eric Taino,L,175,PHI,26.5407255305,Jim Thomas,R,193,USA,27.0198494182,Johan Landsberg,R,183,SWE,26.7542778919,Jack Waite,R,185,USA,32.4188911704,114,564,63,1050,77,896,91,700,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,282,101647,102524,9,,103248,102987,,,6-0 6-2,3,R32,Byron Black,R,175,ZIM,31.9863107461,Neville Godwin,R,173,RSA,26.6666666667,Harel Levy,R,185,ISR,23.1567419576,Andre Sa,R,185,BRA,24.4052019165,34,1570,130,492,158,395,83,858,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,281,101885,103188,,,101373,102694,,,7-6 6-3,3,R32,Wayne Arthurs,L,190,AUS,30.5407255305,Michael Russell,R,173,USA,23.4195756331,Karsten Braasch,L,180,GER,34.2176591376,Lars Burgsmuller,R,183,GER,25.8206707734,29,1865,235,219,64,1045,232,223,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,280,103484,102076,,,103792,103831,,WC,6-2 6-3,3,R32,James Blake,R,185,USA,21.7604380561,Mark Merklein,R,188,BAH,29.2594113621,Joji Miyao,U,,JPN,20.295687885,Yasuo Miyazaki,U,,JPN,20.090349076,140,465,95,686,,,,,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,279,102057,102659,,,103387,102863,,WC,7-6 4-6 6-1,3,R32,Devin Bowen,R,183,USA,29.3716632444,Ashley Fisher,R,183,AUS,26.0177960301,Paradorn Srichaphan,R,185,THA,22.2997946612,Takao Suzuki,R,175,JPN,25.029431896,88,742,103,626,570,52,335,126,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,278,102443,103789,,,102730,102783,,,6-4 6-4,3,R32,Barry Cowan,L,188,GBR,27.1019849418,Irakli Labadze,L,188,GEO,20.3121149897,Ivo Heuberger,R,188,SUI,25.6153319644,Rainer Schuettler,R,180,GER,25.4346338125,190,322,135,481,126,501,127,499,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,277,101492,102751,,,102982,103403,,WC,7-5 7-6,3,R32,Sander Groen,L,190,NED,33.2922655715,Todd Perry,R,175,AUS,25.5414099932,Yaoki Ishii,R,,JPN,24.424366872,Takahiro Terachi,R,,JPN,22.2340862423,115,564,163,377,292,156,443,82,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,276,103080,103516,,,102669,103356,,,6-3 3-6 6-0,3,R32,Paul Hanley,R,183,AUS,23.8850102669,Nathan Healey,R,180,AUS,21.5934291581,Noam Behr,L,188,ISR,25.9685147159,Michel Kratochvil,R,185,SUI,22.4859685147,76,904,99,645,152,415,527,61,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,275,102023,101888,,,102921,101806,,,6-3 7-5,3,R32,Petr Luxa,R,190,CZE,29.5797399042,Daniel Vacek,R,190,CZE,30.5023956194,Ota Fukarek,R,190,CZE,24.7008898015,Marc Kevin Goellner,R,196,GER,31.0253251198,84,834,161,386,108,591,89,726,,,,,,,,,,,,,,,,,,,,
2001-329,Tokyo,Hard,56,A,20011001,274,102300,103131,,WC,102667,104082,,WC,6-3 4-6 6-4,3,R32,Gouichi Motomura,R,173,JPN,27.7672826831,Michihisa Onoda,R,,JPN,23.665982204,Satoshi Iwabuchi,L,175,JPN,25.9849418207,Hiroki Kondo,R,,JPN,18.9048596851,1215,7,436,84,752,30,634,44,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,300,101373,102987,,,102023,103285,,,6-0 7-5,3,F,Karsten Braasch,L,180,GER,34.1984941821,Andre Sa,R,185,BRA,24.386036961,Petr Luxa,R,190,CZE,29.5605749487,Radek Stepanek,R,185,CZE,22.8254620123,76,892,93,688,88,736,64,1016,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,299,102023,103285,,,101647,102529,2,,2-6 7-5 6-3,3,SF,Petr Luxa,R,190,CZE,29.5605749487,Radek Stepanek,R,185,CZE,22.8254620123,Byron Black,R,175,ZIM,31.9671457906,Thomas Shimada,R,178,JPN,26.6201232033,88,736,64,1016,36,1500,40,1295,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,298,101373,102987,,,102388,101983,,,6-4 7-6,3,SF,Karsten Braasch,L,180,GER,34.1984941821,Andre Sa,R,185,BRA,24.386036961,Simon Aspelin,R,185,SWE,27.3730321697,Andrew Kratzmann,R,193,AUS,29.8918548939,76,892,93,688,57,1086,56,1092,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,297,101373,102987,,,102035,101889,1,,5-5 RET,3,QF,Karsten Braasch,L,180,GER,34.1984941821,Andre Sa,R,185,BRA,24.386036961,Jonas Bjorkman,R,183,SWE,29.5058179329,Todd Woodbridge,R,178,AUS,30.4804928131,76,892,93,688,1,4395,3,3905,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,296,101647,102529,2,,103498,102227,,WC,6-4 6-2,3,QF,Byron Black,R,175,ZIM,31.9671457906,Thomas Shimada,R,178,JPN,26.6201232033,Marat Safin,R,193,RUS,21.659137577,Sargis Sargsian,R,180,ARM,28.3093771389,36,1500,40,1295,81,880,359,115,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,295,102023,103285,,,101097,101366,3,,7-6 7-6,3,QF,Petr Luxa,R,190,CZE,29.5605749487,Radek Stepanek,R,185,CZE,22.8254620123,Rick Leach,L,188,USA,36.7392197125,David Macpherson,L,175,AUS,34.2286105407,88,736,64,1016,38,1375,49,1150,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,294,102388,101983,,,101885,103080,4,,6-7 7-6 7-6,3,QF,Simon Aspelin,R,185,SWE,27.3730321697,Andrew Kratzmann,R,193,AUS,29.8918548939,Wayne Arthurs,L,190,AUS,30.5215605749,Paul Hanley,R,183,AUS,23.8658453114,57,1086,56,1092,29,1865,77,891,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,293,102035,101889,1,,102795,102458,,,7-6 6-2,3,R16,Jonas Bjorkman,R,183,SWE,29.5058179329,Todd Woodbridge,R,178,AUS,30.4804928131,Scott Humphries,R,185,USA,25.3305954825,Jim Thomas,R,193,USA,27.0006844627,1,4395,3,3905,52,1117,62,1050,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,292,101647,102529,2,,102057,102076,,,6-4 6-4,3,R16,Byron Black,R,175,ZIM,31.9671457906,Thomas Shimada,R,178,JPN,26.6201232033,Devin Bowen,R,183,USA,29.3524982888,Mark Merklein,R,188,BAH,29.2402464066,36,1500,40,1295,85,812,94,686,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,291,101097,101366,3,,102187,101937,,,3-6 7-6 6-1,3,R16,Rick Leach,L,188,USA,36.7392197125,David Macpherson,L,175,AUS,34.2286105407,John Laffnie De Jager,R,193,RSA,28.5229295003,Robbie Koenig,R,173,RSA,30.2231348392,38,1375,49,1150,47,1170,51,1135,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,290,101885,103080,4,,103102,109658,,WC,6-4 6-4,3,R16,Wayne Arthurs,L,190,AUS,30.5215605749,Paul Hanley,R,183,AUS,23.8658453114,John Hui,R,,HKG,23.7234770705,Anthony Ross,R,,AUS,24.7638603696,29,1865,77,891,371,110,357,117,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,289,102388,101983,,,102925,101492,,,6-3 6-1,3,R16,Simon Aspelin,R,185,SWE,27.3730321697,Andrew Kratzmann,R,193,AUS,29.8918548939,Justin Gimelstob,R,196,USA,24.6598220397,Sander Groen,L,190,NED,33.273100616,57,1086,56,1092,79,889,110,572,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,288,101373,102987,,,102703,102821,,WC,6-0 7-6,3,R16,Karsten Braasch,L,180,GER,34.1984941821,Andre Sa,R,185,BRA,24.386036961,Hyung Taik Lee,R,180,KOR,25.7248459959,Cecil Mamiit,R,173,PHI,25.2429842574,76,892,93,688,405,93,384,103,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,287,102023,103285,,,102501,101602,,,6-4 7-6,3,R16,Petr Luxa,R,190,CZE,29.5605749487,Radek Stepanek,R,185,CZE,22.8254620123,Johan Landsberg,R,183,SWE,26.7351129363,Jack Waite,R,185,USA,32.3997262149,88,736,64,1016,74,911,89,714,,,,,,,,,,,,,,,,,,,,
2001-336,Hong Kong,Hard,32,A,20010924,286,102227,103498,,WC,103248,103387,,WC,6-4 3-6 7-5,3,R16,Sargis Sargsian,R,180,ARM,28.3093771389,Marat Safin,R,193,RUS,21.659137577,Harel Levy,R,185,ISR,23.1375770021,Paradorn Srichaphan,R,185,THA,22.2806297057,359,115,81,880,155,390,619,47,,,,,,,,,,,,,,,,,,,,
2001-337,Vienna,Hard,32,A,20011008,300,102093,103285,,,102562,101866,1,,6-3 6-2,3,F,Martin Damm,R,188,CZE,29.1854893908,Radek Stepanek,R,185,CZE,22.8637919233,Jiri Novak,R,190,CZE,26.5489390828,David Rikl,L,178,CZE,30.6119096509,67,999,58,1100,6,3505,5,3605,,,,,,,,,,,,,,,,,,,,
2001-337,Vienna,Hard,32,A,20011008,299,102562,101866,1,,101668,101888,,,7-6 6-3,3,SF,Jiri Novak,R,190,CZE,26.5489390828,David Rikl,L,178,CZE,30.6119096509,Peter Nyborg,R,190,SWE,31.8220396988,Daniel Vacek,R,190,CZE,30.5215605749,6,3505,5,3605,888,19,155,411,,,,,,,,,,,,,,,,,,,,
2001-337,Vienna,Hard,32,A,20011008,298,102093,103285,,,102664,101779,3,,6-4 6-4,3,SF,Martin Damm,R,188,CZE,29.1854893908,Radek Stepanek,R,185,CZE,22.8637919233,Petr Pala,R,193,CZE,26.0177960301,Pavel Vizner,R,183,CZE,31.2334017796,67,999,58,1100,13,2605,16,2490,,,,,,,,,,,,,,,,,,,,
2001-337,Vienna,Hard,32,A,20011008,297,102562,101866,1,,102610,103990,,WC,6-2 6-4,3,QF,Jiri Novak,R,190,CZE,26.5489390828,David Rikl,L,178,CZE,30.6119096509,Albert Costa,R,180,ESP,26.288843258,Tommy Robredo,R,180,ESP,19.4387405886,6,3505,5,3605,339,125,175,344,,,,,,,,,,,,,,,,,,,,
