tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1887-540,Wimbledon,Grass,16,G,18870702,16,113967,,,Herbert Fortescue Lawford,,,GBR,36.13141684,114015,,,William Charles Renshaw,,,GBR,26.49144422,W/O,5,CR,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,1,116896,,,Hc Coulter,,,USA,,116888,,,Wr Weeden,,,USA,,W/O,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,2,116577,,,Quincy Adams Shaw Jr,,,USA,18.0698152,116677,,,Ae Wright,,,USA,,W/O,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,3,116714,,,George Richmond Fearing Jr,,,USA,,116897,,,Wilfred Lewis,,,USA,,6-4 6-4 6-0,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,4,116898,,,Ce Garrett,,,USA,,116674,,,P Manchester,,,USA,,6-0 6-2 6-0,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,5,116899,,,Robert Livingston Beeckman,,,USA,,115713,,,Mantell Fielding,,,USA,,6-4 6-4 6-0,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,6,116900,,,Howard Augustus Taylor,,,USA,21.7522245,114593,,,Oliver Samuel Campbell,,,USA,16.49555099,6-3 6-2 7-5,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,7,116200,,,Nh Emmons,,,USA,,116611,,,Wh Barnes,,,USA,,6-1 6-4 6-1,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,8,116901,,,Wl Thacher,,,USA,,116902,,,W Cushman,,,USA,,12-10 5-7 6-1 6-3,5,R32,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,9,116886,,,Frederick S Mansfield,,,USA,,116896,,,Hc Coulter,,,USA,,6-2 8-6 6-1,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,10,116714,,,George Richmond Fearing Jr,,,USA,,116898,,,Ce Garrett,,,USA,,8-6 3-6 6-4 6-1,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,11,115693,,,Henry Warner Slocum Jr,,,USA,25.24298426,116899,,,Robert Livingston Beeckman,,,USA,,6-2 4-6 8-7 6-3,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,12,116900,,,Howard Augustus Taylor,,,USA,21.7522245,116903,,,Ganson Depew,,,USA,,6-1 6-4 6-3,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,13,116684,,,Philip Shelton Sears,,,USA,19.78370979,114668,,,Fiske Warren,,,GBR,,6-3 6-2 6-0,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,14,116893,,,Godfrey Malbone Brinley,,,USA,22.75427789,116200,,,Nh Emmons,,,USA,,6-4 6-1 6-2,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,15,116901,,,Wl Thacher,,,USA,,116590,,,Frederick Winslow Taylor,,,USA,31.42778919,6-3 9-7 6-3,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,16,116665,,,Joseph Sill Clark,,,USA,25.73305955,116577,,,Quincy Adams Shaw Jr,,,USA,18.0698152,8-6 6-3 8-6,5,R16,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,17,116665,,,Joseph Sill Clark,,,USA,25.73305955,116886,,,Frederick S Mansfield,,,USA,,3-6 6-2 6-8 6-1 6-4,5,QF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,18,115693,,,Henry Warner Slocum Jr,,,USA,25.24298426,116714,,,George Richmond Fearing Jr,,,USA,,6-1 7-5 6-2,5,QF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,19,116900,,,Howard Augustus Taylor,,,USA,21.7522245,116684,,,Philip Shelton Sears,,,USA,19.78370979,6-1 1-6 6-3 6-1,5,QF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,20,116901,,,Wl Thacher,,,USA,,116893,,,Godfrey Malbone Brinley,,,USA,22.75427789,6-4 8-6 3-6 6-4,5,QF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,21,115693,,,Henry Warner Slocum Jr,,,USA,25.24298426,116665,,,Joseph Sill Clark,,,USA,25.73305955,6-8 6-4 6-3 6-3,5,SF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,22,116900,,,Howard Augustus Taylor,,,USA,21.7522245,116901,,,Wl Thacher,,,USA,,6-3 6-1 6-1,5,SF,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,23,115693,,,Henry Warner Slocum Jr,,,USA,25.24298426,116900,,,Howard Augustus Taylor,,,USA,21.7522245,12-10 7-5 6-4,5,F,,,,,,,,,,,,,,
1887-560,US Open,Grass,32,G,18870825,24,114659,,,Richard Dudley Sears,,,USA,25.82888433,115693,,,Henry Warner Slocum Jr,,,USA,25.24298426,6-1 6-3 6-2,5,CR,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,1,114581,,,Willoughby James Hamilton,,,IRL,23.57563313,114552,,,Ernest George Meers,,,GBR,,7-5 4-6 6-4 6-2,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,2,114579,,,Frederick A Bowlby,,,GBR,,114629,,,Tom Campion,,,IRL,27.82477755,6-3 0-6 6-2 5-7 6-4,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,3,114015,,,William Charles Renshaw,,,GBR,27.50718686,114360,,,Herbert Chipp,,,GBR,38.50513347,6-4 6-4 6-2,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,4,114590,,,Harry Grove,,,GBR,26.16837782,114538,,,Harry Sibthorpe Barlow,,,GBR,28.25462012,7-5 6-4 7-5,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,5,114632,,,Charles Gladstone Eames,,,GBR,27.54825462,114341,,,Alfred E Walker,,,GBR,23.1266256,6-2 5-7 6-1 7-5,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,6,114555,,,Ernest Wool Lewis,,,GBR,21.25667351,114633,,,Patrick Bowes  Lyon,,,GBR,25.34154689,6-1 6-2 6-3,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,7,114586,,,Charles Hoadley Ashe Ross,,,GBR,35.95893224,114358,,,Oswald Milne,,,GBR,,6-8 6-4 7-5 6-2,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,8,114577,,,Harry Stanley Scrivener,,,GBR,22.7652293,114634,,,Michael Gallwey Mcnamara,,,IRL,,6-4 6-4 1-6 6-3,5,R32,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,9,113992,,,Ernest Renshaw,,,GBR,27.50718686,114542,,,George Richmond Mewburn,,,GBR,23.39219713,6-1 6-4 7-5,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,10,114578,,,Herbert William Wrangham Wilberforce,,,GBR,24.41067762,114585,,,Charles Lacy Sweet,,,GBR,27.44969199,4-6 6-3 6-0 4-6 6-1,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,11,114581,,,Willoughby James Hamilton,,,IRL,23.57563313,114579,,,Frederick A Bowlby,,,GBR,,6-1 6-1 6-4,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,12,114015,,,William Charles Renshaw,,,GBR,27.50718686,114590,,,Harry Grove,,,GBR,26.16837782,5-7 14-12 6-3 6-2,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,13,114555,,,Ernest Wool Lewis,,,GBR,21.25667351,114632,,,Charles Gladstone Eames,,,GBR,27.54825462,6-1 6-0 6-3,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,14,114577,,,Harry Stanley Scrivener,,,GBR,22.7652293,114586,,,Charles Hoadley Ashe Ross,,,GBR,35.95893224,6-3 7-5 9-7,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,15,114564,,,William C Taylor,,,GBR,,113585,,,Wentworth Gore,,,GBR,20.5119781,3-6 3-6 6-2 6-3 6-3,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,16,114580,,,Frederick Lawrence Rawson,,,GBR,28.94729637,114582,,,Athur George Ziffo,,,GBR,19.90417522,10-8 6-3 3-0 RET,5,R16,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,17,113992,,,Ernest Renshaw,,,GBR,27.50718686,114578,,,Herbert William Wrangham Wilberforce,,,GBR,24.41067762,4-6 6-3 7-5 4-6 6-0,5,QF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,18,114581,,,Willoughby James Hamilton,,,IRL,23.57563313,114015,,,William Charles Renshaw,,,GBR,27.50718686,5-7 7-5 6-4 6-2,5,QF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,19,114555,,,Ernest Wool Lewis,,,GBR,21.25667351,114577,,,Harry Stanley Scrivener,,,GBR,22.7652293,7-5 6-3 6-1,5,QF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,20,114564,,,William C Taylor,,,GBR,,114580,,,Frederick Lawrence Rawson,,,GBR,28.94729637,6-4 6-0 4-6 4-6 6-1,5,QF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,21,113992,,,Ernest Renshaw,,,GBR,27.50718686,114581,,,Willoughby James Hamilton,,,IRL,23.57563313,7-5 7-5 5-7 6-3,5,SF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,22,114555,,,Ernest Wool Lewis,,,GBR,21.25667351,114564,,,William C Taylor,,,GBR,,9-7 6-4 6-4,5,SF,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,23,113992,,,Ernest Renshaw,,,GBR,27.50718686,114555,,,Ernest Wool Lewis,,,GBR,21.25667351,7-9 6-1 8-6 6-4,5,F,,,,,,,,,,,,,,
1888-540,Wimbledon,Grass,32,G,18880707,24,113992,,,Ernest Renshaw,,,GBR,27.50718686,113967,,,Herbert Fortescue Lawford,,,GBR,37.14715948,6-3 7-5 6-0,5,CR,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,1,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,116668,,,Charles A Chase,,,USA,,5-7 6-2 1-6 6-2 6-3,5,PR,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,2,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,116611,,,Wh Barnes,,,USA,,6-2 6-0 6-0,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,3,116665,,,Joseph Sill Clark,,,USA,26.72142368,116672,,,Flv Hoppin,,,USA,,6-3 3-6 6-1 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,4,114649,,,James Dwight,,,USA,36.10130048,116590,,,Frederick Winslow Taylor,,,USA,32.41615332,6-3 6-1 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,5,116675,,,Emerson B Tuttle,,,USA,,116889,,,Cf Stickney,,,USA,,W/O,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,6,116890,,,Cp Wilbur,,,USA,,116891,,,C Beatty,,,USA,,6-3 6-3 9-7,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,7,114593,,,Oliver Samuel Campbell,,,USA,17.48391513,114458,,,Wd Waller,,,GBR,,7-5 6-3 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,8,115713,,,Mantell Fielding,,,USA,,114668,,,Fiske Warren,,,GBR,,6-1 6-2 6-3,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,9,115977,,,George Winthrop Lee,,,USA,21.47843943,116888,,,Wr Weeden,,,USA,,6-4 7-5 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,10,116684,,,Philip Shelton Sears,,,USA,20.77207392,116621,,,Wl Jennings,,,USA,,6-2 6-3 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,11,116081,,,John A Ryerson,,,USA,,116892,,,A Hubbard,,,USA,,8-6 6-3 3-6 6-0,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,12,116093,,,Butler B Lamb,,,USA,,114663,,,Arthur L Rives,,,USA,,6-1 6-2 6-1,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,13,113989,,,Ha Taylor,,,GBR,,116673,,,Fa Kellogg,,,USA,,W/O,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,14,116882,,,Rb Hale,,,USA,,116893,,,Godfrey Malbone Brinley,,,USA,23.74264203,W/O,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,15,116894,,,Palmer E Presbry,,,USA,,115720,,,Thomas Suffern Tailer,,,USA,20.70362765,19-21 8-6 6-1 3-6 6-4,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,16,116599,,,Arthur L Williston,,,USA,,116589,,,Valentine Gill Hall,,,USA,20.77207392,6-4 6-8 7-5 3-6 6-2,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,17,116677,,,Ae Wright,,,USA,,116895,,,John Brown,,,GBR,,6-2 6-3 6-3,5,R32,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,18,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,116665,,,Joseph Sill Clark,,,USA,26.72142368,6-2 6-3 6-2,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,19,114649,,,James Dwight,,,USA,36.10130048,116675,,,Emerson B Tuttle,,,USA,,6-1 6-0 6-1,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,20,114593,,,Oliver Samuel Campbell,,,USA,17.48391513,116890,,,Cp Wilbur,,,USA,,6-2 6-1 6-3,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,21,116684,,,Philip Shelton Sears,,,USA,20.77207392,115977,,,George Winthrop Lee,,,USA,21.47843943,8-6 6-0 6-4,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,22,116081,,,John A Ryerson,,,USA,,116093,,,Butler B Lamb,,,USA,,6-2 6-0 3-6 11-9,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,23,113989,,,Ha Taylor,,,GBR,,116882,,,Rb Hale,,,USA,,6-1 6-1 6-1,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,24,116599,,,Arthur L Williston,,,USA,,116894,,,Palmer E Presbry,,,USA,,2-6 6-4 6-4 6-4,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,25,116677,,,Ae Wright,,,USA,,115713,,,Mantell Fielding,,,USA,,2-6 6-2 6-1 6-1,5,R16,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,26,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,114649,,,James Dwight,,,USA,36.10130048,4-6 6-3 6-0 6-2,5,QF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,27,113989,,,Ha Taylor,,,GBR,,116599,,,Arthur L Williston,,,USA,,6-2 6-3 7-5,5,QF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,28,116684,,,Philip Shelton Sears,,,USA,20.77207392,116081,,,John A Ryerson,,,USA,,8-6 6-0 6-4,5,QF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,29,114593,,,Oliver Samuel Campbell,,,USA,17.48391513,116677,,,Ae Wright,,,USA,,4-6 6-3 1-6 8-6 6-2,5,QF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,30,113989,,,Ha Taylor,,,GBR,,116684,,,Philip Shelton Sears,,,USA,20.77207392,5-7 6-4 6-2 6-2,5,SF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,31,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,114593,,,Oliver Samuel Campbell,,,USA,17.48391513,6-2 6-3 6-4,5,SF,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,32,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,113989,,,Ha Taylor,,,GBR,,6-4 6-1 6-0,5,F,,,,,,,,,,,,,,
1888-560,US Open,Grass,R,G,18880820,33,115693,,,Henry Warner Slocum Jr,,,USA,26.23134839,114659,,,Richard Dudley Sears,,,USA,26.81724846,W/O,5,CR,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,1,114267,,,George Whiteside Hillyard,,,GBR,25.39904175,114017,,,Lyttleton Stewart Forbes Winslow,,,GBR,45.41546886,6-4 6-3 6-3,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,2,114579,,,Frederick A Bowlby,,,GBR,,114552,,,Ernest George Meers,,,GBR,,W/O,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,3,114538,,,Harry Sibthorpe Barlow,,,GBR,29.23750856,114627,,,Fa Darbishire,,,GBR,,6-4 6-1 8-6,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,4,114590,,,Harry Grove,,,GBR,27.15126626,114580,,,Frederick Lawrence Rawson,,,GBR,29.9301848,W/O,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,5,114578,,,Herbert William Wrangham Wilberforce,,,GBR,25.39356605,113585,,,Wentworth Gore,,,GBR,21.49486653,6-0 6-3 6-1,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,6,114557,,,Manliffe Francis Goodbody,,,IRL,20.61054073,114628,,,Harold S Stone,,,GBR,,6-4 4-6 6-3 6-3,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,7,114564,,,William C Taylor,,,GBR,,114341,,,Alfred E Walker,,,GBR,24.10951403,6-0 3-6 3-6 6-4 6-4,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,8,114015,,,William Charles Renshaw,,,GBR,28.49007529,114565,,,Edward James Avory,,,GBR,,6-2 6-3 6-2,5,R32,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,9,114555,,,Ernest Wool Lewis,,,GBR,22.23956194,114629,,,Tom Campion,,,IRL,28.80766598,6-1 6-1 6-1,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,10,114581,,,Willoughby James Hamilton,,,IRL,24.55852156,114630,,,James Baldwin,,,GBR,,W/O,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,11,114267,,,George Whiteside Hillyard,,,GBR,25.39904175,114579,,,Frederick A Bowlby,,,GBR,,6-3 4-6 6-4 13-11,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,12,114538,,,Harry Sibthorpe Barlow,,,GBR,29.23750856,114590,,,Harry Grove,,,GBR,27.15126626,6-8 6-4 6-4 3-6 9-7,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,13,114015,,,William Charles Renshaw,,,GBR,28.49007529,114578,,,Herbert William Wrangham Wilberforce,,,GBR,25.39356605,6-4 7-5 6-0,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,14,114557,,,Manliffe Francis Goodbody,,,IRL,20.61054073,114564,,,William C Taylor,,,GBR,,3-6 6-4 9-7 6-2,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,15,113967,,,Herbert Fortescue Lawford,,,GBR,38.13004791,114185,,,Arthur Westlake Andrews,,,GBR,20.55030801,6-1 6-3 6-1,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,16,114582,,,Athur George Ziffo,,,GBR,20.88706366,114631,,,William Herbert Cohen,,,GBR,,6-3 6-1 6-1,5,R16,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,17,114581,,,Willoughby James Hamilton,,,IRL,24.55852156,114555,,,Ernest Wool Lewis,,,GBR,22.23956194,4-6 7-5 6-3 5-7 6-4,5,QF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,18,114538,,,Harry Sibthorpe Barlow,,,GBR,29.23750856,114267,,,George Whiteside Hillyard,,,GBR,25.39904175,7-5 6-2 6-4,5,QF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,19,114015,,,William Charles Renshaw,,,GBR,28.49007529,114557,,,Manliffe Francis Goodbody,,,IRL,20.61054073,7-5 6-4 6-4,5,QF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,20,113967,,,Herbert Fortescue Lawford,,,GBR,38.13004791,114582,,,Athur George Ziffo,,,GBR,20.88706366,6-2 6-2 6-0,5,QF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,21,114538,,,Harry Sibthorpe Barlow,,,GBR,29.23750856,114581,,,Willoughby James Hamilton,,,IRL,24.55852156,3-6 6-3 2-6 6-3 6-3,5,SF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,22,114015,,,William Charles Renshaw,,,GBR,28.49007529,113967,,,Herbert Fortescue Lawford,,,GBR,38.13004791,7-5 5-7 6-3 6-2,5,SF,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,23,114015,,,William Charles Renshaw,,,GBR,28.49007529,114538,,,Harry Sibthorpe Barlow,,,GBR,29.23750856,3-6 5-7 8-6 10-8 8-6,5,F,,,,,,,,,,,,,,
1889-540,Wimbledon,Grass,32,G,18890701,24,114015,,,William Charles Renshaw,,,GBR,28.49007529,113992,,,Ernest Renshaw,,,GBR,28.49007529,6-4 6-1 3-6 6-0,5,CR,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,1,116668,,,Charles A Chase,,,USA,,116881,,,Fos Reade,,,USA,,6-0 6-3 6-1,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,2,116882,,,Rb Hale,,,USA,,114663,,,Arthur L Rives,,,USA,,6-2 6-2 6-1,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,3,116883,,,Rodmond Vernon Beach,,,USA,24.26009582,116590,,,Frederick Winslow Taylor,,,USA,33.41820671,6-2 6-2 8-6,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,4,116577,,,Quincy Adams Shaw Jr,,,USA,20.06023272,116677,,,Ae Wright,,,USA,,7-9 7-5 6-3 6-4,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,5,116081,,,John A Ryerson,,,USA,,116599,,,Arthur L Williston,,,USA,,6-0 5-7 6-0 7-5,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,6,116030,,,Wallace Percy Knapp,,,USA,26.03969884,115713,,,Mantell Fielding,,,USA,,6-2 8-6 4-6 6-2,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,7,114584,,,Deane Miller,,,USA,,116583,,,Robert C Sands,,,USA,,6-4 8-6 6-1,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,8,116714,,,George Richmond Fearing Jr,,,USA,,116884,,,Ww Reece,,,USA,,6-3 6-2 6-4,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,9,116672,,,Flv Hoppin,,,USA,,116885,,,Sc Fox,,,USA,,6-3 6-0 6-1,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,10,116886,,,Frederick S Mansfield,,,USA,,115720,,,Thomas Suffern Tailer,,,USA,21.70568104,9-7 6-0 6-1,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,11,114592,,,Mr Wright,,,GBR,,116688,,,Ew Gould Jr,,,USA,,6-3 6-0 6-2,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,12,114552,,,Ernest George Meers,,,GBR,,115697,,,Charles Edward Sands,,,USA,23.66324435,6-4 6-3 6-4,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,13,116691,,,Samuel Thompson Chase,,,USA,20.93360712,116887,,,George A Hurd,,,USA,,8-6 6-4 2-6 6-4,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,14,116665,,,Joseph Sill Clark,,,USA,27.72347707,116888,,,Wr Weeden,,,USA,,6-3 7-5 6-4,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,15,113989,,,Ha Taylor,,,GBR,,116000,,,Robert Palmer Huntington Jr,,,USA,20.59685147,6-3 6-3 6-0,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,16,114593,,,Oliver Samuel Campbell,,,USA,18.48596851,114636,,,Ev Thompson,,,GBR,,6-4 6-1 6-2,5,R32,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,17,116668,,,Charles A Chase,,,USA,,116882,,,Rb Hale,,,USA,,6-4 6-0 6-3,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,18,116577,,,Quincy Adams Shaw Jr,,,USA,20.06023272,116883,,,Rodmond Vernon Beach,,,USA,24.26009582,7-9 6-4 6-0 6-2,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,19,116030,,,Wallace Percy Knapp,,,USA,26.03969884,116081,,,John A Ryerson,,,USA,,7-5 8-6 6-2,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,20,114584,,,Deane Miller,,,USA,,116714,,,George Richmond Fearing Jr,,,USA,,6-2 6-2 6-3,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,21,116886,,,Frederick S Mansfield,,,USA,,116672,,,Flv Hoppin,,,USA,,7-5 6-0 6-1,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,22,114552,,,Ernest George Meers,,,GBR,,114592,,,Mr Wright,,,GBR,,7-5 6-3 6-4,5,R16,,,,,,,,,,,,,,
1889-560,US Open,Grass,32,G,18890821,23,116665,,,Joseph Sill Clark,,,USA,27.72347707,116691,,,Samuel Thompson Chase,,,USA,20.93360712,2-6 6-1 0-6 6-4 7-5,5,R16,,,,,,,,,,,,,,
