tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2000-M-SA-GRE-01A-2000d,Greece Masters 4,Hard,32,S,20000228,031,102734,1,,Lior Mor,R,175,ISR,23.9972621492,209,161,103503,4,,Robin Vik,R,183,CZE,20.0629705681,390,69,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,001,103611,,,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,102721,,,Alessandro Tombolini,R,,ITA,24.0876112252,1010,5,6-0 2-6 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,002,102944,,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,103278,,,Michel Deville,R,,BEL,21.3552361396,928,6,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,003,103808,,,Potito Starace,R,188,ITA,18.6447638604,946,6,103437,,Q,Francesco Piccari,R,,ITA,20.4955509925,1079,3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,004,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,101636,,,Wade Mcguire,R,188,USA,30.546201232,447,55,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,005,103849,,,Francesco Aldi,R,175,ITA,18.4668035592,685,17,102757,,,Nunzio Di Pietro,R,,ITA,23.947980835,1079,3,7-6(5) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,006,102870,,,Giuseppe Montenet,R,,ITA,23.4058863792,1205,2,103749,,Q,Laszlo Fono,R,,HUN,18.9075975359,981,6,3-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,007,103857,,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,008,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,009,102243,1,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103611,,,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,6-7(10) 6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,010,102944,,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,103035,8,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,011,103808,,,Potito Starace,R,188,ITA,18.6447638604,946,6,102400,3,,Elia Grossi,R,,ITA,25.7577002053,360,79,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,012,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,103823,5,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,013,102690,6,,Matteo Colla,R,,ITA,24.2847364819,446,55,103849,,,Francesco Aldi,R,175,ITA,18.4668035592,685,17,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,014,102590,4,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,102870,,,Giuseppe Montenet,R,,ITA,23.4058863792,1205,2,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,015,102391,7,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,103857,,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,016,103524,2,,Diego Alvarez,U,,ARG,20.0,664,18,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,6-4 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,017,102243,1,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,102944,,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,018,103808,,,Potito Starace,R,188,ITA,18.6447638604,946,6,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,019,102690,6,,Matteo Colla,R,,ITA,24.2847364819,446,55,102590,4,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,020,102391,7,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,103524,2,,Diego Alvarez,U,,ARG,20.0,664,18,2-6 6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,021,102243,1,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103808,,,Potito Starace,R,188,ITA,18.6447638604,946,6,7-5 6-0,3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,022,102391,7,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,102690,6,,Matteo Colla,R,,ITA,24.2847364819,446,55,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000a,Italy 1 Masters 1,Clay,24,S,20000311,023,102243,1,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,102391,7,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,6-3 6-0,3,F,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,001,103524,1,,Diego Alvarez,U,,ARG,20.0,664,18,103901,,Q,Alessandro Piccari,U,,ITA,18.1711156742,,,7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,002,103823,,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,102944,,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,6-3 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,003,102721,,Q,Alessandro Tombolini,R,,ITA,24.0876112252,1010,5,104174,,WC,Alessandro Accardo,U,,ITA,16.8514715948,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,004,102391,8,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,103808,,,Potito Starace,R,188,ITA,18.6447638604,946,6,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,005,103756,,WC,Stefano Mocci,R,,ITA,18.8747433265,1306,1,102690,3,,Matteo Colla,R,,ITA,24.2847364819,446,55,3-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,006,103611,,,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,108226,,WC,Sebastian Romano,R,,ARG,,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,007,103452,,Q,Igor Brukner,R,,CZE,20.4216290212,743,14,103278,,,Michel Deville,R,,BEL,21.3552361396,928,6,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,008,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103857,,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,009,102646,6,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,103749,,Q,Laszlo Fono,R,,HUN,18.9075975359,981,6,6-4 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,010,103035,,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,102499,,Q,Gianluca Bolognino,U,,ITA,25.1991786448,1306,1,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,011,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,102583,,Q,Marco Monnecchi,R,,ITA,24.8240930869,610,24,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,012,102590,4,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,103437,,Q,Francesco Piccari,R,,ITA,20.4955509925,1079,3,7-6(6) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,013,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,103716,7,,Uros Vico,R,188,ITA,19.0417522245,560,32,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,014,103849,,Q,Francesco Aldi,R,175,ITA,18.4668035592,685,17,102870,,,Giuseppe Montenet,R,,ITA,23.4058863792,1205,2,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,015,101636,,,Wade Mcguire,R,188,USA,30.546201232,447,55,102613,,WC,Francesco Cina,R,,ITA,24.6844626968,,,6-2 3-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,016,102243,2,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,102757,,,Nunzio Di Pietro,R,,ITA,23.947980835,1079,3,7-6(5) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,017,103823,,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,103524,1,,Diego Alvarez,U,,ARG,20.0,664,18,6-4 4-6 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,018,102391,8,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,102721,,Q,Alessandro Tombolini,R,,ITA,24.0876112252,1010,5,6-3 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,019,103611,,,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,103756,,WC,Stefano Mocci,R,,ITA,18.8747433265,1306,1,7-6(8) 5-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,020,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103452,,Q,Igor Brukner,R,,CZE,20.4216290212,743,14,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,021,103035,,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,102646,6,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,022,102590,4,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,023,103849,,Q,Francesco Aldi,R,175,ITA,18.4668035592,685,17,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,3-6 6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,024,102243,2,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,101636,,,Wade Mcguire,R,188,USA,30.546201232,447,55,7-5 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,025,103823,,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,102391,8,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,4-6 7-5 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,026,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103611,,,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,6-2 1-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,027,103035,,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,102590,4,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,7-5 3-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,028,102243,2,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103849,,Q,Francesco Aldi,R,175,ITA,18.4668035592,685,17,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,029,103823,,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,6-2 7-6(5),3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,030,102243,2,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103035,,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000b,Italy 1 Masters 2,Clay,32,S,20000311,031,102243,2,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103823,,,Denis Gremelmayr,L,183,GER,18.5544147844,1160,2,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,001,103035,1,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,102391,,,Charles Edouard Maria,R,,FRA,25.8015058179,648,20,7-5 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,002,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,102583,,,Marco Monnecchi,R,,ITA,24.8240930869,610,24,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,003,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,102721,,Q,Alessandro Tombolini,R,,ITA,24.0876112252,1010,5,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,004,101636,7,,Wade Mcguire,R,188,USA,30.546201232,447,55,103901,,WC,Alessandro Piccari,U,,ITA,18.1711156742,,,6-1 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,005,103857,3,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,103773,,Q,Markus Kanellos,R,,AUT,18.8145106092,1149,3,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,006,102870,,Q,Giuseppe Montenet,R,,ITA,23.4058863792,1205,2,102745,,,Daniele Ceraudo,R,,ITA,23.9808350445,826,10,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,007,102613,,WC,Francesco Cina,R,,ITA,24.6844626968,,,102944,,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,008,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103437,,Q,Francesco Piccari,R,,ITA,20.4955509925,1079,3,6-2 6-7(7) 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,009,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,103520,6,,Pavel Snobel,L,190,CZE,20.0191649555,415,62,6-4 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,010,102757,,WC,Nunzio Di Pietro,R,,ITA,23.947980835,1079,3,103749,,Q,Laszlo Fono,R,,HUN,18.9075975359,981,6,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,011,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,103518,,,Cyril Martin,R,,FRA,20.0191649555,760,13,6-3 2-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,012,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,102243,4,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,2-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,013,102690,8,,Matteo Colla,R,,ITA,24.2847364819,446,55,103611,,Q,Giancarlo Petrazzuolo,R,,ITA,19.5783709788,836,9,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,014,103278,,Q,Michel Deville,R,,BEL,21.3552361396,928,6,103849,,,Francesco Aldi,R,175,ITA,18.4668035592,685,17,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,015,103808,,WC,Potito Starace,R,188,ITA,18.6447638604,946,6,103452,,,Igor Brukner,R,,CZE,20.4216290212,743,14,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,016,102590,2,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,103708,,Q,Jaroslav Pospisil,R,,CZE,19.0691307324,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,017,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,103035,1,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,2-6 6-4 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,018,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,101636,7,,Wade Mcguire,R,188,USA,30.546201232,447,55,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,019,103857,3,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,102870,,Q,Giuseppe Montenet,R,,ITA,23.4058863792,1205,2,4-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,020,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,102613,,WC,Francesco Cina,R,,ITA,24.6844626968,,,3-6 1-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,021,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,102757,,WC,Nunzio Di Pietro,R,,ITA,23.947980835,1079,3,7-6(5) 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,022,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,023,102690,8,,Matteo Colla,R,,ITA,24.2847364819,446,55,103278,,Q,Michel Deville,R,,BEL,21.3552361396,928,6,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,024,103808,,WC,Potito Starace,R,188,ITA,18.6447638604,946,6,102590,2,,Riccardo Ciruolo,R,,ITA,24.7775496235,323,90,7-6(0) 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,025,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,102656,,,Tommi Lenho,R,,FIN,24.4681724846,553,33,4-6 6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,026,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103857,3,,Igor Kunitsyn,R,180,RUS,18.431211499,324,90,6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,027,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,6-3 2-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,028,102690,8,,Matteo Colla,R,,ITA,24.2847364819,446,55,103808,,WC,Potito Starace,R,188,ITA,18.6447638604,946,6,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,029,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,030,102690,8,,Matteo Colla,R,,ITA,24.2847364819,446,55,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,6-1 3-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000c,Italy 1 Masters 3,Clay,32,S,20000311,031,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,102690,8,,Matteo Colla,R,,ITA,24.2847364819,446,55,1-6 6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,001,103035,1,,Alessio Di Mauro,L,185,ITA,22.5735797399,293,102,123651,,WC,Alessandro Gullotta,U,,ITA,20.5092402464,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,002,102646,,,Dimitri Lorin,R,,FRA,24.5338809035,478,47,103773,,Q,Markus Kanellos,R,,AUT,18.8145106092,1149,3,5-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,003,103808,,WC,Potito Starace,R,188,ITA,18.6447638604,946,6,102721,,Q,Alessandro Tombolini,R,,ITA,24.0876112252,1010,5,7-6(2) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,004,102944,7,,Stefano Cobolli,R,175,ITA,23.0116358658,439,57,103901,,WC,Alessandro Piccari,U,,ITA,18.1711156742,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,005,102243,4,,Marcelo Charpentier,L,180,ARG,26.6529774127,330,88,103518,,,Cyril Martin,R,,FRA,20.0191649555,760,13,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,006,103278,,Q,Michel Deville,R,,BEL,21.3552361396,928,6,103430,,,Ezequiel Velez,R,,ESP,20.5119780972,748,14,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,007,103524,,,Diego Alvarez,U,,ARG,20.0,664,18,103849,,,Francesco Aldi,R,175,ITA,18.4668035592,685,17,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2000-M-SA-ITA-01A-2000d,Italy 1 Masters 4,Clay,32,S,20000311,008,102400,5,,Elia Grossi,R,,ITA,25.7577002053,360,79,103716,,,Uros Vico,R,188,ITA,19.0417522245,560,32,6-0 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
