tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-402,Memphis,Hard,32,A,20040216,287,103163,102785,,WC,101373,103781,,,6-3 6-3,3,R16,Tommy Haas,R,188,GER,25.8726899384,Glenn Weiner,R,188,USA,27.8056125941,Karsten Braasch,L,180,GER,36.5941136208,Jurgen Melzer,L,183,AUT,22.7378507871,,,1081,13,54,854,71,767,,,,,,,,,,,,,,,,,,,,
2004-402,Memphis,Hard,32,A,20040216,286,103598,102092,,,104098,103408,,WC,6-4 3-6 6-4,3,R16,Xavier Malisse,R,185,BEL,23.5783709788,Tom Vanhoudt,R,183,BEL,31.5537303217,Dmitry Tursunov,R,185,RUS,21.1800136893,Brian Vahaly,R,183,USA,24.5804243669,95,580,55,850,321,136,98,546,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,300,102286,102061,8,,102035,101889,3,,6-2 7-6,3,F,Wayne Black,R,170,ZIM,30.3518138261,Kevin Ullyett,R,178,ZIM,31.8302532512,Jonas Bjorkman,R,183,SWE,31.9972621492,Todd Woodbridge,R,178,AUS,32.9719370294,19,2045,15,2400,5,4410,6,4205,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,299,102286,102061,8,,103184,103185,1,,6-2 7-5,3,SF,Wayne Black,R,170,ZIM,30.3518138261,Kevin Ullyett,R,178,ZIM,31.8302532512,Bob Bryan,L,193,USA,25.8973305955,Mike Bryan,R,190,USA,25.8973305955,19,2045,15,2400,1,5100,1,5100,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,298,102035,101889,3,,101956,102110,5,,3-6 7-6 6-2,3,SF,Jonas Bjorkman,R,183,SWE,31.9972621492,Todd Woodbridge,R,178,AUS,32.9719370294,Mark Knowles,R,190,BAH,32.5475701574,Daniel Nestor,L,190,CAN,31.5455167693,5,4410,6,4205,11,3375,10,3375,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,297,103184,103185,1,,102093,101327,6,,6-4 7-6,3,QF,Bob Bryan,L,193,USA,25.8973305955,Mike Bryan,R,190,USA,25.8973305955,Martin Damm,R,188,CZE,31.6386036961,Cyril Suk,R,180,CZE,37.144421629,1,5100,1,5100,13,2595,13,2595,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,296,102035,101889,3,,102233,101866,7,,5-7 6-2 6-3,3,QF,Jonas Bjorkman,R,183,SWE,31.9972621492,Todd Woodbridge,R,178,AUS,32.9719370294,Leander Paes,R,178,IND,30.7624914442,David Rikl,L,178,CZE,33.0650239562,5,4410,6,4205,16,2135,17,2080,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,295,102286,102061,8,,103080,102148,4,,6-1 7-5,3,QF,Wayne Black,R,170,ZIM,30.3518138261,Kevin Ullyett,R,178,ZIM,31.8302532512,Paul Hanley,R,183,AUS,26.3572895277,Fabrice Santoro,R,178,FRA,31.2826830938,19,2045,15,2400,8,3505,7,3820,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,294,101956,102110,5,,103096,103206,,,6-4 7-5,3,QF,Mark Knowles,R,190,BAH,32.5475701574,Daniel Nestor,L,190,CAN,31.5455167693,Arnaud Clement,R,173,FRA,26.2614647502,Sebastien Grosjean,R,175,FRA,25.8151950719,11,3375,10,3375,44,1046,70,830,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,293,103184,103185,1,,103254,101937,,,6-2 6-2,3,R16,Bob Bryan,L,193,USA,25.8973305955,Mike Bryan,R,190,USA,25.8973305955,Yves Allegro,R,183,SUI,25.5770020534,Robbie Koenig,R,173,RSA,32.7145790554,1,5100,1,5100,56,963,34,1295,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,292,103096,103206,,,102405,103018,2,,7-6 7-5,3,R16,Arnaud Clement,R,173,FRA,26.2614647502,Sebastien Grosjean,R,175,FRA,25.8151950719,Mahesh Bhupathi,R,185,IND,29.7905544148,Max Mirnyi,R,196,BLR,26.7104722793,44,1046,70,830,4,4700,3,4900,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,291,102035,101889,3,,102968,103544,,,6-4 6-4,3,R16,Jonas Bjorkman,R,183,SWE,31.9972621492,Todd Woodbridge,R,178,AUS,32.9719370294,Jonathan Erlich,R,180,ISR,26.9623545517,Andy Ram,R,180,ISR,23.947980835,5,4410,6,4205,24,1785,20,1865,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,290,103080,102148,4,,102227,102800,,,7-6 6-3,3,R16,Paul Hanley,R,183,AUS,26.3572895277,Fabrice Santoro,R,178,FRA,31.2826830938,Sargis Sargsian,R,180,ARM,30.8008213552,Nenad Zimonjic,R,190,SRB,27.7973990418,8,3505,7,3820,40,1135,33,1300,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,289,101956,102110,5,,103115,102904,,,7-6 6-4,3,R16,Mark Knowles,R,190,BAH,32.5475701574,Daniel Nestor,L,190,CAN,31.5455167693,Tomas Cibulec,R,180,CZE,26.1820670773,Leos Friedl,R,183,CZE,27.2197125257,11,3375,10,3375,32,1360,26,1705,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,288,102093,101327,6,,104745,103990,,,W/O,3,R16,Martin Damm,R,188,CZE,31.6386036961,Cyril Suk,R,180,CZE,37.144421629,Rafael Nadal,L,185,ESP,17.8015058179,Tommy Robredo,R,180,ESP,21.8918548939,13,2595,13,2595,68,837,39,1155,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,287,102233,101866,7,,101932,101779,,,6-3 7-6,3,R16,Leander Paes,R,178,IND,30.7624914442,David Rikl,L,178,CZE,33.0650239562,Jared Palmer,R,190,USA,32.7227926078,Pavel Vizner,R,183,CZE,33.6865160849,16,2135,17,2080,25,1715,29,1650,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,286,102286,102061,8,,102984,102251,,,5-7 6-3 6-4,3,R16,Wayne Black,R,170,ZIM,30.3518138261,Kevin Ullyett,R,178,ZIM,31.8302532512,Martin Garcia,R,190,ARG,26.8884325804,Mariano Hood,L,178,ARG,30.6036960986,19,2045,15,2400,60,887,23,1830,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,285,103184,103185,1,,104025,101774,,WC,7-6 6-2,3,R32,Bob Bryan,L,193,USA,25.8973305955,Mike Bryan,R,190,USA,25.8973305955,Amer Delic,R,196,BIH,21.7275838467,Todd Martin,R,198,USA,33.7056810404,1,5100,1,5100,451,86,371,116,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,284,102405,103018,2,,103017,102783,,,6-4 6-0,3,R32,Mahesh Bhupathi,R,185,IND,29.7905544148,Max Mirnyi,R,196,BLR,26.7104722793,Nicolas Kiefer,R,183,GER,26.71321013,Rainer Schuettler,R,180,GER,27.9069130732,4,4700,3,4900,61,885,46,1035,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,283,102035,101889,3,,101097,102053,,,6-4 6-3,3,R32,Jonas Bjorkman,R,183,SWE,31.9972621492,Todd Woodbridge,R,178,AUS,32.9719370294,Rick Leach,L,188,USA,39.2306639288,Brian Macphie,L,180,USA,31.8631074606,5,4410,6,4205,54,970,45,1043,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,282,103080,102148,4,,102979,101904,,,6-7 6-4 6-3,3,R32,Paul Hanley,R,183,AUS,26.3572895277,Fabrice Santoro,R,178,FRA,31.2826830938,Jeff Coetzee,R,173,RSA,26.9075975359,Chris Haggard,L,178,RSA,32.900752909,8,3505,7,3820,80,735,30,1565,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,281,101956,102110,5,,103602,103852,,,6-1 6-4,3,R32,Mark Knowles,R,190,BAH,32.5475701574,Daniel Nestor,L,190,CAN,31.5455167693,Fernando Gonzalez,R,183,CHI,23.6468172485,Feliciano Lopez,L,188,ESP,22.5023956194,11,3375,10,3375,118,440,76,760,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,280,102093,101327,6,,104166,103758,,WC,7-6 4-6 6-3,3,R32,Martin Damm,R,188,CZE,31.6386036961,Cyril Suk,R,180,CZE,37.144421629,Alex Bogomolov Jr,R,178,RUS,20.9144421629,Taylor Dent,R,188,USA,22.9103353867,13,2595,13,2595,191,250,835,26,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,279,102233,101866,7,,102585,102987,,,6-4 6-1,3,R32,Leander Paes,R,178,IND,30.7624914442,David Rikl,L,178,CZE,33.0650239562,Sebastian Prieto,R,180,ARG,28.8432580424,Andre Sa,R,185,BRA,26.8774811773,16,2135,17,2080,35,1251,50,1003,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,278,102286,102061,8,,102382,102664,,,7-5 6-3,3,R32,Wayne Black,R,170,ZIM,30.3518138261,Kevin Ullyett,R,178,ZIM,31.8302532512,Julian Knowle,L,188,AUT,29.8973305955,Petr Pala,R,193,CZE,28.4709103354,19,2045,15,2400,43,1081,36,1235,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,277,103254,101937,,,102477,101675,,,6-7 6-4 7-6,3,R32,Yves Allegro,R,183,SUI,25.5770020534,Robbie Koenig,R,173,RSA,32.7145790554,Gaston Etlis,R,185,ARG,29.3798767967,Martin Rodriguez,R,178,ARG,34.2587268994,56,963,34,1295,22,1830,18,2055,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,276,103115,102904,,,102882,103498,,,4-6 6-3 6-2,3,R32,Tomas Cibulec,R,180,CZE,26.1820670773,Leos Friedl,R,183,CZE,27.2197125257,Mark Philippoussis,R,196,AUS,27.370294319,Marat Safin,R,193,RUS,24.1505817933,32,1360,26,1705,244,187,331,135,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,275,103096,103206,,,102463,102860,,,6-1 3-0 RET,3,R32,Arnaud Clement,R,173,FRA,26.2614647502,Sebastien Grosjean,R,175,FRA,25.8151950719,Lucas Arnold Ker,R,180,ARG,29.4428473648,Agustin Calleri,R,183,ARG,27.5181382615,44,1046,70,830,21,1850,123,405,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,274,102968,103544,,,102562,103285,,,7-5 6-3,3,R32,Jonathan Erlich,R,180,ISR,26.9623545517,Andy Ram,R,180,ISR,23.947980835,Jiri Novak,R,190,CZE,29.0020533881,Radek Stepanek,R,185,CZE,25.3169062286,24,1785,20,1865,37,1185,53,975,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,273,102984,102251,,,102388,102398,,,4-6 6-3 6-2,3,R32,Martin Garcia,R,190,ARG,26.8884325804,Mariano Hood,L,178,ARG,30.6036960986,Simon Aspelin,R,185,SWE,29.864476386,Massimo Bertolini,R,188,ITA,29.8124572211,60,887,23,1830,48,1020,38,1180,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,272,104745,103990,,,103586,103690,,,7-5 6-3,3,R32,Rafael Nadal,L,185,ESP,17.8015058179,Tommy Robredo,R,180,ESP,21.8918548939,Mariusz Fyrstenberg,L,193,POL,23.704312115,Marcin Matkowski,R,188,POL,23.1813826146,68,837,39,1155,42,1092,41,1092,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,271,101932,101779,,,102610,103280,,,4-1 RET,3,R32,Jared Palmer,R,190,USA,32.7227926078,Pavel Vizner,R,183,CZE,33.6865160849,Albert Costa,R,180,ESP,28.7419575633,Martin Verkerk,R,196,NED,25.3908281999,25,1715,29,1650,127,385,90,625,,,,,,,,,,,,,,,,,,,,
2004-403,Miami Masters,Hard,96,M,20040322,270,102227,102800,,,103428,103454,,,7-5 5-7 6-2,3,R32,Sargis Sargsian,R,180,ARM,30.8008213552,Nenad Zimonjic,R,190,SRB,27.7973990418,Juan Ignacio Chela,R,190,ARG,24.5612594114,Nicolas Massu,R,183,CHI,24.4490075291,40,1135,33,1300,63,855,129,376,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,300,103096,103206,,,102286,102061,,,6-3 4-6 7-5,3,F,Arnaud Clement,R,173,FRA,26.2231348392,Sebastien Grosjean,R,175,FRA,25.7768651608,Wayne Black,R,170,ZIM,30.3134839151,Kevin Ullyett,R,178,ZIM,31.7919233402,102,546,147,330,27,1700,18,2125,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,299,102286,102061,,,102405,103018,2,,6-4 6-4,3,SF,Wayne Black,R,170,ZIM,30.3134839151,Kevin Ullyett,R,178,ZIM,31.7919233402,Mahesh Bhupathi,R,185,IND,29.7522245038,Max Mirnyi,R,196,BLR,26.6721423682,27,1700,18,2125,4,4650,3,4850,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,298,103096,103206,,,101956,102110,5,,6-1 2-6 6-1,3,SF,Arnaud Clement,R,173,FRA,26.2231348392,Sebastien Grosjean,R,175,FRA,25.7768651608,Mark Knowles,R,190,BAH,32.5092402464,Daniel Nestor,L,190,CAN,31.5071868583,102,546,147,330,11,3275,10,3275,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,297,102405,103018,2,,104745,103990,,,7-6 6-4,3,QF,Mahesh Bhupathi,R,185,IND,29.7522245038,Max Mirnyi,R,196,BLR,26.6721423682,Rafael Nadal,L,185,ESP,17.7631759069,Tommy Robredo,R,180,ESP,21.8535249829,4,4650,3,4850,79,712,45,1035,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,296,101956,102110,5,,101885,103080,4,,3-6 7-5 7-5,3,QF,Mark Knowles,R,190,BAH,32.5092402464,Daniel Nestor,L,190,CAN,31.5071868583,Wayne Arthurs,L,190,AUS,32.9746748802,Paul Hanley,R,183,AUS,26.3189596167,11,3275,10,3275,12,3215,8,3470,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,295,103096,103206,,,102093,101327,6,,7-6 6-4,3,QF,Arnaud Clement,R,173,FRA,26.2231348392,Sebastien Grosjean,R,175,FRA,25.7768651608,Martin Damm,R,188,CZE,31.6002737851,Cyril Suk,R,180,CZE,37.106091718,102,546,147,330,13,2595,13,2595,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,294,102286,102061,,,103017,102783,,,6-2 RET,3,QF,Wayne Black,R,170,ZIM,30.3134839151,Kevin Ullyett,R,178,ZIM,31.7919233402,Nicolas Kiefer,R,183,GER,26.674880219,Rainer Schuettler,R,180,GER,27.8685831622,27,1700,18,2125,71,765,56,915,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,293,103096,103206,,,103184,103185,1,,6-4 7-6,3,R16,Arnaud Clement,R,173,FRA,26.2231348392,Sebastien Grosjean,R,175,FRA,25.7768651608,Bob Bryan,L,193,USA,25.8590006845,Mike Bryan,R,190,USA,25.8590006845,102,546,147,330,1,5325,1,5325,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,292,102405,103018,2,,102984,102585,,,7-5 6-3,3,R16,Mahesh Bhupathi,R,185,IND,29.7522245038,Max Mirnyi,R,196,BLR,26.6721423682,Martin Garcia,R,190,ARG,26.8501026694,Sebastian Prieto,R,180,ARG,28.8049281314,4,4650,3,4850,60,862,35,1226,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,291,101885,103080,4,,103484,103888,,WC,7-6 6-2,3,R16,Wayne Arthurs,L,190,AUS,32.9746748802,Paul Hanley,R,183,AUS,26.3189596167,James Blake,R,185,USA,24.1943874059,Mardy Fish,R,188,USA,22.2450376454,12,3215,8,3470,76,725,123,395,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,290,101956,102110,5,,103602,103852,,,7-6 6-4,3,R16,Mark Knowles,R,190,BAH,32.5092402464,Daniel Nestor,L,190,CAN,31.5071868583,Fernando Gonzalez,R,183,CHI,23.6084873374,Feliciano Lopez,L,188,ESP,22.4640657084,11,3275,10,3275,132,370,82,690,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,289,102093,101327,6,,102664,101779,,,4-6 6-4 6-3,3,R16,Martin Damm,R,188,CZE,31.6002737851,Cyril Suk,R,180,CZE,37.106091718,Petr Pala,R,193,CZE,28.4325804244,Pavel Vizner,R,183,CZE,33.6481861739,13,2595,13,2595,36,1200,28,1700,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,288,102286,102061,,,102968,103544,,,3-6 6-4 6-3,3,R16,Wayne Black,R,170,ZIM,30.3134839151,Kevin Ullyett,R,178,ZIM,31.7919233402,Jonathan Erlich,R,180,ISR,26.9240246407,Andy Ram,R,180,ISR,23.909650924,27,1700,18,2125,24,1760,23,1825,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,287,103017,102783,,,102227,102800,,,6-2 6-3,3,R16,Nicolas Kiefer,R,183,GER,26.674880219,Rainer Schuettler,R,180,GER,27.8685831622,Sargis Sargsian,R,180,ARM,30.7624914442,Nenad Zimonjic,R,190,SRB,27.7590691307,71,765,56,915,43,1065,33,1300,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,286,104745,103990,,,103254,103819,,WC,5-7 6-4 6-3,3,R16,Rafael Nadal,L,185,ESP,17.7631759069,Tommy Robredo,R,180,ESP,21.8535249829,Yves Allegro,R,183,SUI,25.5386721424,Roger Federer,R,185,SUI,22.5817932923,79,712,45,1035,57,910,44,1060,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,285,103184,103185,1,,103813,103387,,,6-1 6-4,3,R32,Bob Bryan,L,193,USA,25.8590006845,Mike Bryan,R,190,USA,25.8590006845,Jarkko Nieminen,L,185,FIN,22.6255989049,Paradorn Srichaphan,R,185,THA,24.733744011,1,5325,1,5325,62,850,86,642,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,284,102405,103018,2,,102382,102306,,,6-3 3-6 6-1,3,R32,Mahesh Bhupathi,R,185,IND,29.7522245038,Max Mirnyi,R,196,BLR,26.6721423682,Julian Knowle,L,188,AUT,29.8590006845,Michael Kohlmann,R,188,GER,30.1546885695,4,4650,3,4850,42,1081,46,1020,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,283,103017,102783,,,102035,101889,3,,7-5 1-6 7-5,3,R32,Nicolas Kiefer,R,183,GER,26.674880219,Rainer Schuettler,R,180,GER,27.8685831622,Jonas Bjorkman,R,183,SWE,31.9589322382,Todd Woodbridge,R,178,AUS,32.9336071184,71,765,56,915,5,4560,6,4425,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,282,101885,103080,4,,103115,102904,,,6-3 3-6 6-4,3,R32,Wayne Arthurs,L,190,AUS,32.9746748802,Paul Hanley,R,183,AUS,26.3189596167,Tomas Cibulec,R,180,CZE,26.1437371663,Leos Friedl,R,183,CZE,27.1813826146,12,3215,8,3470,32,1425,26,1705,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,281,101956,102110,5,,102979,101904,,,6-3 6-2,3,R32,Mark Knowles,R,190,BAH,32.5092402464,Daniel Nestor,L,190,CAN,31.5071868583,Jeff Coetzee,R,173,RSA,26.8692676249,Chris Haggard,L,178,RSA,32.8624229979,11,3275,10,3275,74,731,30,1565,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,280,102093,101327,6,,102463,102860,,,5-7 6-2 7-6,3,R32,Martin Damm,R,188,CZE,31.6002737851,Cyril Suk,R,180,CZE,37.106091718,Lucas Arnold Ker,R,180,ARG,29.4045174538,Agustin Calleri,R,183,ARG,27.4798083504,13,2595,13,2595,21,1850,122,405,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,279,103254,103819,,WC,102233,101866,7,,7-6 7-5,3,R32,Yves Allegro,R,183,SUI,25.5386721424,Roger Federer,R,185,SUI,22.5817932923,Leander Paes,R,178,IND,30.7241615332,David Rikl,L,178,CZE,33.0266940452,57,910,44,1060,15,2355,16,2300,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,278,102968,103544,,,102251,101675,8,,7-6 3-6 7-6,3,R32,Jonathan Erlich,R,180,ISR,26.9240246407,Andy Ram,R,180,ISR,23.909650924,Mariano Hood,L,178,ARG,30.5653661875,Martin Rodriguez,R,178,ARG,34.2203969884,24,1760,23,1825,22,1830,19,2055,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,277,102286,102061,,,101937,102076,,,6-1 6-2,3,R32,Wayne Black,R,170,ZIM,30.3134839151,Kevin Ullyett,R,178,ZIM,31.7919233402,Robbie Koenig,R,173,RSA,32.6762491444,Mark Merklein,R,188,BAH,31.6933607118,27,1700,18,2125,34,1295,54,948,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,276,103484,103888,,WC,102318,102148,,,7-6 6-3,3,R32,James Blake,R,185,USA,24.1943874059,Mardy Fish,R,188,USA,22.2450376454,Andrei Pavel,R,183,ROU,30.1108829569,Fabrice Santoro,R,178,FRA,31.2443531828,76,725,123,395,751,34,7,3820,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,275,103096,103206,,,102388,102398,,,4-6 7-5 7-5,3,R32,Arnaud Clement,R,173,FRA,26.2231348392,Sebastien Grosjean,R,175,FRA,25.7768651608,Simon Aspelin,R,185,SWE,29.826146475,Massimo Bertolini,R,188,ITA,29.7741273101,102,546,147,330,47,1020,38,1180,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,274,102984,102585,,,103586,103690,,,6-4 6-7 7-6,3,R32,Martin Garcia,R,190,ARG,26.8501026694,Sebastian Prieto,R,180,ARG,28.8049281314,Mariusz Fyrstenberg,L,193,POL,23.665982204,Marcin Matkowski,R,188,POL,23.1430527036,60,862,35,1226,41,1092,40,1092,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,273,103602,103852,,,102610,103280,,,7-6 6-3,3,R32,Fernando Gonzalez,R,183,CHI,23.6084873374,Feliciano Lopez,L,188,ESP,22.4640657084,Albert Costa,R,180,ESP,28.7036276523,Martin Verkerk,R,196,NED,25.3524982888,132,370,82,690,110,455,88,625,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,272,104745,103990,,,101097,102053,,,7-5 7-5,3,R32,Rafael Nadal,L,185,ESP,17.7631759069,Tommy Robredo,R,180,ESP,21.8535249829,Rick Leach,L,188,USA,39.1923340178,Brian Macphie,L,180,USA,31.8247775496,79,712,45,1035,51,970,39,1104,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,271,102664,101779,,,102562,103285,,,7-6 6-2,3,R32,Petr Pala,R,193,CZE,28.4325804244,Pavel Vizner,R,183,CZE,33.6481861739,Jiri Novak,R,190,CZE,28.9637234771,Radek Stepanek,R,185,CZE,25.2785763176,36,1200,28,1700,37,1185,50,975,,,,,,,,,,,,,,,,,,,,
2004-404,Indian Wells Masters,Hard,96,M,20040308,270,102227,102800,,,102057,102751,,AL,6-3 6-3,3,R32,Sargis Sargsian,R,180,ARM,30.7624914442,Nenad Zimonjic,R,190,SRB,27.7590691307,Devin Bowen,R,183,USA,31.8056125941,Todd Perry,R,175,AUS,27.9753593429,43,1065,33,1300,68,789,53,957,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,300,103080,103285,,,102968,103544,,,5-7 7-6 7-5,3,F,Paul Hanley,R,183,AUS,26.2614647502,Radek Stepanek,R,185,CZE,25.2210814511,Jonathan Erlich,R,180,ISR,26.8665297741,Andy Ram,R,180,ISR,23.8521560575,8,3455,75,730,29,1630,26,1677,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,299,103080,103285,,,102093,101327,2,,7-6 3-6 7-5,3,SF,Paul Hanley,R,183,AUS,26.2614647502,Radek Stepanek,R,185,CZE,25.2210814511,Martin Damm,R,188,CZE,31.5427789185,Cyril Suk,R,180,CZE,37.0485968515,8,3455,75,730,15,2580,15,2580,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,298,102968,103544,,,103096,103990,,,6-3 3-6 6-4,3,SF,Jonathan Erlich,R,180,ISR,26.8665297741,Andy Ram,R,180,ISR,23.8521560575,Arnaud Clement,R,173,FRA,26.1656399726,Tommy Robredo,R,180,ESP,21.7960301164,29,1630,26,1677,114,431,53,870,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,297,102093,101327,2,,103720,101580,,WC,6-4 6-4,3,QF,Martin Damm,R,188,CZE,31.5427789185,Cyril Suk,R,180,CZE,37.0485968515,Lleyton Hewitt,R,180,AUS,22.9760438056,Roger Rasheed,R,183,AUS,34.9377138946,15,2580,15,2580,168,295,,,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,296,103080,103285,,,101932,101779,4,,7-6 6-2,3,QF,Paul Hanley,R,183,AUS,26.2614647502,Radek Stepanek,R,185,CZE,25.2210814511,Jared Palmer,R,190,USA,32.6269678303,Pavel Vizner,R,183,CZE,33.5906913073,8,3455,75,730,25,1700,24,1725,,,,,,,,,,,,,,,,,,,,
2004-407,Rotterdam,Hard,32,A,20040216,295,103096,103990,,,102374,102610,,,7-6 4-6 6-3,3,QF,Arnaud Clement,R,173,FRA,26.1656399726,Tommy Robredo,R,180,ESP,21.7960301164,Alex Corretja,R,180,ESP,29.8507871321,Albert Costa,R,180,ESP,28.6461327858,114,431,53,870,146,341,106,455,,,,,,,,,,,,,,,,,,,,
